          ID   lat_alloc   lon_alloc  area_alloc     lat_ori     lon_ori    area_ori   area_diff  area_error loc_km_diff alloc_score      ix      ix     lat_mod     lon_mod    area_mod      Modify
         179      38.829    -120.362      69.970      38.824    -120.362      73.000      -3.030      -0.042       0.555       0.162    7157    6141      38.824    -120.362      73.000            
         180      38.721    -123.012     337.252      38.719    -123.011     349.000     -11.748      -0.034       0.238       0.074    6839    6154      38.719    -123.011     349.000            
         181      38.712    -120.571      48.704      38.719    -120.569      48.000       0.704       0.015       0.796       0.244    7132    6155      38.719    -120.569      48.000            
         182      38.712    -121.154    4806.574      38.710    -121.156    4822.000     -15.426      -0.003       0.282       0.059    7062    6155      38.710    -121.156    4822.000            
         183      38.704    -120.046      34.998      38.706    -120.048      33.000       1.998       0.061       0.282       0.159    7195    6156      38.706    -120.048      33.000            
         184      38.537    -120.254      96.066      38.537    -120.255      92.000       4.066       0.044       0.087       0.062    7170    6176      38.537    -120.255      92.000            
         185      38.512    -122.104    1469.500      38.514    -122.107    1493.000     -23.500      -0.016       0.343       0.081    6948    6179      38.514    -122.107    1493.000            
         186      38.496    -120.212     439.190      38.499    -120.214     435.000       4.190       0.010       0.376       0.085    7175    6181      38.499    -120.214     435.000            
         187      38.487    -122.379     135.578      38.487    -122.380     126.000       9.578       0.076       0.087       0.093    6915    6182      38.487    -122.380     126.000            
         188      38.354    -122.129      52.478      38.358    -122.124      54.000      -1.522      -0.028       0.623       0.191    6945    6198      38.358    -122.124      54.000            
         189      38.304    -120.887     150.855      38.305    -120.888     141.000       9.855       0.070       0.141       0.098    7094    6204      38.305    -120.888     141.000            
         190      38.254    -120.854    1496.465      38.258    -120.851    1506.000      -9.535      -0.006       0.515       0.108    7098    6210      38.258    -120.851    1506.000            
         191      38.221    -121.021    1607.118      38.223    -121.022    1619.000     -11.882      -0.007       0.238       0.053    7078    6214      38.223    -121.022    1619.000            
         192      38.204    -120.071     793.456      38.206    -120.073     798.000      -4.544      -0.006       0.284       0.061    7192    6216      38.206    -120.073     798.000            
         193      38.154    -120.812     936.569      38.152    -120.813     924.000      12.569       0.014       0.239       0.061    7103    6222      38.152    -120.813     924.000            
         194      38.146    -122.779      40.815      38.151    -122.783      42.000      -1.185      -0.028       0.656       0.224    6867    6223      38.151    -122.783      42.000            
         195      38.079    -122.754      93.038      38.078    -122.753      86.000       7.038       0.082       0.142       0.112    6870    6231      38.078    -122.753      86.000            
         196      38.029    -120.762      51.879      38.031    -120.760      57.000      -5.121      -0.090       0.283       0.149    7109    6237      38.031    -120.760      57.000            
         197      37.996    -122.704      55.745      37.996    -122.705      48.000       7.745       0.161       0.088       0.187    6876    6241      37.996    -122.705      48.000            
         198      37.954    -120.521    2337.726      37.949    -120.523    2369.000     -31.274      -0.013       0.581       0.126    7138    6246      37.949    -120.523    2369.000            
         199      37.946    -120.446       1.333      37.945    -120.445       1.000       0.333       0.333       0.141       0.616    7147    6247      37.945    -120.445       1.000            
         200      37.946    -122.262      83.627      37.943    -122.259      78.000       5.627       0.072       0.424       0.168    6929    6247      37.943    -122.259      78.000            
