ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,ix,ix,lat_mod,lon_mod,area_mod,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
4214810,55.004,-77.062,4681.203,55.008,-77.064,4660,21.117,0.005,0.384,0.081,6177,2100,55.008,-77.064,4660,,Pres De La Grande Riviere De La Baleine,"DENYS, RIVIERE",CA,2020/1/31,2019/11/4,4214800,152
4214820,55.679,-74.337,11166.059,55.684,-74.34,10400,766.119,0.074,1.009,0.276,6340,2060,55.684,-74.34,10400,,En Amont Du Chenal Ancel,"BALEINE, PETITE RIVIERE DE LA",CA,2020/1/31,2019/11/4,-999,-999
4214830,54.846,-73.987,20140.398,54.849,-73.984,21000,-854.508,-0.041,1.126,0.257,6361,2109,54.849,-73.984,21000,,Sortie Du Lac Bienville,"BALEINE, GRANDE RIVIERE DE LA",CA,2020/1/31,2019/11/4,4214801,-999
4214900,57.879,-67.587,29782.709,57.883,-67.583,29800,-19.643,-0.001,1.01,0.203,6746,1928,57.883,-67.583,29800,,Pres De L'Embouchure-1,"BALEINE, GRANDE RIVIERE DE LA",CA,2020/1/31,2019/11/4,-999,26
4214905,56.862,-65.871,1296.935,56.793,-65.758,24200,-23303.996,-0.963,1.936,19.894,6856,1992,56.793,-65.758,24200,,Au Lac De La Hutte Sauvage,"GEORGE, RIVIERE",CA,2020/1/31,2019/11/4,4214950,-999
4214910,58.462,-77.846,1266.419,58.5,-77.95,1200,73.3,0.061,7.119,1.485,6129,1893,58.5,-77.95,1200,,Pres De L'Embouchure,"INNUKSUAC, RIVIERE",CA,2020/1/31,2019/11/4,-999,30
4214920,57.912,-66.379,3865.569,57.911,-66.373,3680,185.669,0.05,0.354,0.121,6818,1926,57.911,-66.373,3680,,Pres De L'Embouchure,"QURLUTUQ, RIVIERE",CA,2020/1/31,2019/11/4,-999,137
4214930,59.987,-71.904,26713.648,59.98,-71.9,26900,-169.744,-0.006,1.41,0.287,6487,1801,59.98,-71.9,26900,,En Amont De La Riviere Hamelin,"ARNAUD, RIVIERE",CA,2020/1/31,2019/11/4,-999,30
4214940,58.637,-70.429,40060.785,58.64,-70.421,41700,-1611.727,-0.039,0.322,0.095,6575,1882,58.64,-70.421,41700,,En Aval De La Riviere Paladeau,"FEUILLES, RIVIERE AUX",CA,2020/1/31,2019/11/4,-999,4
4214943,58.287,-71.279,33551.16,58.28,-71.28,33900,-348.66,-0.01,0.629,0.134,6524,1904,58.28,-71.28,33900,,En Amont Du Ruisseau Dufreboy,"FEUILLES, RIVIERE AUX",CA,2020/1/31,2018/9/7,4214940,-999
4214945,58.037,-73.246,3166.549,58.03,-73.25,3860,-677.569,-0.176,1.418,0.443,6406,1918,58.03,-73.25,3860,,Riviere Aux Feuilles,"LA GOUDALIE, RIVIERE",CA,2020/1/31,2019/11/4,4214940,207
4214950,58.154,-65.837,34964.891,58.155,-65.844,35200,-227.609,-0.006,0.354,0.076,6850,1911,58.155,-65.844,35200,,Aux Chutes Helen,"GEORGE, RIVIERE",CA,2020/1/31,2019/11/4,4214900,104
4215010,49.462,-120.979,252.511,49.466,-120.977,256,-3.254,-0.013,0.902,0.19,3542,2433,49.466,-120.977,256,,Below Vuich Creek,TULAMEEN RIVER,CA,2020/1/31,2019/11/4,4215011,1020
4215011,49.454,-120.521,1712.14,49.458,-120.518,1760,16.024,0.009,0.507,0.111,3569,2433,49.458,-120.518,1760,,Princeton,TULAMEEN RIVER,CA,2020/1/31,2019/11/4,4215050,-999
4215030,49.771,-120.771,408.638,49.77,-120.77,409,-0.253,-0.001,0.663,0.133,3554,2414,49.77,-120.77,409,,Below Spearing Creek,OTTER CREEK,CA,2020/1/31,2019/11/4,4215051,870
4215040,49.212,-119.987,1053.172,49.209,-119.99,1050,3.187,0.003,0.183,0.04,3601,2448,49.209,-119.99,1050,,Near Keremeos,ASHNOLA RIVER,CA,2020/1/31,2019/11/4,4115305,-999
4215050,49.379,-120.154,5666.653,49.377,-120.152,5590,76.934,0.014,0.489,0.112,3591,2438,49.377,-120.152,5590,,Near Hedley,SIMILKAMEEN RIVER,CA,2020/1/31,2019/11/4,4115305,520
4215051,49.454,-120.504,1808.559,49.46,-120.502,1850,-73.976,-0.04,1.682,0.368,3569,2433,49.46,-120.502,1850,,Princeton,SIMILKAMEEN RIVER,CA,2020/1/31,2019/11/4,4215050,-999
4215070,50.212,-119.537,109.791,50.212,-119.539,112,-1.432,-0.013,0.494,0.108,3628,2388,50.212,-119.539,112,,Above Bouleau Creek,WHITEMAN CREEK,CA,2020/1/31,2019/11/4,4215103,630
4215090,49.246,-119.321,116.971,49.249,-119.321,117,-0.028,0,0.831,0.166,3641,2446,49.249,-119.321,117,,Above Solco Creek,VASEUX CREEK,CA,2020/1/31,2019/11/4,4215101,560
4215100,48.929,-119.421,8179.946,48.931,-119.419,8280,-96.556,-0.012,0.799,0.169,3635,2465,48.931,-119.419,8280,,Oroville,OKANOGAN RIVER,CA,2020/1/31,2019/11/4,4115300,-999
4215101,49.112,-119.562,7533.883,49.115,-119.564,7590,-48.695,-0.006,0.893,0.184,3627,2454,49.115,-119.564,7590,,Near Oliver,OKANOGAN RIVER,CA,2020/1/31,2019/11/4,4215100,-999
4215102,49.337,-119.579,6780.851,49.341,-119.578,6860,-78.979,-0.012,0.245,0.058,3626,2440,49.341,-119.578,6860,,Okanagan Falls,OKANOGAN RIVER,CA,2020/1/31,2019/11/4,4215101,-999
4215103,49.496,-119.612,6086.042,49.496,-119.615,6090,-1.511,0,0.674,0.135,3624,2431,49.496,-119.615,6090,,Penticton,OKANOGAN RIVER,CA,2020/1/31,2019/11/4,4215102,-999
4215110,49.837,-119.362,78.523,49.86,-119.38,74,3.556,0.048,4.202,1.025,3639,2411,49.86,-119.38,74,,Near The Mouth,PEARSON CREEK,CA,2020/1/31,2019/11/4,4215120,930
4215120,49.879,-119.412,786.912,49.879,-119.413,811,-23.211,-0.029,0.572,0.137,3636,2408,49.879,-119.413,811,,Near East Kelowna,MISSION CREEK,CA,2020/1/31,2019/11/4,4215103,-999
4215125,49.046,-118.438,2035.811,49.044,-118.439,2050,-3.641,-0.002,0.311,0.064,3694,2458,49.044,-118.439,2050,,Grand Forks,GRANBY RIVER,CA,2020/1/31,2019/11/4,4115311,-999
4215130,49.571,-119.046,143.636,49.564,-119.052,144,-0.284,-0.002,1.421,0.286,3658,2426,49.564,-119.052,144,,Near The Mouth,TRAPPING CREEK,CA,2020/1/31,2019/11/4,4215185,880
4215150,49.904,-118.129,182.536,49.908,-118.125,201,-20.911,-0.104,2.25,0.537,3712,2405,49.908,-118.125,201,,Near Needles,BARNES CREEK,CA,2020/1/31,2019/11/4,4215200,590
4215160,50.279,-117.746,332.299,50.278,-117.748,337,-4.677,-0.014,0.542,0.119,3736,2384,50.278,-117.748,337,,Near Nakusp,KUSKANAX CREEK,CA,2020/1/31,2019/11/4,4215200,-999
4215165,50.737,-117.729,164.055,50.736,-117.729,99.5,62.622,0.629,1.256,0.881,3737,2357,50.736,-117.729,99.5,,Near Beaton,BEATON CREEK,CA,2020/1/31,2019/11/4,4215400,-999
4215180,48.987,-118.212,10018.771,48.984,-118.215,9840,178.879,0.018,1.027,0.224,3708,2461,48.984,-118.215,9840,,Near Laurier,KETTLE RIVER,CA,2020/1/31,2019/11/4,4115311,-999
4215181,49.229,-118.929,2161.739,49.23,-118.927,2150,50.489,0.023,0.575,0.138,3665,2447,49.23,-118.927,2150,,Near Westbridge,KETTLE RIVER,CA,2020/1/31,2019/11/4,4115310,-999
4215185,49.171,-118.979,1895.177,49.17,-118.974,1870,354.422,0.19,1.292,0.448,3663,2450,49.17,-118.974,1870,,Westbridge,WEST KETTLE RIVER,CA,2020/1/31,2019/11/4,4115310,-999
4215200,49.179,-117.712,87274.117,49.178,-117.716,88100,-823.531,-0.009,0.672,0.141,3738,2450,49.178,-117.716,88100,,Birchbank,COLUMBIA RIVER,CA,2020/1/31,2019/11/4,4215210,410
4215210,49.004,-117.629,154965.062,49.001,-117.628,155000,-34.562,0,0.808,0.162,3743,2460,49.001,-117.628,155000,,International Boundary (Canada),COLUMBIA RIVER,CA,2020/1/31,2019/11/4,4115600,400
4215220,48.996,-117.354,65478.145,48.999,-117.353,65300,179.98,0.003,0.861,0.175,3759,2461,48.999,-117.353,65300,,International Boundary (Canada),PEND OREILLE RIVER,CA,2020/1/31,2019/11/4,4215210,-999
4215230,49.046,-117.296,1243.552,49.047,-117.294,1230,14.854,0.012,0.575,0.127,3763,2458,49.047,-117.294,1230,,Near Salmo,SALMO RIVER,CA,2020/1/31,2019/11/4,4215220,610
4215250,49.696,-117.446,179.761,49.697,-117.45,178,2.046,0.011,0.801,0.172,3754,2419,49.697,-117.45,178,,Above South Lemon Creek,LEMON CREEK,CA,2020/1/31,2019/11/4,4215260,620
4215260,49.462,-117.562,3311.571,49.461,-117.564,3320,-5.465,-0.002,0.548,0.111,3747,2433,49.461,-117.564,3320,,Near Crescent Valley,SLOCAN RIVER,CA,2020/1/31,2019/11/4,4215200,-999
4215270,49.904,-116.954,443.267,49.908,-116.952,453,-8.584,-0.019,0.431,0.101,3783,2406,49.908,-116.952,453,,Below Kemp Creek,KASLO RIVER,CA,2020/1/31,2019/11/4,4215200,540
4215300,48.996,-116.571,238.387,48.997,-116.568,251,-4.913,-0.02,0.756,0.166,3806,2461,48.997,-116.568,251,,Near Porthill,BOUNDARY CREEK,CA,2020/1/31,2019/11/4,4115322,540
4215320,48.904,-116.404,33879.277,48.905,-116.402,34700,-820.055,-0.024,0.552,0.129,3816,2466,48.905,-116.402,34700,,Near Copeland,KOOTENAY RIVER,CA,2020/1/31,2019/11/4,4115322,530
4215335,49.596,-117.246,53.531,49.596,-117.245,52.9,3.511,0.066,0.495,0.202,3766,2425,49.596,-117.245,52.9,,Above Diversions,DUHAMEL CREEK,CA,2020/1/31,2019/11/4,4215200,-999
4215340,48.996,-116.179,1554.989,48.999,-116.179,1620,-59.151,-0.037,0.832,0.195,3830,2461,48.999,-116.179,1620,,Eastport,MOYIE RIVER,CA,2020/1/31,2019/11/4,4115320,800
4215350,50.079,-116.787,585.167,50.081,-116.785,461,129.868,0.282,0.835,0.449,3793,2396,50.081,-116.785,461,,Below Carney Creek,FRY CREEK,CA,2020/1/31,2019/11/4,4215200,-999
4215400,50.771,-117.679,1014.368,50.774,-117.677,1020,-4.728,-0.005,0.18,0.04,3740,2354,50.774,-117.677,1020,,Near Beaton,INCOMAPPLEUX RIVER,CA,2020/1/31,2019/11/4,4215200,450
4215425,50.287,-116.938,2134.052,50.29,-116.95,2160,-24.102,-0.011,0.611,0.131,3784,2383,50.29,-116.95,2160,,Near Howser,DUNCAN RIVER,CA,2020/1/31,2019/11/4,4215200,-999
4215426,50.229,-116.954,4005.046,50.232,-116.955,4070,68.958,0.017,0.807,0.178,3783,2387,50.232,-116.955,4070,,Below Lardeau River,DUNCAN RIVER,CA,2020/1/31,2019/11/4,4215200,-999
4215430,50.262,-116.971,1563.937,50.263,-116.967,1620,-55.922,-0.035,0.796,0.186,3782,2385,50.263,-116.967,1620,,Marblehead,LARDEAU RIVER,CA,2020/1/31,2019/11/4,4215426,-999
4215440,50.154,-116.571,116.403,50.158,-116.575,118,4.049,0.034,0,0.034,3806,2391,50.158,-116.575,118,,Below Pambrun Creek,CARNEY CREEK,CA,2020/1/31,2019/11/4,4215350,1260
4215450,49.746,-116.446,206.468,49.742,-116.45,206,-0.805,-0.004,0.577,0.118,3813,2416,49.742,-116.45,206,,Below Morris Creek,SAINT MARY RIVER,CA,2020/1/31,2019/11/4,4215460,1140
4215460,49.604,-116.171,1475.952,49.608,-116.169,1480,-3.533,-0.002,0.433,0.088,3830,2424,49.608,-116.169,1480,,Near Marysville,SAINT MARY RIVER,CA,2020/1/31,2019/11/4,4215706,-999
4215650,51.679,-117.721,429.817,51.677,-117.717,427,2.808,0.007,0.597,0.126,3737,2300,51.677,-117.717,427,,Above Palmer Creek,GOLD RIVER,CA,2020/1/31,2019/11/4,4215660,770
4215660,51.487,-117.179,9708.438,51.483,-117.179,9710,-3.622,0,0.933,0.187,3770,2312,51.483,-117.179,9710,,Donald,COLUMBIA RIVER,CA,2020/1/31,2019/11/4,4215680,770
4215670,51.296,-116.946,1836.196,51.298,-116.944,1850,-13.787,-0.007,0.683,0.142,3784,2323,51.298,-116.944,1850,,Golden,KICKING HORSE RIVER,CA,2020/1/31,2019/11/4,4215680,790
4215675,50.571,-115.979,17.816,50.57,-115.98,21.2,-2.471,-0.117,0.66,0.386,3842,2366,50.57,-115.98,21.2,,Near Athalmer,STODDART CREEK,CA,2020/1/31,2019/11/4,4215680,1090
4215680,50.321,-115.862,907.767,50.324,-115.863,891,16.836,0.019,0.372,0.093,3849,2381,50.324,-115.863,891,,Near Fairmont Hot Springs,COLUMBIA RIVER,CA,2020/1/31,2019/11/4,4215200,-999
4215690,49.912,-115.771,651.822,49.9,-115.77,637,18.066,0.028,0.96,0.22,3854,2406,49.9,-115.77,637,,Near Skookumchuck,SKOOKUMCHUCK CREEK,CA,2020/1/31,2019/11/4,4215700,800
4215700,49.912,-115.737,7169.441,49.911,-115.736,7120,786.084,0.11,0.544,0.219,3856,2406,49.911,-115.736,7120,,Near Skookumchuck,KOOTENAY RIVER,CA,2020/1/31,2019/11/4,4215706,-999
4215705,49.421,-115.421,13626.688,49.42,-115.42,13600,26.792,0.002,0.664,0.135,3875,2435,49.42,-115.42,13600,,Wardner,KOOTENAY RIVER,CA,2020/1/31,2019/11/4,4115320,-999
4215706,49.612,-115.637,11404.434,49.612,-115.634,11400,4.699,0,0.729,0.146,3862,2424,49.612,-115.634,11400,,Fort Steele,KOOTENAY RIVER,CA,2020/1/31,2019/11/4,4215705,-999
4215710,49.512,-115.071,3162.188,49.51,-115.071,3110,176.21,0.057,0.365,0.13,3896,2430,49.51,-115.071,3110,,Fernie,ELK RIVER,CA,2020/1/31,2019/11/4,4115320,-999
4215750,50.887,-116.046,433.727,50.886,-116.043,420,13.718,0.033,0.671,0.167,3838,2347,50.886,-116.043,420,,Kootenay Crossing,KOOTENAY RIVER,CA,2020/1/31,2019/11/4,4215700,1200
4215800,49.846,-114.862,83.286,49.843,-114.86,84,-1.757,-0.021,1.299,0.299,3910,2410,49.843,-114.86,84,,At The Mouth,GRAVE CREEK,CA,2020/1/31,2019/11/4,4215710,1260
4215900,49.004,-114.479,1121.401,49.001,-114.476,1110,11.423,0.01,0.781,0.167,3932,2460,49.001,-114.476,1110,,Flathead,FLATHEAD RIVER,CA,2020/1/31,2019/11/4,4115330,-999
4220100,48.971,-106.837,827.457,48.969,-106.839,839,-8.714,-0.01,0.703,0.148,4390,2462,48.969,-106.839,839,,Below Horse Creek Near Intern. Boundary,ROCK CREEK,CA,2020/1/31,2019/11/4,4120200,777
4220200,48.996,-107.304,5269.469,49,-107.302,5510,-220.378,-0.04,0.992,0.23,4362,2461,49,-107.302,5510,,International Boundary (Canada),FRENCHMAN RIVER,CA,2020/1/31,2019/11/4,4120200,-999
4220201,49.412,-108.012,2984.95,49.41,-108.012,3080,-88.987,-0.029,0.365,0.095,4320,2436,49.41,-108.012,3080,,At 50-Mile,FRENCHMAN RIVER,CA,2020/1/31,2019/11/4,4220200,-999
4220210,49.304,-107.704,495.929,49.307,-107.703,494,1.991,0.004,0.38,0.08,4338,2442,49.307,-107.703,494,,Near Val Marie,DENNIEL CREEK,CA,2020/1/31,2019/11/4,4220200,-999
4220300,48.987,-105.704,1067.222,48.99,-105.696,928,139.34,0.15,0.905,0.331,4458,2461,48.99,-105.696,928,,International Boundary (Canada),POPLAR RIVER,CA,2020/1/31,2019/11/4,4120100,-999
4220310,48.996,-105.412,1378.417,48.999,-105.409,1400,-21.53,-0.015,0.783,0.168,4476,2461,48.999,-105.409,1400,,International Boundary (Canada),EAST POPLAR RIVER,CA,2020/1/31,2019/11/4,4120100,-999
4220400,49.004,-109.421,2543.944,49.002,-109.422,2580,-35.642,-0.014,0.702,0.151,4235,2460,49.002,-109.422,2580,,International Boundary (Canada),BATTLE CREEK,CA,2020/1/31,2019/11/4,4120210,-999
4220401,49.162,-109.462,2174.622,49.164,-109.464,2210,13.471,0.006,0.798,0.166,4233,2451,49.164,-109.464,2210,,Below Nashlyn Project,BATTLE CREEK,CA,2020/1/31,2019/11/4,4220400,-999
4220402,49.287,-109.521,1859.927,49.287,-109.523,1850,11.728,0.006,0.574,0.121,4229,2443,49.287,-109.523,1850,,Near Consul,BATTLE CREEK,CA,2020/1/31,2019/11/4,4220401,-999
4220410,49.004,-109.229,177.288,49.005,-109.23,174,4.357,0.025,0.495,0.124,4247,2460,49.005,-109.23,174,,International Boundary (Canada),LYONS COULEE,CA,2020/1/31,2019/11/4,4120210,-999
4220420,49.004,-109.712,2147.552,49.005,-109.717,2140,6.016,0.003,0.673,0.137,4217,2460,49.005,-109.717,2140,,Below Mcrae Creek (Intern. Boundary),LODGE CREEK,CA,2020/1/31,2019/11/4,4120210,-999
4220421,49.204,-109.987,885.741,49.203,-109.985,908,-21.376,-0.024,0.755,0.169,4201,2448,49.203,-109.985,908,,Near Alberta Boundary,LODGE CREEK,CA,2020/1/31,2019/11/4,4220420,-999
4220430,49.104,-109.821,760.112,49.1,-109.817,716,44.135,0.062,1.065,0.275,4211,2454,49.1,-109.817,716,,Above Lodge Creek,MIDDLE CREEK,CA,2020/1/31,2019/11/4,4220420,-999
4220431,49.229,-109.812,693.258,49.228,-109.816,655,39.378,0.06,0.672,0.195,4212,2447,49.228,-109.816,655,,Near Govenlock,MIDDLE CREEK,CA,2020/1/31,2019/11/4,4220430,-999
4220432,49.421,-110.054,301.218,49.425,-110.052,305,-3.396,-0.011,0.435,0.095,4197,2435,49.425,-110.052,305,,Near Saskatchewan Boundary,MIDDLE CREEK,CA,2020/1/31,2019/11/4,4220431,-999
4220500,48.987,-110.471,6801.341,48.984,-110.469,6490,311.309,0.048,0.992,0.246,4172,2461,48.984,-110.469,6490,,Eastern Crossing Of Intern. Boundary,MILK RIVER,CA,2020/1/31,2019/11/4,4120202,-999
4220501,49.146,-112.079,2730.218,49.144,-112.079,2720,11.978,0.004,0.368,0.078,4076,2452,49.144,-112.079,2720,,Milk River,MILK RIVER,CA,2020/1/31,2019/11/4,4220500,-999
4220502,49.004,-112.546,1039.18,49.007,-112.545,1050,-8.267,-0.008,0.246,0.055,4048,2460,49.007,-112.545,1050,,Western Crossing Of Intern. Boundary,MILK RIVER,CA,2020/1/31,2019/11/4,4220501,-999
4220510,49.112,-111.762,335.331,49.111,-111.759,356,-20.673,-0.058,1.946,0.435,4094,2453,49.111,-111.759,356,,Near The Mouth,VERDIGRIS COULEE,CA,2020/1/31,2019/11/4,4220500,-999
4231100,45.137,-67.321,3521.251,45.137,-67.318,3550,-28.105,-0.008,0.782,0.162,6761,2692,45.137,-67.318,3550,,Baring,SAINT CROIX RIVER,CA,2020/1/31,2019/11/4,-999,-999
4231101,45.571,-67.429,1067.175,45.569,-67.43,1080,-12.561,-0.012,0.773,0.163,6755,2666,45.569,-67.43,1080,,Vanceboro,SAINT CROIX RIVER,CA,2020/1/31,2019/11/4,4231100,-999
4231110,45.662,-67.729,347.709,45.664,-67.733,357,-8.663,-0.024,0.913,0.201,6737,2661,45.664,-67.733,357,,Below Forest City Dam,FOREST CITY STREAM,CA,2020/1/31,2019/11/4,4231101,-999
4231200,47.254,-68.596,14662.137,47.258,-68.596,14700,-35.982,-0.002,0.302,0.062,6685,2565,47.258,-68.596,14700,,Fort Kent,"SAINT-JEAN, RIVIERE",CA,2020/1/31,2019/11/4,4231602,-999
4231250,47.204,-68.954,1342.467,47.206,-68.956,1350,-6.906,-0.005,0.269,0.058,6663,2568,47.206,-68.956,1350,,Outlet Of Glasier Lake,"SAINT-FRANCOIS, RIVIERE",CA,2020/1/31,2019/11/4,4231200,-999
4231500,45.212,-67.262,114.092,45.21,-67.262,115,-0.908,-0.008,1.045,0.215,6764,2688,45.21,-67.262,115,,Near St.Stephen,DENNIS STREAM,CA,2020/1/31,2019/11/4,-999,12
4231590,45.946,-67.321,233.45,45.943,-67.32,234,-0.47,-0.002,0.403,0.082,6761,2644,45.943,-67.32,234,,Near Trans Canada Highway,SHOGOMOC STREAM,CA,2020/1/31,2019/11/4,4231600,-999
4231600,45.971,-67.237,38716.465,45.967,-67.242,38900,-178.711,-0.005,0.889,0.181,6766,2642,45.967,-67.242,38900,,Pokiok,"SAINT-JEAN, RIVIERE",CA,2020/1/31,2019/11/4,4231630,17
4231601,46.471,-67.587,34125.02,46.47,-67.59,34200,-74.969,-0.002,0.576,0.117,6745,2612,46.47,-67.59,34200,,Near East Florenceville,"SAINT-JEAN, RIVIERE",CA,2020/1/31,2019/11/4,4231600,-999
4231602,47.037,-67.737,21853.484,47.039,-67.74,21900,-45.646,-0.002,0.367,0.075,6736,2578,47.039,-67.74,21900,,Grand Falls,"SAINT-JEAN, RIVIERE",CA,2020/1/31,2019/11/4,4231601,-999
4231610,47.546,-68.637,2696.61,47.548,-68.636,2690,15.245,0.006,1.063,0.218,6683,2548,47.548,-68.636,2690,,En Aval Du Barrage Temiscouata,MADAWASKA RIVER,CA,2020/1/31,2019/11/4,4231602,-999
4231620,46.796,-67.679,4305.25,46.792,-67.683,4330,-24.82,-0.006,0.611,0.126,6740,2593,46.792,-67.683,4330,,Narrows,TOBIQUE RIVER,CA,2020/1/31,2019/11/4,4231601,-999
4231621,47.171,-67.212,2278.312,47.173,-67.211,2230,50.74,0.023,0.318,0.086,6768,2570,47.173,-67.211,2230,,Riley Brook,TOBIQUE RIVER,CA,2020/1/31,2019/11/4,4231620,-999
4231630,45.962,-66.829,39897.828,45.962,-66.831,39900,2.602,0,0.644,0.129,6791,2643,45.962,-66.831,39900,,Below Mactaquac,"SAINT-JEAN, RIVIERE",CA,2020/1/31,2019/11/4,-999,6
4231650,46.129,-66.612,1463.409,46.126,-66.611,1450,37.573,0.026,0.257,0.077,6804,2633,46.126,-66.611,1450,,Durham Bridge,NASHWAAK RIVER,CA,2020/1/31,2019/11/4,-999,24
4231680,45.671,-66.679,556.536,45.674,-66.683,557,-1.15,-0.002,0.71,0.144,6799,2660,45.674,-66.683,557,,Tracy,OROMOCTO RIVER,CA,2020/1/31,2019/11/4,-999,25
4231700,45.171,-66.471,236.594,45.17,-66.468,239,-2.589,-0.011,0.782,0.165,6812,2690,45.17,-66.468,239,,Lepreau,LEPREAU RIVER,CA,2020/1/31,2019/11/4,-999,-999
4231800,46.071,-65.362,647.911,46.072,-65.366,668,-20.157,-0.03,0.703,0.164,6879,2636,46.072,-65.366,668,,East Canaan,CANAAN RIVER,CA,2020/1/31,2019/11/4,-999,72
4232010,48.012,-89.612,1600.33,48.012,-89.616,1550,52.861,0.034,0.744,0.183,5424,2520,48.012,-89.616,1550,,Middle Falls,PIGEON RIVER,CA,2020/1/31,2019/11/4,4234010,350
4232030,48.379,-89.312,199.737,48.382,-89.308,187,28.033,0.15,1.112,0.372,5442,2497,48.382,-89.308,187,,Near Thunder Bay,NEEBING RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232300,48.929,-87.687,646.283,48.926,-87.691,616,32.857,0.053,0.133,0.08,5539,2465,48.926,-87.691,616,,Near Cavers,GRAVEL RIVER,CA,2020/1/31,2019/11/4,4234010,395
4232600,48.904,-88.379,2692.061,48.904,-88.377,2980,-286.797,-0.096,0.468,0.174,5498,2466,48.904,-88.377,2980,,Highway No. 17,BLACK STURGEON RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232700,48.771,-86.296,3754.495,48.774,-86.297,4270,-515.55,-0.121,0.384,0.18,5623,2474,48.774,-86.297,4270,,Near Marathon,PIC RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232750,48.654,-85.746,4360.544,48.655,-85.742,4170,192.696,0.046,1.226,0.291,5655,2481,48.655,-85.742,4170,,Below White Lake,WHITE RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232800,47.904,-84.712,3962.605,47.901,-84.71,5130,-1167.323,-0.228,0.793,0.379,5718,2526,47.901,-84.71,5130,,High Falls,MICHIPICOTEN RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232890,47.212,-84.621,3040.839,47.214,-84.619,2880,162.12,0.056,0.808,0.218,5723,2568,47.214,-84.619,2880,,Near Montreal River Harbour,MONTREAL RIVER,CA,2020/1/31,2019/11/4,4234010,-999
4232900,46.862,-83.971,1134.467,46.86,-83.972,1160,0.992,0.001,0.319,0.065,5762,2589,46.86,-83.972,1160,,Near Searchmont,GOULAIS RIVER,CA,2020/1/31,2019/11/4,4234010,290
4234010,46.504,-84.362,207901,46.509,-84.362,210000,-2096.75,-0.01,0.326,0.073,5739,2610,46.509,-84.362,210000,,Sault Ste. Marie,SAINT MARYS RIVER,CA,2020/1/31,2019/11/4,4236010,180
4234100,46.212,-82.512,1632.98,46.213,-82.509,1350,283.725,0.21,0.561,0.322,5850,2628,46.213,-82.509,1350,,Highway No.17,SERPENT RIVER,CA,2020/1/31,2019/11/4,4236010,185
4234300,44.854,-79.537,5704.535,44.857,-79.542,5820,-114.165,-0.02,0.111,0.037,6028,2709,44.857,-79.542,5820,,Swift Rapids,SEVERN RIVER,CA,2020/1/31,2019/11/4,4236010,-999
4234400,46.037,-80.562,12189.878,46.068,-80.601,13900,-1709.516,-0.123,4.407,0.987,5967,2638,46.068,-80.601,13900,,Dry Pine Bay,FRENCH RIVER,CA,2020/1/31,2019/11/4,4236010,-999
4234500,46.262,-79.396,81.971,46.262,-79.395,70.4,11.419,0.162,0.501,0.282,6037,2625,46.262,-79.395,70.4,,North Bay,LA VASE RIVER,CA,2020/1/31,2019/11/4,4234400,200
4234550,45.671,-79.379,310.628,45.669,-79.379,321,-10.208,-0.032,0.736,0.172,6038,2660,45.669,-79.379,321,,Near Burk'S Falls,NORTH MAGNETAWAN RIVER,CA,2020/1/31,2019/11/4,4236010,315
4234600,44.712,-79.279,1429.684,44.713,-79.282,1520,-90.343,-0.059,0.785,0.204,6044,2718,44.713,-79.282,1520,,Near Washago,BLACK RIVER,CA,2020/1/31,2019/11/4,4234300,-999
4234650,44.246,-79.821,1266.19,44.25,-79.822,1180,86.429,0.073,0.92,0.257,6011,2746,44.25,-79.822,1180,,Near Baxter,NOTTAWASAGA RIVER,CA,2020/1/31,2019/11/4,4236010,-999
4234670,44.521,-80.929,177.83,44.522,-80.931,181,-2.989,-0.017,0.582,0.129,5945,2729,44.522,-80.931,181,,Near Owen Sound,SYDENHAM RIVER,CA,2020/1/31,2019/11/4,4236010,-999
4234680,44.671,-81.262,925.48,44.669,-81.253,927,-1.526,-0.002,0.776,0.156,5925,2720,44.669,-81.253,927,,Sauble Falls,SAUBLE RIVER,CA,2020/1/31,2019/11/4,4236010,-999
4234700,44.454,-81.329,3782.342,44.456,-81.327,3960,-171.308,-0.043,0.274,0.089,5921,2733,44.456,-81.327,3960,,Near Port Elgin,SAUGEEN RIVER,CA,2020/1/31,2019/11/4,4236010,195
4234701,44.121,-81.112,2162.962,44.12,-81.115,2150,12.95,0.006,0.788,0.164,5934,2753,44.12,-81.115,2150,,Near Walkerton,SAUGEEN RIVER,CA,2020/1/31,2019/11/4,4234700,-999
4234720,44.112,-81.021,158.538,44.113,-81.02,163,-4.461,-0.027,0.685,0.158,5939,2754,44.113,-81.02,163,,Near Carlsruhe,CARRICK CREEK,CA,2020/1/31,2019/11/4,4234850,-999
4234850,43.554,-81.587,462.053,43.551,-81.589,466,-2.55,-0.005,0.815,0.167,5905,2787,43.551,-81.589,466,,Near Varna,BAYFIELD RIVER,CA,2020/1/31,2019/11/4,4236010,230
