        ID       lat       lon  area_Input   area_CaMa       error        diff    Type     ix1   iy1     ix2   iy2       area1       area2
      1260    35.123   136.649       22.70       23.53        0.04        0.82       0     819   653    -999  -999        23.5      -999.0
      1261    35.237   136.673     2041.09     2041.40        0.00        0.30       0     821   646    -999  -999      2041.4      -999.0
      1262    35.190   136.673     2043.65     2044.53        0.00        0.88       0     821   649    -999  -999      2044.5      -999.0
      1263    35.135   136.670     1769.69     1769.02       -0.00       -0.67       1     820   651    -999  -999      1769.0      -999.0
      1264    35.087   136.692     3875.80     3876.08        0.00        0.28       0     822   655    -999  -999      3876.1      -999.0
      1265    35.762   137.705     1062.16     1062.35        0.00        0.19       0     883   614    -999  -999      1062.4      -999.0
      1266    35.480   137.384     2241.87     2242.28        0.00        0.41       0     864   632    -999  -999      2242.3      -999.0
      1267    35.474   137.138     2431.97     2448.58        0.01       16.61       0     849   632    -999  -999      2448.6      -999.0
      1268    35.535   137.447      203.03      204.58        0.01        1.55       0     867   628    -999  -999       204.6      -999.0
      1269    34.849   136.442       86.30       86.30       -0.00       -0.00       0     807   669    -999  -999        86.3      -999.0
      1270    34.874   136.515      212.76      212.78        0.00        0.02       0     811   668    -999  -999       212.8      -999.0
      1271    34.902   136.594      263.39      263.97        0.00        0.58       0     816   666    -999  -999       264.0      -999.0
      1272    34.912   136.610      263.94      263.97        0.00        0.04       0     816   666    -999  -999       264.0      -999.0
      1273    34.883   136.483       87.63       87.54       -0.00       -0.09       1     809   667    -999  -999        87.5      -999.0
      1274    34.920   136.597       54.31       54.35        0.00        0.03       0     816   665    -999  -999        54.3      -999.0
      1275    34.645   136.408      304.99      306.83        0.01        1.84       0     805   682    -999  -999       306.8      -999.0
      1276    34.658   136.467      428.74      429.26        0.00        0.51       0     808   681    -999  -999       429.3      -999.0
      1277    34.651   136.499      526.92      527.24        0.00        0.32       0     811   681    -999  -999       527.2      -999.0
      1278    34.648   136.513      527.42      528.95        0.00        1.53       0     812   682    -999  -999       529.0      -999.0
      1279    34.648   136.530      528.28      528.95        0.00        0.67       0     812   682    -999  -999       529.0      -999.0
      1280    34.674   136.416       75.46       75.46       -0.00       -0.00       0     805   680    -999  -999        75.5      -999.0
      1281    34.651   136.424       25.30       26.54        0.05        1.23       0     806   681    -999  -999        26.5      -999.0
      1282    34.588   136.399       38.00       39.20        0.03        1.20       0     804   685    -999  -999        39.2      -999.0
      1283    34.620   136.453       72.45       73.64        0.02        1.19       0     808   683    -999  -999        73.6      -999.0
      1284    34.648   136.473        8.47        7.31       -0.14       -1.16       1     808   682    -999  -999         7.3      -999.0
      1285    34.506   136.540      377.33      381.03        0.01        3.70       0     813   690    -999  -999       381.0      -999.0
      1286    34.523   136.572      407.41      408.42        0.00        1.01       0     815   688    -999  -999       408.4      -999.0
      1287    34.545   136.585      408.30      408.42        0.00        0.13       0     815   688    -999  -999       408.4      -999.0
      1288    34.490   136.555       12.76       11.52       -0.10       -1.24       1     813   692    -999  -999        11.5      -999.0
      1289    34.351   136.162       32.64       35.44        0.09        2.80       0     790   699    -999  -999        35.4      -999.0
      1290    34.387   136.158       21.66       23.89        0.10        2.23       0     790   697    -999  -999        23.9      -999.0
      1291    34.381   136.222       81.64       81.43       -0.00       -0.21       0     793   698    -999  -999        81.4      -999.0
      1292    34.420   136.284      206.63      206.48       -0.00       -0.15       0     797   695    -999  -999       206.5      -999.0
      1293    34.465   136.655      779.20      781.59        0.00        2.39       0     820   692    -999  -999       781.6      -999.0
      1294    34.483   136.710        5.90        5.92        0.00        0.02       0     823   692    -999  -999         5.9      -999.0
      1295    34.499   136.731       14.87       14.89        0.00        0.02       0     824   691    -999  -999        14.9      -999.0
      1296    34.509   136.737       18.95       17.87       -0.06       -1.08       2     824   691     825   691        14.9         3.0
      1297    34.494   136.684      790.38      791.17        0.00        0.79       0     822   691    -999  -999       791.2      -999.0
      1299    35.152   137.217      869.72      869.72       -0.00       -0.00       0     854   651    -999  -999       869.7      -999.0
      1300    33.749   135.938     2248.91     2297.46        0.02       48.56       0     777   736    -999  -999      2297.5      -999.0
      1301    33.737   135.980     2308.34     2353.94        0.02       45.60       0     779   736    -999  -999      2353.9      -999.0
      1302    33.735   135.987     2354.54     2353.94       -0.00       -0.60       0     779   736    -999  -999      2353.9      -999.0
      1303    33.728   136.008     2356.37     2356.30       -0.00       -0.08       0     780   737    -999  -999      2356.3      -999.0
      1304    33.762   135.977       38.37       40.83        0.06        2.45       0     779   735    -999  -999        40.8      -999.0
      1305    33.740   135.980       45.32       40.83       -0.10       -4.49       1     779   735    -999  -999        40.8      -999.0
      1306    33.719   135.997        4.07        3.96       -0.03       -0.11       1     780   738    -999  -999         4.0      -999.0
      1307    33.724   136.009        5.80        3.96       -0.32       -1.84       1     780   738    -999  -999         4.0      -999.0
      1308    33.740   135.980       45.32       40.83       -0.10       -4.49       1     779   735    -999  -999        40.8      -999.0
