ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,Modify,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
1159660,-30.829,26.921,8657.334,-30.831,26.921,8689,,Roodewal (27819111),KRAAIRIVIER,ZA,2020/1/31,2019/2/12,1159650,1320
1159670,-28.688,28.238,517.509,-28.695,28.235,522,,The Poplars (27818012),LITTLE CALEDON RIVER,ZA,2020/1/31,2019/2/12,1159303,-999
1159800,-26.821,28.063,38646.223,-26.82,28.063,38564,,Elandsfontein Engelbrechtsdrift,VAAL RIVER,ZA,2020/1/31,2018/5/22,1159500,-999
1159810,-27.296,28.496,15457.521,-27.298,28.496,15522,,Slabberts (27817822),WILGERIVIER,ZA,2020/1/31,2018/5/22,1159800,1498
1159820,-27.846,28.946,872.931,-27.848,28.945,864,,C8H003 (27817803),CORNELISRIVIER,ZA,2020/1/31,2019/2/12,1159810,1091
1159825,-28.088,28.838,389.124,-28.085,28.837,393,,Voorspoed (27817812),VAALBANKSPRUIT,ZA,2020/1/31,2019/2/12,1159810,1597
1159830,-28.379,28.863,697.084,-28.376,28.862,690,,C8H005 (27817805),ELANDSRIVIER,ZA,2020/1/31,2019/2/12,1159810,-999
1159850,-26.246,27.588,32.232,-26.248,27.589,32,,Rietfontein (27817428),RIETFONTEINSPRUIT,ZA,2020/1/31,2018/5/22,1159500,1602
1159860,-26.229,27.671,26.041,-26.233,27.669,26,,Middelvlei (27817426),MIDDELVLEISPRUIT,ZA,2020/1/31,2018/5/22,1159500,1614
1159900,-27.171,29.238,4146.686,-27.169,29.233,4152,,Delangesdrift,KLIPRIVIER,ZA,2020/1/31,2019/2/12,1159800,-999
1159910,-26.863,28.888,2231.471,-26.861,28.884,2239,,Elandslaagte (27817908),WATERVALRIVIER,ZA,2020/1/31,2019/2/12,1159800,1520
1160100,-34.079,19.288,497.839,-34.077,19.29,502,,Dwarshoek (27694403),RIVIERSONDEREND,ZA,2020/1/31,2018/5/22,-999,307
1160101,-34.063,19.071,39.152,-34.062,19.072,39,,Swarte Water (27694408),RIVIERSONDEREND,ZA,2020/1/31,2018/5/22,1160100,380
1160115,-34.404,19.596,600.026,-34.405,19.596,599,,Hagedisberg Outspan (27711206),KLEINRIVIER,ZA,2020/1/31,2019/2/12,-999,55
1160120,-34.288,20.021,378.901,-34.292,20.023,381,,Kykoedy (27711108),SOUTRIVIER,ZA,2020/1/31,2019/2/12,-999,140
1160200,-30.821,18.121,2341.466,-30.824,18.118,2351,,Bruintjieshoogte (27713201),SWART-DORINGRIVIER,ZA,2020/1/31,2019/2/12,-999,175
1160210,-33.988,18.954,22.339,-33.986,18.956,20,,Jonkershoek (27711308),JONKERSHOEKRIVIER,ZA,2020/1/31,2018/5/22,-999,299
1160220,-32.779,19.279,284.752,-32.78,19.283,267,,Leeuw (27712207),LEEURIVIER,ZA,2020/1/31,2019/2/12,1160320,837
1160230,-32.213,18.938,179.064,-32.212,18.937,163,,Clanwilliam (27712306),JAN DISSELSRIVIER,ZA,2020/1/31,2019/2/12,-999,116
1160235,-31.863,18.688,23959.719,-31.862,18.686,24044,,Melkboom,DORINGRIVIER,ZA,2020/1/31,2019/2/12,-999,-999
1160240,-33.188,19.154,20.041,-33.185,19.155,19,,Mountain View (27711421),KLEIN-BERGRIVIER,ZA,2020/1/31,2019/2/12,1160265,345
1160245,-33.138,19.063,186.22,-33.134,19.061,183,,Dri-Das-Bosch (27711428),VIER-EN-TWINTIG-RIVIERE,ZA,2020/1/31,2019/2/12,-999,130
1160250,-33.463,18.738,246.441,-33.464,18.74,246,,Malmesbury (27711312),DIEPRIVIER,ZA,2020/1/31,2019/2/12,-999,117
1160255,-33.704,18.696,469.47,-33.705,18.7,473,,Klippheuwel (27711313),MOSSELBANKRIVIER,ZA,2020/1/31,2018/5/22,-999,59
1160257,-33.579,18.363,27.514,-33.582,18.362,23,,Buffels River (27711318),SILWERSTROOMRIVIER,ZA,2020/1/31,2018/5/22,-999,14
1160260,-33.796,18.971,504.689,-33.809,18.984,726,,Farm 187 (27711407),BERGRIVIER,ZA,2020/1/31,2018/5/22,-999,140
1160265,-33.313,19.071,395.114,-33.314,19.074,395,,Nieuwkloof (27711408),KLEIN-BERGRIVIER,ZA,2020/1/31,2019/2/12,-999,93
1160270,-33.354,19.104,35.029,-33.352,19.1,35,,Watervalsberge (27711412),WATERVALRIVIER,ZA,2020/1/31,2018/5/22,1160265,277
1160271,-33.379,19.163,19.142,-33.379,19.149,27,,Watervalsberge (27711411),WATERVALRIVIER,ZA,2020/1/31,2019/2/12,1160270,181
1160275,-33.388,19.163,9.08,-33.388,19.159,10,,Knolvlei Bos Res. (27711410),KNOLVLEISPRUIT,ZA,2020/1/31,2019/2/12,1160265,176
1160290,-33.913,18.946,32.29,-33.912,18.944,30,,Jonkershoek (27711419),BANGHOEKRIVIER,ZA,2020/1/31,2019/2/12,1160260,259
1160295,-33.896,19.088,46.086,-33.891,19.079,46,,Le Mouillage (27711403),FRANSCHHOEKRIVIER,ZA,2020/1/31,2019/2/12,1160260,199
1160300,-33.379,19.304,659.733,-33.381,19.301,657,,Ceres Toeken Geb.,BREE,ZA,2020/1/31,2019/2/12,1160301,441
1160301,-33.421,19.271,755.487,-33.422,19.267,753,,Ceres Toeken Geb.,BREE,ZA,2020/1/31,2019/2/12,1160302,294
1160302,-34.071,20.388,9843.709,-34.07,20.39,9854,,Oude Pont (27694301),BREE,ZA,2020/1/31,2018/5/22,-999,77
1160310,-33.363,19.296,53.698,-33.359,19.298,52,,Ceres (27694913),KOEKEDOURIVIER,ZA,2020/1/31,2019/2/12,1160300,455
1160315,-33.463,19.621,16.124,-33.462,19.617,16,,Roode Els Berg (27694805),ROOIELSKLOOFRIVIER,ZA,2020/1/31,2019/2/12,1160300,482
1160317,-33.571,19.146,83.645,-33.568,19.145,85,,Drosterskloof (27694907),WITRIVIER,ZA,2020/1/31,2019/2/12,1160302,273
1160318,-33.754,19.329,159.427,-33.757,19.33,152,,D/S Dashboch River (27694912),HOLSLOOT,ZA,2020/1/31,2018/5/22,1160302,296
1160320,-32.504,19.538,6849.054,-32.503,19.535,6895,,Elands Drift - Aspoort (27712202),DORINGRIVIER,ZA,2020/1/31,2019/2/12,-999,389
1160324,-33.771,19.863,29.225,-33.764,19.851,24,,Langevalley (27694705),WILLEM NELSRIVIER,ZA,2020/1/31,2018/5/22,1160302,558
1160325,-34.013,19.838,18.733,-34.01,19.838,18,,Hoeksberg (27694709),HOEKSRIVIER,ZA,2020/1/31,2018/5/22,1160302,336
1160327,-33.954,19.588,14.798,-33.954,19.587,15,,Poesjenels River (27694712),WATERKLOOFSPRUIT,ZA,2020/1/31,2018/5/22,1160302,370
1160328,-33.979,19.329,17.081,-33.983,19.329,15,,Waggensbooms Kloof (27694410),WATERKLOOF,ZA,2020/1/31,2019/2/12,-999,405
1160330,-32.604,18.754,659.676,-32.602,18.749,660,,Tweekuilen (27711501),KRUISRIVIER,ZA,2020/1/31,2018/5/22,1160320,51
1160331,-33.963,19.288,56.638,-33.965,19.291,56,,Twist Niet (27694406),ELANDSRIVIER,ZA,2020/1/31,2018/5/22,1160302,389
1160332,-33.938,19.171,45.866,-33.939,19.171,46,,Purgatory Uitspan (27694407),DUTOITSRIVIER,ZA,2020/1/31,2018/5/22,1160302,389
1160340,-33.563,19.513,704.976,-33.562,19.51,699,,New Glen Heatlie (27694801),HEXRIVIER,ZA,2020/1/31,2018/5/22,1160302,302
1160343,-33.788,20.121,598.314,-33.791,20.124,593,,Montague (27694601),KINGNARIVIER,ZA,2020/1/31,2018/5/22,1160302,214
1160345,-33.713,20.054,78.755,-33.709,20.058,76,,Keisiesdoorns (27694605),KEISIERIVIER,ZA,2020/1/31,2019/2/12,1160302,324
1160346,-33.696,19.929,17.749,-33.696,19.928,14,,Harmonie (27694604),KEISIERIVIER,ZA,2020/1/31,2018/5/22,1160345,544
1160347,-33.596,19.763,106.449,-33.596,19.762,106,,Dwars In Die Weg (27694708),KOORIVIER,ZA,2020/1/31,2018/5/22,1160340,703
1160348,-33.638,19.813,47.611,-33.639,19.814,48,,Die Koo (27694707),KOORIVIER,ZA,2020/1/31,2018/5/22,1160347,829
1160350,-33.571,20.704,2895.051,-33.572,20.702,2900,,Zandfontein,TOUWSRIVIER,ZA,2020/1/31,2018/5/22,-999,459
1160351,-33.946,22.613,81.159,-33.945,22.614,79,,Farm 162 (27692705),TOUWSRIVIER,ZA,2020/1/31,2019/2/12,1160350,136
1160361,-33.288,19.729,33.677,-33.288,19.727,30,,Verlorenvalley (27693216),SMALBLAARRIVIER,ZA,2020/1/31,2019/2/12,1160350,889
1160365,-33.496,21.488,292.206,-33.489,21.489,268,,Zoar (27693405),HUISRIVIER,ZA,2020/1/31,2019/2/12,1160350,471
1160367,-33.488,21.488,25.785,-33.489,21.489,25,,Opzoek (27693406),BOPLAASRIVIER,ZA,2020/1/31,2019/2/12,1160365,470
1160368,-33.496,21.513,25.734,-33.492,21.514,25,,Opzoek (27693407),JOUBERTRIVIER,ZA,2020/1/31,2019/2/12,1160365,469
1160370,-34.029,21.588,94.216,-34.031,21.586,95,,Weyers River (27693103),WEYERSRIVIER,ZA,2020/1/31,2019/2/12,-999,119
1160375,-33.988,21.763,114.896,-33.987,21.76,101,,Langfontein (27693104),LANGTOURIVIER,ZA,2020/1/31,2018/5/22,-999,102
1160378,-33.313,21.638,17059.715,-33.31,21.634,17076,,Spek Boom Berg,GAMKARIVIER,ZA,2020/1/31,2019/2/12,-999,-999
1160380,-33.479,23.029,4291.528,-33.477,23.029,4230,,Pardekloof (27693304),OLIFANTSRIVIER,ZA,2020/1/31,2018/5/22,-999,571
1160385,-33.546,22.971,32.413,-33.545,22.974,33,,Wilgehoute River (27693316),WILGERIVIER,ZA,2020/1/31,2019/2/12,-999,652
1160390,-33.479,22.546,691.195,-33.476,22.548,692,,De Rust (27693312),GROOTRIVIER,ZA,2020/1/31,2018/5/22,-999,480
1160393,-33.679,22.138,346.282,-33.679,22.14,351,,Paardendrift (27693317),KANDELAARSRIVIER,ZA,2020/1/31,2019/2/12,-999,278
1160395,-33.371,22.179,31.451,-33.368,22.179,29,,Groenefontein (27693313),PERDEPOORTRIVIER,ZA,2020/1/31,2019/2/12,-999,698
1160396,-33.471,22.004,139.835,-33.467,22.001,137,,Koetzers Kraal (27693318),WYNANADSRIVIER,ZA,2020/1/31,2019/2/12,-999,460
1160398,-33.463,21.963,35.766,-33.461,21.96,35,,Vogelfontein (27693320),MEULRIVIER,ZA,2020/1/31,2019/2/12,1160396,583
1160400,-34.004,22.346,145.742,-34.007,22.35,145,,Knoetze Kama (27692703),MAALGATERIVIER,ZA,2020/1/31,2019/2/12,-999,117
1160405,-33.954,22.421,34.769,-33.951,22.422,34,,Blanco (27692704),MALGASRIVIER,ZA,2020/1/31,2019/2/12,-999,200
1160415,-34.104,22.071,143.166,-34.103,22.071,144,,Hartenbosch (27692901),HARTENBOSRIVIER,ZA,2020/1/31,2018/5/22,-999,11
1160420,-33.971,22.546,49.002,-33.971,22.547,47,,Upper Barbierskraal (27692701),KAAIMANSRIVIER,ZA,2020/1/31,2019/2/12,-999,75
1160425,-33.913,22.704,72.071,-33.912,22.708,72,,Woodville Forest Res. (27692603),DIEPRIVIER,ZA,2020/1/31,2019/2/12,-999,218
1160427,-33.879,22.838,22.753,-33.881,22.838,23,,Karatara Forest Res. (27692602),KARATARARIVIER,ZA,2020/1/31,2019/2/12,-999,256
1160430,-33.888,23.029,133.875,-33.891,23.029,135,,Milwood Forest Res. (27692502),KNYSNARIVIER,ZA,2020/1/31,2019/2/12,-999,194
1160435,-33.988,23.046,90.889,-33.991,23.042,94,,Gouna Commonage Con. (27692501),GOUNARIVIER,ZA,2020/1/31,2018/5/22,-999,61
1160440,-33.938,23.371,761.292,-33.938,23.367,764,,Newlands (27692402),KEURBOOMSRIVIER,ZA,2020/1/31,2018/5/22,-999,15
1160441,-33.804,23.138,163.254,-33.803,23.135,162,,Mkama (27692401),KEURBOOMSRIVIER,ZA,2020/1/31,2019/2/12,1160440,320
1160450,-33.746,23.304,46.431,-33.738,23.304,53,,Welgelegen (27691302),JORDAANSRIVIER,ZA,2020/1/31,2019/2/12,-999,780
1160455,-33.954,23.638,56.857,-33.956,23.638,56,,Lotterings For. Res. (27692301),BLOUKRANSRIVIER,ZA,2020/1/31,2019/2/12,-999,36
1160457,-33.863,23.838,24.498,-33.866,23.836,21,,Diepkloof (27691301),WABOOMSRIVIER,ZA,2020/1/31,2019/2/12,-999,578
1160460,-33.729,24.621,29457.896,-33.731,24.618,29571,,Grootrivierspoort (27691206),GROOTRIVIER,ZA,2020/1/31,2019/2/12,-999,133
1160470,-33.204,24.238,1292.494,-33.204,24.234,1296,,Campherspoort (27691501),HEUNINGKLIPRIVIER,ZA,2020/1/31,2019/2/12,1160460,500
1160480,-32.238,23.054,3940.068,-32.238,23.051,3943,,Kamferskraal (27691901),SOUTRIVIER,ZA,2020/1/31,2018/5/22,-999,944
1160481,-32.071,23.013,3674.215,-32.069,23.007,3672,,Klipkraal (27691902),SOUTRIVIER,ZA,2020/1/31,2018/5/22,1160480,1003
1160487,-33.796,25.313,394.631,-33.797,25.309,394,,Wintcanton (27683204),ELANDSRIVIER,ZA,2020/1/31,2019/2/12,-999,83
1160490,-32.996,25.163,1741.347,-33,25.164,1742,,Riet Vley (27682302),VOELRIVIER,ZA,2020/1/31,2018/5/22,-999,312
1160495,-33.104,25.229,533.849,-33.107,25.228,542,,Volkers River (27682209),VOLKERSRIVIER,ZA,2020/1/31,2018/5/22,-999,264
1160500,-33.329,26.079,1474.379,-33.329,26.077,1479,,Donker Hoek Alicedale,BOESMANSRIVIER,ZA,2020/1/31,2019/2/12,-999,276
1160510,-33.096,26.446,23046.818,-33.098,26.445,23067,,Brandt Legte Piggot'S Bridge,GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,1160580,300
1160511,-31.904,25.479,9097.492,-31.903,25.482,9545,,Katkop (27673901),GREAT FISH RIVER,ZA,2020/1/31,2018/5/22,1160510,975
1160512,-31.904,25.429,1723.324,-31.904,25.431,1717,,Zoutpansdrift (27673802),GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,1160511,980
1160520,-31.571,25.546,1572.541,-31.57,25.544,1565,,Jan Blaauws Kop (27673912),TEEBUSRIVIER,ZA,2020/1/31,2019/2/12,1160511,1120
1160525,-32.421,25.446,215.86,-32.386,25.521,878,,Coutzenburg (27673704),PAULSRIVIER,ZA,2020/1/31,2019/2/12,1160510,1337
1160530,-32.604,25.888,808.353,-32.606,25.884,806,,Botmansgat (27673403),BAVIAANSRIVIER,ZA,2020/1/31,2019/2/12,1160510,630
1160535,-31.971,26.004,1302.613,-31.968,26.001,1308,,Roberts Kraal (27673603),VLEKPOORTRIVIER,ZA,2020/1/31,2018/5/22,1160510,1111
1160540,-33.354,26.863,46.554,-33.355,26.861,47,,Kap River Mountains (27673113),KAPRIVIER,ZA,2020/1/31,2018/5/22,-999,267
1160545,-33.504,26.746,589.712,-33.507,26.744,575,,Bathurst (27681101),KOWIE RIVER,ZA,2020/1/31,2019/2/12,-999,39
1160550,-32.179,26.821,462.35,-32.181,26.821,462,,Whittlesea,OSKRAALRIVIER,ZA,2020/1/31,2018/5/22,-999,1055
1160580,-33.238,26.996,29701.793,-33.238,26.995,29745,,Matolema'S Location Outspan,GREAT FISH RIVER,ZA,2020/1/31,2019/2/12,-999,38
1160600,-33.188,27.388,2520.775,-33.185,27.391,2530,,Farm 7,KEISKAMMARIVIER,ZA,2020/1/31,2019/2/12,-999,7
1160601,-33.013,26.954,1527.033,-33.012,26.954,1429,,Kamas Loc. (27672413),KEISKAMMARIVIER,ZA,2020/1/31,2018/5/22,1160600,283
1160602,-32.754,27.088,485.924,-32.752,27.09,482,,Zanyokwe (27672405),KEISKAMMARIVIER,ZA,2020/1/31,2018/5/22,1160601,521
1160605,-32.754,27.096,101.599,-32.752,27.098,100,,Zanyokwe Loc. 3 (27672406),RABULA,ZA,2020/1/31,2018/5/22,1160601,526
1160607,-32.638,27.196,32.983,-32.638,27.192,33,,Mtwaku Loc. 13 (27672407),MTWAKU,ZA,2020/1/31,2018/5/22,1160601,691
1160610,-32.854,27.371,120.476,-32.858,27.371,121,,Msenge Ridge (27672206),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160540,397
1160611,-32.913,27.388,104.354,-32.915,27.386,103,,Sheshegu (27672209),MGQAKWEBE,ZA,2020/1/31,2019/2/12,1160610,372
1160612,-32.788,27.263,15.249,-32.787,27.263,15,,Jeftas Loc 29 (27672212),MGQAKWEBE,ZA,2020/1/31,2018/5/22,1160611,551
1160615,-32.763,27.371,61.164,-32.768,27.373,62,,Braunschweig (27672208),CWENGCWE,ZA,2020/1/31,2019/2/12,1160640,454
1160620,-32.754,26.854,235.982,-32.759,26.855,238,,Goumahashe Loc. (27672401),TYUME,ZA,2020/1/31,2018/5/22,1160600,521
1160621,-32.638,26.938,72.032,-32.64,26.936,71,,Kwa Khayaletu (27672414),TYUME,ZA,2020/1/31,2019/2/12,1160620,702
1160625,-32.704,26.579,228.818,-32.702,26.576,228,,Blinkwater (27673117),BLINKWATERRIVIER,ZA,2020/1/31,2019/2/12,1160620,477
1160630,-32.713,26.296,1249.778,-32.713,26.296,1245,,Adelaide (27673102),KOONAPRIVIER,ZA,2020/1/31,2019/2/12,1160580,572
1160631,-32.496,26.363,494.477,-32.499,26.365,496,,Schurftekop (27673116),KOONAPRIVIER,ZA,2020/1/31,2018/5/22,1160630,852
1160635,-32.554,26.671,82.545,-32.554,26.671,77,,Grey Kirk (27673119),BALFOURRIVIER,ZA,2020/1/31,2019/2/12,1160625,604
1160640,-32.871,27.388,412.82,-32.875,27.383,407,,King Williams Town (27672205),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,-999,521
1160641,-32.729,27.296,29.191,-32.732,27.293,29,,Pirie Main For. Res. (27672201),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160640,535
1160650,-30.738,29.829,732.843,-30.734,29.829,728,,Gundrift (27663201),MTAMVUNA,ZA,2020/1/31,2019/2/12,-999,617
1160660,-32.804,27.854,504.313,-32.802,27.855,509,,Outspan (27672101),GQUNUBE,ZA,2020/1/31,2019/2/12,-999,197
1160670,-32.579,27.621,489.911,-32.576,27.622,490,,Hammerhead (27711202),KUBUSI,ZA,2020/1/31,2018/5/22,-999,656
1160671,-32.579,27.363,90.452,-32.579,27.366,91,,Stutterheim (27711201),KUBUSI,ZA,2020/1/31,2019/2/12,1160670,796
1160675,-32.513,27.521,216.541,-32.516,27.524,216,,Forkroad (27711203),TOISE RIVER,ZA,2020/1/31,2019/2/12,1160670,756
1160680,-29.779,29.471,537.751,-29.777,29.471,545,,Fp 1609030 The Banks (27663104),MZIMKULU,ZA,2020/1/31,2019/2/12,-999,1476
1160684,-32.496,27.996,110.798,-32.516,28.018,484,,Area 8 Springs B,GREAT KEI,ZA,2020/1/31,2019/2/12,-999,-999
1160685,-29.746,29.538,140.902,-29.747,29.539,143,,Coxhill (27663103),PHOLELA,ZA,2020/1/31,2019/2/12,1160680,1498
1160687,-29.988,29.854,97.482,-29.988,29.852,97,,Dronkvlei (27663105),NKONZO,ZA,2020/1/31,2019/2/12,-999,997
1160688,-30.404,29.896,868.786,-30.404,29.894,873,,Nooitgedacht (27663102),IBISI,ZA,2020/1/31,2019/2/12,-999,600
1160690,-32.054,26.788,1406.019,-32.05,26.79,1414,,Cathcarts Gift (27711504),SWART-KEIRIVIER,ZA,2020/1/31,2019/2/12,-999,1034
1160700,-29.746,29.904,1740.384,-29.744,29.905,1744,,Lot93.1821 Camden (27662505),MKOMAZI,ZA,2020/1/31,2019/2/12,1160701,921
1160701,-30.171,30.696,4349.155,-30.169,30.697,4358,,Delos Estate (27662506),MKOMAZI,ZA,2020/1/31,2018/5/22,-999,30
1160705,-29.863,30.246,114.742,-29.862,30.244,115,,Beaulieu Estate (27661907),LOVU,ZA,2020/1/31,2019/2/12,1160701,869
1160708,-29.846,30.238,16.463,-29.847,30.235,16,,Highlands (27661901),ZWATENIRIVIER,ZA,2020/1/31,2019/2/12,1160705,912
1160709,-29.746,30.321,105.069,-29.749,30.317,104,,Nooitgedacht (27662002),MLAZI,ZA,2020/1/31,2019/2/12,1160701,851
1160710,-29.446,30.146,351.523,-29.442,30.148,353,,Weltevreden (27662407),IMPOFANA,ZA,2020/1/31,2019/2/12,1160721,1060
1160715,-29.379,30.279,336.841,-29.382,30.278,341,,Shafton (27662406),KARKLOOFRIVIER,ZA,2020/1/31,2019/2/12,-999,30
1160717,-29.421,30.488,430.596,-29.423,30.488,435,,Groothoek (27662412),STERKSPRUIT,ZA,2020/1/31,2019/2/12,-999,637
1160720,-29.513,30.096,296.444,-29.513,30.094,294,,Petrus Stroom 27662413),UMGENI,ZA,2020/1/31,2019/2/12,1160721,1071
1160721,-29.488,30.238,949.127,-29.487,30.237,950,,Howick (27662401),UMGENI,ZA,2020/1/31,2018/5/22,-999,990
1160730,-31.921,26.788,2190.979,-31.923,26.786,2193,,Weltevrede (27711506),KLAAS SMITSRIVIER,ZA,2020/1/31,2019/2/12,-999,1054
1160731,-31.746,26.588,809.581,-31.744,26.584,812,,Doornhoek (27711502),KLAAS SMITSRIVIER,ZA,2020/1/31,2018/5/22,1160730,1219
1160740,-31.921,28.446,4919.307,-31.92,28.448,4942,,Bashee Bridge (27663804),MBASHE,ZA,2020/1/31,2018/5/22,-999,460
1160750,-29.071,30.246,1540.207,-29.071,30.246,1546,,Doornkloof,MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160751,1098
1160751,-29.029,30.363,1952.89,-29.033,30.36,1956,,Scheepersdaal (27661501),MOOIRIVIER,ZA,2020/1/31,2018/5/22,1160880,857
1160752,-29.363,29.879,267.183,-29.36,29.881,267,,The Bend (27661505),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1444
1160755,-29.263,29.871,190.01,-29.266,29.868,191,,Dartington (27661506),KLEIN-MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160750,1388
1160756,-29.238,29.788,110.827,-29.238,29.788,111,,Broadmoor (27661507),HLATIKULA,ZA,2020/1/31,2019/2/12,1160755,1517
1160760,-31.588,28.788,1207.044,-31.584,28.784,1213,,Norwood (27663602),MTATA,ZA,2020/1/31,2018/5/22,-999,659
1160765,-31.071,28.354,339.628,-31.072,28.353,307,,Maclear (27663509),MOOIRIVIER,ZA,2020/1/31,2019/2/12,1160760,1253
1160770,-31.029,28.888,2563.844,-31.032,28.884,2573,,Mahlungulu (27663505),TINA,ZA,2020/1/31,2019/2/12,-999,819
1160775,-30.571,29.154,2471.809,-30.571,29.15,2483,,Kromdraai (27663508),MZIMVUBU,ZA,2020/1/31,2019/2/12,-999,1354
1160780,-31.496,29.529,107.184,-31.496,29.529,108,,Ntafufu Loc. 35 (27663301),MTAFUFU,ZA,2020/1/31,2019/2/12,-999,177
1160785,-30.571,29.421,1020.889,-30.568,29.422,1034,,Slang Fontein (27663504),MZINTLAVA,ZA,2020/1/31,2019/2/12,-999,1254
1160788,-29.713,30.871,4078.861,-29.715,30.869,4084,,Inanda Mission Res,UMGENI,ZA,2020/1/31,2019/2/12,-999,-999
1160790,-29.163,30.629,317.233,-29.162,30.63,316,,Mistley (27662202),UMVOTI,ZA,2020/1/31,2019/2/12,-999,958
1160793,-29.004,30.788,49.463,-29.009,30.789,51,,Boschfontein (27662203),HLIMBITWA,ZA,2020/1/31,2018/5/22,-999,1118
1160795,-29.529,31.088,241.893,-29.534,31.089,243,,Riet Kuil (27662301),TONGATI,ZA,2020/1/31,2019/2/12,-999,75
1160798,-29.604,31.013,356.616,-29.603,31.016,358,,Roodekrans (27662302),MDLOTI,ZA,2020/1/31,2018/5/22,-999,97
1160800,-27.438,29.979,673.815,-27.436,29.976,683,,Vlakdrift (27661405),SLANGRIVIER,ZA,2020/1/31,2018/5/22,1160851,1609
1160810,-28.313,30.146,308.395,-28.31,30.148,312,,Kuikvlei (27661303),WASBANKRIVIER,ZA,2020/1/31,2019/2/12,1160880,1040
1160815,-28.404,30.013,659.934,-28.405,30.013,658,,Kleinfontein (27661304),SUNDAYS RIVER,ZA,2020/1/31,2019/2/12,1160880,1078
1160820,-27.854,29.838,128.356,-27.85,29.841,129,,Rust (27661407),NCANDU,ZA,2020/1/31,2019/2/12,1160850,1328
1160825,-27.896,29.954,151.396,-27.897,29.953,150,,Ballengeich (27661409),HORN RIVER,ZA,2020/1/31,2019/2/12,1160850,1196
1160830,-27.929,29.954,842.685,-27.923,29.949,857,,Ballengeich (27661403),NGAGANE,ZA,2020/1/31,2018/5/22,1160850,1245
1160840,-29.071,29.746,117.474,-29.067,29.748,119,,Loch Sloy (27661618),KLEIN-BOESMANSRIVIER,ZA,2020/1/31,2018/5/22,1160750,1260
1160850,-28.054,30.371,5914.757,-28.059,30.373,5887,,Tayside,BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160880,1136
1160851,-27.604,29.946,1523.509,-27.603,29.942,1533,,Schurvepoort (27661402),BUFFELSRIVIER,ZA,2020/1/31,2019/2/12,1160850,1218
1160880,-29.138,31.388,28879.877,-29.14,31.392,28920,,Mandini (27661102),TUGELA RIVER,ZA,2020/1/31,2019/2/12,-999,38
1160881,-28.738,29.821,4197.631,-28.736,29.821,4154,,Tugela Drift (27661701),TUGELA RIVER,ZA,2020/1/31,2019/2/12,1160880,960
1160882,-28.721,29.379,1915.523,-28.722,29.376,1869,,Kleine Waterval (27661726),TUGELA RIVER,ZA,2020/1/31,2019/2/12,1160881,1117
1160884,-28.738,29.354,1711.291,-28.738,29.352,1666,,Bergville (27661702),TUGELA RIVER,ZA,2020/1/31,2018/5/22,1160882,851
1160885,-28.821,29.546,783.692,-28.818,29.545,779,,Winterton (27661710),LITTLE TUGELA,ZA,2020/1/31,2019/2/12,1160881,1018
1160890,-28.721,29.354,161.907,-28.724,29.351,161,,Kleine Waterval (27661731),SANDSPRUIT,ZA,2020/1/31,2019/2/12,1160881,1120
1160891,-28.504,29.346,20.307,-28.508,29.348,21,,Schoon Spruit (27661729),GELUKSBURGSPRUIT,ZA,2020/1/31,2018/5/22,1160881,1197
1160892,-28.896,29.771,196.138,-28.892,29.77,196,,Frere (27661709),BLOUKRANSRIVIER,ZA,2020/1/31,2019/2/12,1160881,1040
1160893,-28.671,29.088,52.336,-28.673,29.086,52,,Groot Geluk (27661734),KHOMBE,ZA,2020/1/31,2018/5/22,1160884,1220
1160894,-28.813,29.313,443.614,-28.812,29.311,434,,Kleinerivier (27661741),MLAMBONJA,ZA,2020/1/31,2019/2/12,1160895,1139
1160895,-28.796,29.304,449.689,-28.796,29.303,441,,The Delta (27661704),MLAMBONJA,ZA,2020/1/31,2018/5/22,1160884,1128
1160900,-27.896,30.888,432.661,-27.897,30.884,440,,Doornhoek (27650209),WIT-MFOLOZI,ZA,2020/1/31,2019/2/12,-999,1009
1160910,-28.313,31.904,3484.981,-28.309,31.902,3484,,Umfolozi Game Res. (27650202),SWART-MFOLOZI,ZA,2020/1/31,2018/5/22,-999,59
1160911,-28.071,31.546,1653.549,-28.069,31.549,1659,,Native Res. 12 (27650206),SWART-MFOLOZI,ZA,2020/1/31,2019/2/12,1160910,236
1160920,-28.329,32.363,53.596,-28.331,32.361,47,,Mpate Forest Res. (27650114),MPATE,ZA,2020/1/31,2019/2/12,-999,17
1160930,-27.663,32.421,5040.391,-27.66,32.423,5068,,Morrisvale (27650111),MKUZE,ZA,2020/1/31,2018/5/22,-999,20
1160950,-34.004,20.654,459.926,-34.003,20.656,440,,Suurbraak (27694303),BUFFELJAGSRIVIER,ZA,2020/1/31,2018/5/22,-999,107
