ID,lat_mod,lon_mod,area_mod,rivname,locname,,
501,42.418,139.874,63.894,真駒内川,檜山真駒内川,,
502,42.432,140.011,5.746,チブタウシナイ川,チブタウシナイ川,,
503,42.493,140.16,16.014,チュウシベツ川,忠志別,,
504,42.499,140.231,17.679,ピリカベツ川,美利河別,,
505,42.389,140.025,81.98,オチャラッペ川,オチャラッペ川,,
506,42.984,142.399,286.082,鵡川,鵡川占冠,,
507,42.89,142.255,605.915,鵡川,福山,,
508,42.782,142.223,1.105,鵡川,鵡川,,
509,42.759,142.136,944.115,鵡川,穂別,,
510,42.658,142.071,1051.805,鵡川,栄,,
511,42.574,141.936,1224.87,鵡川,鵡川,,
512,42.794,142.15,175.028,穂別川,穂別川,,
513,42.711,142.245,767.352,沙流川,幌毛志橋,,
514,42.583,142.141,1256.682,沙流川,平取,,
515,42.517,142.031,1325.513,沙流川,富川,,
516,42.896,142.556,262.164,沙流川,千呂露小橋,,
517,42.671,142.264,288.988,額平川,額平川,,
518,42.667,142.245,364.259,額平川,貫気別,,
519,42.66,142.273,59.737,貫気別川,貫気別川,,
520,42.642,142.328,32.025,貫気別川,貫気別川旭,,
521,41.884,140.327,157.146,厚沢部川,厚沢部川上流,,
522,41.926,140.213,439.651,厚沢部川,厚沢部川,,
523,41.952,140.258,85.687,安野呂川,安野呂川,,
524,41.931,140.323,61.048,鶉川,鶉川,,
525,42.593,140.702,233.317,貫気別川,豊浦,,
526,42.634,141.034,107.271,長流川,優徳,,
527,42.494,140.854,467.209,長流川,上長和,,
528,42.555,140.885,175.764,壮瞥川,壮瞥川,,
529,42.592,140.792,1.939,壮瞥川,洞爺湖,,
530,42.677,141.716,194.099,勇払川,沼の端,,
531,42.69,141.714,184.685,勇払川,ウトナイ下流,,
532,42.704,141.709,74.93,美々川,ウトナイ上流,,
533,42.721,141.876,230.433,厚真川,厚真大橋,,
534,42.673,141.851,269.447,厚真川,共栄橋,,
535,42.626,141.853,2.07,厚真川,浜厚真,,
536,42.721,141.897,23.845,ウクル川,ウクル川,,
537,42.447,142.284,265.903,厚別川,豊田,,
538,42.52,142.333,133.555,厚別川,厚別川新和,,
539,42.397,142.375,363.105,新冠川,姉去,,
540,42.347,142.385,666.416,静内川,目名,,
541,42.336,142.363,4.423,古川,古川,,
542,42.261,142.763,196.053,元浦川,野深,,
543,42.176,142.851,304.132,日高幌別川,上杵臼,,
544,42.816,141.821,116.195,安平川,安平橋,,
545,42.724,141.803,167.64,安平川,源武橋,,
546,42.119,140.018,70.063,見市川,見市川,,
547,41.973,140.165,47.187,姫川,姫川,,
548,41.791,140.123,263.775,天野川,天野川,,
549,41.702,140.026,176.14,石崎川,石崎川,,
550,41.436,140.128,38.926,及部川,及部川,,
551,41.812,140.137,22.954,目名川,目名橋,,
552,41.674,140.426,116.334,木古内川,木古内川,,
553,41.443,140.227,5.46,吉岡川,吉岡川,,
554,41.601,140.329,121.972,知内川,知内川,,
555,41.485,140.251,54.882,福島川,福島川,,
556,41.768,141.078,45.465,尻岸内川,尻岸内川,,
557,41.8,140.871,118.442,汐泊川,亀尾,,
558,41.782,140.808,60.294,松倉川,松倉川,,
559,41.786,140.783,15.898,鮫川,鮫川,,
560,41.809,140.756,34.965,亀田川,富岡,,
561,41.82,140.716,3.385,常磐川,常磐川,,
562,41.839,140.691,120.958,久根別川,久根別川,,
563,41.856,140.652,107.101,大野川,大野川,,
564,41.816,140.622,16.356,流渓川,流渓川,,
565,41.77,140.602,96.298,茂辺地川,茂辺地川,,
566,41.824,140.731,8.506,石川,石川,,
567,41.901,140.691,10.133,鳴川,下鳴川,,
568,42.191,140.417,125.074,落部川,落部川,,
569,42.263,140.215,241.614,遊楽部川,遊楽部川上流,,
570,42.264,140.266,328.726,遊楽部川,遊楽部川,,
571,42.216,140.384,120.825,野田追川,野田追川,,
572,42.107,140.566,67.674,鳥崎川,鳥崎川,,
573,42.045,140.807,235.389,折戸川,折戸川,,
574,42.362,141.044,13.397,鷲別川,上鷲別橋,,
575,42.385,141.072,8.99,富岸川,富穂橋,,
576,42.474,140.859,45.056,気門別川,気門別川,,
577,42.355,141.021,5.663,知利別川,杜下橋,,
578,42.549,140.354,93.174,長万部川,長万部川,,
579,42.437,140.313,49.738,国縫川,国縫川,,
580,42.594,140.641,36.381,小鉾岸川,小鉾岸川,,
581,42.642,141.572,39.919,苫小牧川,高丘,,
582,42.628,141.488,35.555,錦多峰川,錦多峰,,
583,42.58,141.423,22.436,別々川,社台,,
584,42.622,141.267,72.803,白老川,御料地,,
585,42.557,141.337,96.535,白老川,大昭和下流,,
586,42.52,141.267,81.647,敷生川,敷生,,
587,42.449,141.169,52.011,登別川,登別橋,,
588,42.427,141.109,5.256,岡志別川,千歳町,,
589,42.405,141.098,79.274,胆振幌別川,来福橋,,
590,42.543,141.292,34.717,ウヨロ川,ウヨロ橋,,
591,42.412,141.103,23.301,来馬川,相生橋,,
592,42.482,142.212,21.733,慶能舞川,慶能舞川,,
593,42.524,142.158,74.817,日高門別川,庫富橋,,
594,42.162,142.791,5.394,乳呑川,乳呑川,,
595,42.187,142.771,53.922,向別川,タンネベツ沢,,
596,42.272,142.689,96.234,ケリマイ川,歌笛,,
597,42.275,142.611,120.826,三石川,蓬栄,,
598,42.317,142.466,47.838,捫別川,あけぼの橋,,
599,42.165,142.951,69.662,様似川,岡田,,
600,42.379,139.899,137.776,太櫓川,太櫓川,,
601,42.658,141.624,14.51,苫小牧幌内川,三光町,,
602,42.531,141.286,2.362,フシコベツ川,フシコベツ川,,
603,42.348,142.356,3.29,真沼津川,真沼津川,,
604,40.552,140.281,197.244,岩木川,村市,,
605,40.581,140.311,209.924,岩木川,堰口,,
606,40.592,140.417,402.628,岩木川,上岩木橋,,
607,40.661,140.459,1275.391,岩木川,三世寺,,
608,40.694,140.454,1313.419,岩木川,幡龍橋,,
609,40.81,140.438,1693.599,岩木川,五所川原,,
610,40.911,140.418,1937.447,岩木川,繁田,,
611,41.015,140.372,4.871,岩木川,若宮,,
612,41.036,140.331,2.7,岩木川,十三,,
613,41.054,140.36,47.667,相内川,相内,,
614,41.002,140.41,94.691,鳥谷川,高根,,
615,40.834,140.439,58.455,旧十川,川山,,
616,40.685,140.556,79.495,十川,下十川,,
617,40.749,140.513,213.611,十川,五林平,,
618,40.637,140.449,36.549,後長根川,独狐,,
619,40.552,140.547,266.231,平川,石川,,
620,40.52,140.566,143.684,平川,大鰐,,
621,40.525,140.557,205.497,平川,第一頭首工,,
622,40.631,140.502,418.882,平川,豊平橋,,
623,40.645,140.495,811.737,平川,百田,,
624,40.569,140.378,72.346,相馬川,相馬,,
625,40.567,140.374,39.232,相馬川,藤沢,,
626,40.587,140.282,18.777,大秋川,大秋川,,
627,41.038,140.427,21.933,今泉川,今泉,,
628,40.973,140.431,9.684,中里川,中里,,
629,40.903,140.449,58.896,金木川,金木,,
630,40.889,140.503,24.616,小田川,喜良市,,
631,40.83,140.486,35.06,飯詰川,福泉,,
632,40.862,140.455,42.62,飯詰川,長富,,
633,40.814,140.463,29.139,松野木川,漆川,,
634,40.713,140.596,55.485,浪岡川,浪岡,,
635,40.524,140.723,125.838,浅瀬石川,葛川,,
636,40.607,140.664,306.03,浅瀬石川,温湯,,
637,40.641,140.529,327.199,浅瀬石川,大曲,,
638,40.643,140.52,341.393,浅瀬石川,朝日橋,,
639,40.607,140.68,67.73,中野川,中野川,,
640,40.567,140.485,31.048,大和沢川,大和沢,,
641,40.509,140.534,51.321,三ツ目内川,三ツ目内,,
642,40.519,140.563,58.783,虹貝川,虹貝,,
643,40.66,140.435,24.715,大蜂川,高杉,,
644,40.877,140.346,132.831,山田川,館岡橋,,
645,40.971,140.377,248.041,山田川,豊富,,
646,40.539,140.322,14.144,作沢川,舟打,,
647,40.59,140.447,1.143,新土淵川,寺沢川合流,,
648,40.577,140.459,13.97,新土淵川,土淵川分流,,
649,40.599,140.443,2.119,新土淵川,土淵川開水路,,
650,40.604,140.538,71.444,引座川,杉館,,
651,40.645,140.484,5.104,加藤川,平川合流点,,
652,40.693,140.43,9.276,旧大蜂川,旧大蜂川,,
653,41.013,140.427,30.654,薄市川,薄市,,
654,40.597,140.504,7.404,腰巻川,腰巻,,
655,40.738,141.244,344.152,高瀬川,上野,,
656,40.742,141.277,10.26,高瀬川,沼崎,,
657,40.758,141.326,1.384,高瀬川,鶴ヶ崎,,
658,40.697,141.157,68.441,高瀬川,七戸,,
659,40.818,141.332,731.98,高瀬川,小川原湖,,
660,40.841,141.372,793.37,高瀬川,高瀬橋,,
661,40.846,141.379,795.377,高瀬川,高瀬川,,
662,40.886,141.39,859.485,高瀬川,河口,,
663,40.693,141.325,37.23,姉沼川,姉沼川,,
664,40.714,141.279,8.164,砂土路川,砂土路川,,
665,40.778,141.258,62.865,土場川,土場川,,
666,40.67,141.355,6.483,古間木川,古間木山,,
667,40.78,141.212,34.04,赤川,乙供,,
668,40.754,141.233,44.818,赤川,赤川,,
669,40.748,141.186,129.436,坪川,天間舘,,
670,40.736,141.157,51.725,中野川,向中野,,
671,40.7,141.32,14.379,中津川,中津川,,
672,40.444,141.348,1793.449,馬淵川,剣吉,,
673,40.485,141.429,1868.992,馬淵川,櫛引橋上流,,
674,40.486,141.429,1868.992,馬淵川,櫛引橋,,
675,40.502,141.445,2000.325,馬淵川,尻内橋,,
676,40.517,141.47,2005.078,馬淵川,大橋,,
677,40.534,141.491,2037.09,馬淵川,新大橋,,
678,40.408,141.272,1706.208,馬淵川,馬淵南部,,
679,40.438,141.198,30.525,浅水川,西越,,
680,40.517,141.396,110.561,浅水川,桜沢,,
681,40.426,141.334,51.161,如来堂川,下名久井,,
682,40.402,141.238,84.777,猿辺川,二又,,
683,40.29,141.079,105.138,熊原川,上郷,,
684,40.381,141.256,241.122,熊原川,三戸,,
685,40.387,141.269,242.84,熊原川,橋ノ下,,
686,40.354,141.128,23.448,種子川,川向,,
687,40.575,140.979,305.874,奥入瀬川,焼山,,
688,40.595,141.147,493.107,奥入瀬川,中掫,,
689,40.587,141.247,552.319,奥入瀬川,相坂,,
690,40.598,141.314,730.563,奥入瀬川,鶴喰,,
691,40.594,141.433,789.537,奥入瀬川,百石,,
692,40.541,141.259,53.388,後藤川,米田,,
693,40.588,141.132,30.252,生内川,深堀,,
694,40.611,141.106,42.368,熊ノ沢川,石渡,,
695,40.58,141.095,19.809,片淵川,仙ノ沢,,
696,40.597,141.089,34.28,中里川,中里,,
697,40.478,141.212,120.775,五戸川,又重,,
698,40.522,141.293,159.426,五戸川,川原町,,
699,40.577,141.441,220.53,五戸川,尻引,,
700,40.42,141.491,437.131,新井田川,島守,,
701,40.431,141.516,445.361,新井田川,巻の下,,
702,40.472,141.493,1.806,新井田川,田中,,
703,40.493,141.515,517.268,新井田川,新井田,,
704,40.473,141.529,3.382,松館川,松舘,,
705,40.724,140.744,72.639,堤川,大柳辺,,
706,40.77,140.726,80.807,堤川,大野,,
707,40.794,140.76,95.066,堤川,新妙見橋,,
708,40.812,140.766,163.455,堤川,筒井,,
709,40.822,140.766,267.058,堤川,甲田橋,,
710,40.779,140.768,31.152,横内川,横内,,
711,40.798,140.778,101.887,駒込川,駒込川橋,,
712,40.808,140.777,102.434,駒込川,南桜川,,
713,40.583,139.937,48.859,笹内川,岩崎,,
714,40.683,139.974,116.913,追良瀬川,追良瀬下流,,
715,40.745,140.179,171.534,赤石川,日照田,,
716,40.756,140.233,139.938,中村川,中村,,
717,40.779,140.27,36.035,鳴沢川,安田橋,,
718,41.127,140.309,11.145,小泊川,山朝橋,,
719,41.188,140.442,31.498,増川川,増川川,,
720,41.178,140.498,66.824,今別川,大川平,,
721,41.052,140.586,77.128,蟹田川,南沢,,
722,40.61,141.423,18.391,明神川,中野平,,
723,40.927,140.646,22.568,六枚橋川,六枚橋,,
724,40.85,140.694,10.97,天田内川,天田内川,,
725,40.825,140.664,64.393,新城川,新城,,
726,40.813,140.692,17.159,沖館川,遊水地外水位,,
727,40.815,140.699,19.234,沖館川,越流堤内水位,,
728,40.816,140.699,19.234,沖館川,越流堤外水位,,
729,40.819,140.706,20.444,沖館川,下池内水位,,
730,40.819,140.706,20.475,沖館川,下池外水位,,
731,40.829,140.72,54.449,沖館川,沖館川下流,,
732,40.817,140.721,26.694,西滝川,西滝,,
733,40.824,140.795,12.01,赤川,赤川,,
734,40.824,140.869,75.372,野内川,滝沢,,
735,40.838,140.824,89.788,野内川,新野内橋,,
736,40.887,140.865,5.623,浅虫川,銀杏橋,,
737,40.899,140.962,22.701,小湊川,内童子,,
738,40.927,140.96,1.192,小湊川,小湊,,
739,40.919,141.006,39.16,清水川,清水川,,
740,40.809,141.056,12.582,野辺地川,高森,,
741,40.818,141.104,20.459,野辺地川,添ノ沢,,
742,40.829,141.125,28.653,野辺地川,下清水目,,
743,40.843,141.131,36.448,野辺地川,中屋敷,,
744,40.857,141.118,9.565,枇杷野川,観音林脇,,
745,41.105,141.254,10.307,桧木川,桧木,,
746,41.319,141.314,38.419,田名部川,鹿橋,,
747,41.292,141.208,9.955,田名部川,田名部,,
748,41.296,141.212,9.365,小川,小川,,
749,41.276,141.204,156.183,新田名部川,新田名部,,
750,41.26,140.989,165.713,川内川,新田,,
751,41.148,140.816,28.059,脇野沢川,脇野沢,,
752,41.328,140.813,13.099,福浦川,福浦,,
753,41.429,140.869,29.658,古佐井川,古佐井,,
754,41.391,141.124,152.647,大畑川,小目名,,
755,41.402,141.153,166.134,大畑川,大畑,,
756,41.384,141.176,44.349,正津川,正津川,,
757,40.939,141.289,25.49,戸鎖川,戸鎖,,
758,40.928,140.949,37.28,盛田川,盛田,,
759,40.13,141.365,386.036,馬淵川,冬部,,
760,40.259,141.291,1142.13,馬淵川,石切所,,
761,40.201,141.3,622.634,馬淵川,岩根橋,,
762,40.042,141.431,207.291,馬淵川,田子,,
763,40.486,141.429,1868.992,馬淵川,櫛引橋,,
764,40.534,141.491,2037.09,馬淵川,新大橋,,
765,40.408,141.272,1706.208,馬淵川,馬淵南部,,
766,40.192,141.171,306.976,安比川,中央橋,,
767,40.115,141.056,141.309,安比川,五日市橋,,
768,40.237,141.233,403.706,安比川,似鳥,,
769,40.112,141.316,103.469,平糠川,平糠橋,,
770,39.872,141.178,617.493,北上川,芋田橋,,
771,39.834,141.161,1074.038,北上川,船田橋,,
772,39.753,141.148,1185.376,北上川,四十四田,,
773,39.713,141.131,1193.369,北上川,館坂橋,,
774,39.693,141.149,2184.791,北上川,明治橋,,
775,39.552,141.176,2572.772,北上川,紫波橋,,
776,39.494,141.156,2756.091,北上川,大正橋,,
777,39.391,141.127,8.472,北上川,後川（内）,,
778,39.391,141.128,8.472,北上川,後川（外）,,
779,39.392,141.13,4227.43,北上川,朝日橋,,
780,39.281,141.126,1.912,北上川,広瀬川（内）,,
781,39.281,141.126,1.912,北上川,広瀬川（外）,,
782,39.279,141.124,2.011,北上川,大曲川（内水）,,
783,39.278,141.124,2.011,北上川,大曲川（外水）,,
784,39.285,141.13,4546.789,北上川,珊瑚橋,,
785,39.261,141.122,5464.279,北上川,男山,,
786,39.252,141.114,5465.899,北上川,国見橋,,
787,39.196,141.127,5547,北上川,金ヶ崎橋,,
788,39.168,141.155,5887.367,北上川,桜木橋,,
789,39.065,141.162,6417.599,北上川,大曲橋,,
790,39.02,141.136,6508.23,北上川,箱石,,
791,38.992,141.124,6699.392,北上川,高館橋,,
792,38.948,141.171,24.697,北上川,狐禅寺,,
793,38.951,141.191,7096.145,北上川,相川,,
794,38.896,141.269,96.723,北上川,千厩（内水）,,
795,38.896,141.269,96.723,北上川,千厩（外水）,,
796,38.899,141.263,7516.684,北上川,諏訪前,,
797,38.843,141.263,7650.714,北上川,七日町,,
798,38.764,141.271,7886.792,北上川,大泉,,
799,38.704,141.288,8037.382,北上川,米谷,,
800,38.659,141.286,8054.609,北上川,登米,,
801,38.602,141.291,8087.909,北上川,脇谷上流,,
802,38.515,141.31,8166.184,北上川,飯野川上流,,
803,39.963,141.216,100.597,北上川,下苗代沢,,
804,38.833,141.188,73.704,金流川,老松橋,,
805,38.915,141.33,61.716,千厩川,神の田,,
806,38.896,141.29,87.101,千厩川,矢作,,
807,38.928,141.339,54.92,千厩川,宮田,,
808,38.976,141.24,346.849,砂鉄川,十二木橋,,
809,38.93,141.254,374.095,砂鉄川,妻神,,
810,38.932,141.153,21.464,磐井川,吸川（内水）,,
811,38.933,141.153,21.464,磐井川,吸川（外水）,,
812,39.016,141.091,150.957,衣川,川西橋,,
813,39.037,141.118,22.576,白鳥川,白鳥橋,,
814,39.236,141.312,53.998,人首川,鳴瀬橋,,
815,39.186,141.182,100.521,人首川,岩谷堂,,
816,39.205,141.16,100.593,広瀬川,岩瀬橋,,
817,39.102,140.871,76.632,胆沢川,下嵐江,,
818,39.117,140.919,184.677,胆沢川,胆沢,,
819,39.171,141.096,221.583,胆沢川,胆沢川橋,,
820,39.379,141.054,148.888,豊沢川,上根子橋,,
821,39.379,141.107,158.625,豊沢川,不動橋,,
822,39.455,141.174,258.641,稗貫川,稗貫川橋,,
823,39.467,141.282,224.769,稗貫川,大迫,,
824,39.69,140.945,139.893,雫石川,春木場,,
825,39.691,141.026,634.352,雫石川,御所,,
826,39.698,141.067,665.492,雫石川,滝太橋,,
827,39.704,141.122,767.365,雫石川,太田橋,,
828,39.715,141.175,195.527,中津川,山岸,,
829,39.706,141.236,68.596,中津川,木々塚,,
830,39.714,141.185,83.7,中津川,薬師神社前,,
831,38.754,141.211,90.632,夏川,大田沼,,
832,38.765,141.207,83.001,夏川,舟場,,
833,38.782,141.16,48.647,夏川,小谷地,,
834,38.848,141.294,77.631,黄海川,黄海,,
835,38.997,141.258,41.079,猿沢川,西本町,,
836,38.994,141.326,28.974,曽慶川,摺沢,,
837,39.017,141.398,67.067,砂鉄川,川内,,
838,38.995,141.251,298.372,砂鉄川,長坂,,
839,38.994,141.307,32.955,砂鉄川,流矢,,
840,38.955,141.253,357.74,砂鉄川,中通川樋門（外）,,
841,38.955,141.253,357.74,砂鉄川,中通川樋門（内）,,
842,38.922,141.134,13.805,吸川,吸川,,
843,38.943,141.052,168.518,磐井川,五串,,
844,38.927,141.128,268.317,磐井川,釣山,,
845,39.005,141.111,175.298,徳沢川,徳沢川樋門（外）,,
846,39.006,141.111,8.626,徳沢川,徳沢川樋門（内）,,
847,39.134,140.91,8.22,尿前川,尿前,,
848,39.077,140.864,44.332,前川,前川,,
849,39.241,140.991,50.938,夏油川,新田,,
850,39.281,141.049,1.284,夏油川,岩崎,,
851,39.909,141.076,30.015,松川,田頭,,
852,39.874,141.161,411.715,松川,古川橋,,
853,39.399,140.769,266.666,和賀川,新町,,
854,39.302,140.885,577.036,和賀川,湯田,,
855,39.291,141.071,882.086,和賀川,広表,,
856,39.298,141.381,103.194,小友川,小友川,,
857,39.328,141.528,36.47,来内川,東舘,,
858,39.335,141.538,104.056,早瀬川,上早瀬橋,,
859,39.358,141.567,108.075,小烏瀬川,福泉寺橋,,
860,39.36,141.55,321.407,猿ヶ石川,松崎,,
861,39.32,141.461,532.085,猿ヶ石川,二日町,,
862,39.343,141.319,731.787,猿ヶ石川,田瀬,,
863,39.361,141.283,868.537,猿ヶ石川,谷内,,
864,39.364,141.55,321.218,猿ヶ石川,駒木,,
865,39.3,141.403,570.245,猿ヶ石川,沢田橋,,
866,39.392,141.151,958.257,猿ヶ石川,安野,,
867,39.477,141.253,234.601,稗貫川,亀ヶ森,,
868,39.553,141.108,51.743,滝名川,志和,,
869,39.617,141.144,11.385,岩崎川,北矢幅（上流）,,
870,39.617,141.144,11.385,岩崎川,北矢幅（下流）,,
871,39.708,141.11,92.62,諸葛川,諸葛橋,,
872,39.749,141.118,2.707,木賊川,下厨川,,
873,39.654,140.953,117.538,南川,矢川,,
874,39.691,140.958,159.062,葛根田川,岩持,,
875,39.782,140.949,102.763,葛根田川,舘篠橋,,
876,39.722,141.186,108.81,米内川,米内川,,
