ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,loc_km_diff,ix,iy,Station Name,River Name,Memo
4063,35.295,139.156,470.504,35.295,139.155,0.115,13793,10588,富士道橋,酒匂川,
4064,35.359,139.009,171.603,35.359,139.009,0.005,13687,10542,鮎沢,鮎沢川,
4065,35.103,138.847,12.045,35.103,138.847,0.068,13570,10726,丸子橋,新中川,
4066,34.903,138.924,71.713,34.903,138.925,0.082,13626,10870,嵯峨沢橋,狩野川,
4067,34.991,138.941,306.378,34.992,138.941,0.114,13638,10807,大仁,狩野川,
4068,35.038,138.944,368.76,35.039,138.944,0.092,13640,10773,千歳橋,狩野川,
4069,35.04,138.935,1.908,35.04,138.935,0.061,13634,10772,古奈,狩野川,
4070,35.092,138.901,576.932,35.092,138.901,0.049,13609,10734,徳倉,狩野川,
4071,35.099,138.87,6.347,35.099,138.87,0.037,13587,10729,黒瀬,狩野川,
4072,35.042,138.935,371.131,35.042,138.93,0.496,13634,10770,鏡橋,放水路,
4073,35.201,138.913,154.339,35.201,138.912,0.113,13618,10656,石脇,黄瀬川,
4074,35.172,138.902,246.69,35.172,138.902,0.053,13610,10677,花園橋,黄瀬川,
4075,35.12,138.887,280.16,35.12,138.887,0.023,13599,10714,本宿,黄瀬川,
4076,35.228,138.922,22.439,35.228,138.922,0.068,13624,10636,中央橋,黄瀬川,
4077,35.083,138.966,23.607,35.083,138.966,0.04,13656,10741,松の木橋,柿沢川,
4078,35.142,138.909,39.315,35.142,138.909,0.04,13615,10698,青木橋,大場川,
4079,35.123,138.923,53.161,35.123,138.923,0.012,13625,10712,下神川橋,大場川,
4080,35.09,138.935,83.561,35.09,138.936,0.071,13634,10736,大場,大場川,
4081,35.106,138.935,79.204,35.106,138.936,0.061,13634,10724,中村橋,大場川,
4082,35.099,138.958,32.112,35.1,138.958,0.083,13650,10729,観音橋,来光川,
4083,35.073,138.94,76.432,35.073,138.94,0.037,13637,10748,蛇ヶ橋,来光川,
4084,35.191,138.902,82.47,35.191,138.902,0.009,13610,10663,千福,佐野川,
4085,35.109,138.922,1.552,35.109,138.922,0.044,13624,10722,下御殿橋,御殿川,
4086,35.028,138.948,9.743,35.029,138.949,0.115,13643,10780,宗光寺橋,宗光寺川,
4087,34.951,138.997,30.6,34.951,138.996,0.058,13678,10836,梅木橋,大見川,
4088,34.976,138.937,19.631,34.976,138.937,0.039,13635,10818,修善寺川橋,修善寺川,
4089,35.042,138.941,11.784,35.043,138.941,0.071,13638,10770,中條橋,韮山古川,
4090,35.022,138.935,7.598,35.021,138.935,0.07,13634,10785,小坂,戸沢川,
4091,35.088,138.938,3.441,35.088,138.938,0.028,13636,10737,間宮,函南観音川,
4092,35.131,138.367,139.748,35.132,138.368,0.102,13225,10706,横山,安倍川,
4093,35.072,138.37,4.021,35.071,138.37,0.06,13227,10749,牛妻,安倍川,
4094,34.96,138.366,528.026,34.959,138.366,0.157,13224,10829,手越,安倍川,
4095,34.93,138.39,24.983,34.931,138.39,0.132,13241,10851,安倍川河口,安倍川,
4096,34.949,138.338,13.925,34.95,138.338,0.079,13204,10837,丸子,丸子川,
4097,34.931,138.373,21.443,34.931,138.372,0.089,13229,10850,丸子川橋,丸子川,
4098,35.024,138.256,106.852,35.024,138.256,0.041,13145,10783,富沢橋,藁科川,
4099,35.016,138.269,110.918,35.016,138.269,0.023,13154,10789,奈良間,藁科川,
4100,35.049,138.355,23.118,35.049,138.355,0.036,13216,10765,足久保,足久保川,
4101,35.112,138.327,63.032,35.112,138.327,0.023,13196,10720,玉川,安倍中河内川,
4102,35.19,138.197,478.128,35.189,138.197,0.078,13102,10664,閑蔵,大井川,
4103,35.109,138.14,823.541,35.109,138.14,0.037,13061,10722,川根大橋,大井川,
4104,35.048,138.091,891.424,35.047,138.091,0.102,13026,10766,中徳橋,大井川,
4105,34.942,138.081,1053.218,34.943,138.081,0.074,13019,10842,駿遠橋,大井川,
4106,34.884,138.108,1161.172,34.884,138.108,0.034,13038,10884,神座,大井川,
4107,34.848,138.138,1185.209,34.848,138.143,0.44,13060,10910,赤松,大井川,
4108,34.826,138.21,1232.089,34.827,138.21,0.149,13112,10926,細島,大井川,
4109,34.827,138.134,22.3,34.827,138.134,0.01,13057,10925,大代川橋,大代川,
4110,34.82,138.149,32.406,34.82,138.149,0.031,13068,10930,大代川,大代川,
4111,35.197,138.183,481.055,35.196,138.182,0.083,13092,10659,関の沢,関ノ沢川,
4112,34.835,138.197,25.687,34.836,138.196,0.081,13102,10919,栃山橋,大津谷川,
4113,34.74,138.088,34.071,34.739,138.089,0.098,13024,10988,加茂,菊川,
4114,34.695,138.074,70.592,34.695,138.074,0.031,13014,11020,嶺田,菊川,
4115,34.665,138.063,149.752,34.665,138.063,0.05,13006,11042,国安,菊川,
4116,34.73,138.098,10.743,34.729,138.098,0.096,13031,10995,横地,牛淵川,
4117,34.678,138.087,33.621,34.679,138.087,0.062,13023,11032,堂山,牛淵川,
4118,34.688,138.053,11.01,34.688,138.053,0.049,12999,11025,川久保,下小笠川,
4119,34.73,138.073,13.817,34.73,138.073,0.016,13013,10995,篭田橋,上小笠川,
4120,34.749,138.081,9.156,34.749,138.081,0.041,13019,10981,白岩橋,西方川,
4121,35.965,137.984,729.93,35.965,137.984,0.046,12949,10106,伊那富,天竜川,
4122,35.877,137.985,856.234,35.877,137.986,0.054,12950,10169,北殿,天竜川,
4123,35.837,137.962,978.642,35.837,137.962,0.028,12933,10198,伊那,天竜川,
4124,35.808,137.947,1515.276,35.808,137.947,0.059,12922,10219,沢渡,天竜川,
4125,35.741,137.967,1651.846,35.741,137.966,0.124,12937,10267,下平,天竜川,
4126,35.549,137.89,2332.028,35.55,137.89,0.085,12881,10405,市田,天竜川,
4127,35.499,137.863,2567.201,35.499,137.864,0.081,12862,10441,伊久間,天竜川,
4128,35.441,137.819,2665.556,35.441,137.819,0.022,12830,10483,天竜峡,天竜川,
4129,35.085,137.801,4150.195,35.085,137.801,0.054,12817,10739,佐久間,天竜川,
4130,34.853,137.805,4943.298,34.854,137.805,0.06,12820,10906,鹿島,天竜川,
4131,34.741,137.813,5027.944,34.74,137.814,0.129,12826,10987,池田,天竜川,
4132,34.726,137.803,5030.25,34.728,137.801,0.342,12819,10998,中ノ町,天竜川,
4133,34.676,137.799,0.942,34.676,137.797,0.214,12816,11034,掛塚,天竜川,
4134,36.055,138.048,525.749,36.054,138.048,0.096,12995,10041,下浜,天竜川,
4135,34.747,137.778,9.157,34.747,137.778,0.067,12801,10983,市野橋,安間川,
4136,34.726,137.79,33.202,34.726,137.789,0.064,12809,10998,安間,安間川,
4137,34.88,137.831,39.662,34.88,137.831,0.028,12839,10887,相生橋,二俣川,
4138,34.862,137.815,43.515,34.861,137.815,0.097,12827,10900,双竜橋,二俣川,
4139,34.883,137.792,63.177,34.883,137.793,0.071,12811,10885,両島橋,阿多古川,
4140,34.873,137.788,65.674,34.873,137.788,0.021,12808,10892,青谷橋,阿多古川,
4141,35.001,137.908,219.613,35.001,137.908,0.048,12894,10800,平木大橋,気田川,
4142,34.953,137.883,303.31,34.953,137.883,0.062,12876,10834,犬居,気田川,
4143,34.942,137.847,323.869,34.943,137.847,0.083,12850,10842,松間大橋,気田川,
4144,35.167,137.872,159.311,35.167,137.871,0.062,12868,10680,水窪大橋,水窪川,
4145,35.059,137.773,345.096,35.059,137.773,0.007,12797,10758,浦川,大千瀬川,
4146,34.82,137.842,6.323,34.82,137.842,0.037,12847,10930,上神増,一雲済川,
4147,34.838,137.934,96.307,34.838,137.933,0.095,12913,10917,天方,太田川,
4148,34.817,137.92,99.786,34.817,137.919,0.111,12903,10932,円田,太田川,
4149,34.798,137.908,105.068,34.798,137.907,0.06,12894,10946,市場橋,太田川,
4150,34.728,137.894,173.253,34.729,137.894,0.064,12884,10996,新貝,太田川,
4151,34.68,137.898,399.224,34.68,137.898,0.017,12887,11031,豊浜,太田川,
4152,34.863,137.945,48.661,34.863,137.945,0.025,12921,10899,吉川,太田川,
4153,34.667,137.847,27.081,34.667,137.847,0.059,12850,11040,鮫島橋,ぼう僧川,
4154,34.672,137.878,79.155,34.672,137.878,0.068,12873,11037,福田,ぼう僧川,
4155,34.853,138.015,18.492,34.853,138.015,0.064,12971,10906,孕丹橋,原野谷川,
4156,34.791,137.955,48.378,34.791,137.956,0.104,12928,10951,吉岡橋,原野谷川,
4157,34.747,137.923,171.526,34.746,137.922,0.102,12905,10983,山名,原野谷川,
4158,34.774,137.876,23.477,34.774,137.876,0.045,12871,10963,笠梅橋,敷地川,
4159,34.86,137.938,38.925,34.86,137.938,0.049,12916,10901,常盤橋,三倉川,
4160,34.735,137.937,7.27,34.735,137.936,0.087,12915,10991,上田橋,小笠沢川,
4161,34.767,137.913,8.909,34.768,137.913,0.074,12898,10968,横手橋,宇刈川,
4162,34.769,137.984,76.342,34.769,137.984,0.028,12949,10967,細田,逆川,
4163,34.774,138.031,25.242,34.775,138.031,0.081,12983,10963,金城橋,逆川,
4164,34.785,138.01,28.111,34.786,138.011,0.084,12968,10955,上屋敷,倉真川,
4165,34.71,137.862,24.517,34.71,137.862,0.05,12861,11009,今之浦橋,今ノ浦川,
4166,34.677,137.863,48.435,34.677,137.863,0.02,12862,11033,中島,今ノ浦川,
4167,34.748,137.922,12.711,34.748,137.921,0.047,12904,10982,沖之川,沖之川,
4168,34.728,137.903,12.524,34.728,137.904,0.071,12891,10996,彦島大橋,蟹田川,
4169,34.719,137.903,14.189,34.719,137.903,0.052,12891,11003,蟹田川下,蟹田川,
4170,34.706,137.86,3.099,34.707,137.861,0.098,12860,11012,江川橋,磐田久保川,
4171,34.833,137.731,89.759,34.833,137.731,0.046,12767,10921,須部,都田川,
4172,34.901,137.692,24.587,34.901,137.692,0.048,12739,10872,川合淵,都田川,
4173,34.806,137.658,173.986,34.806,137.658,0.044,12714,10940,落合橋,都田川,
4174,34.878,137.723,54.915,34.878,137.723,0.053,12761,10888,都田川ダム,都田川,
4175,34.813,137.694,105.389,34.813,137.693,0.073,12740,10935,瀬戸橋,都田川,
4176,34.797,137.647,175.436,34.795,137.647,0.175,12706,10947,伊目,都田川,
4177,34.769,137.548,70.902,34.769,137.548,0.029,12635,10967,瀬戸,都田川,
4178,0,0,0,34.694,137.59,-999,-999,-999,浜名港,都田川,
4179,34.692,137.63,49.016,34.693,137.63,0.072,12694,11022,宇布見橋,新川,PortRemove
4180,34.699,137.667,23.98,34.699,137.667,0.047,12721,11017,西鴨江,新川,
4181,34.748,137.673,10.07,34.747,137.673,0.102,12725,10982,伊佐見橋,伊佐地川,
4182,34.724,137.524,8.463,34.725,137.525,0.1,12618,10999,笠子川,笠子川,
4183,34.697,137.69,5.969,34.696,137.689,0.079,12737,11019,堀留,堀留川,
4184,34.762,137.659,18.545,34.762,137.66,0.091,12715,10972,花川橋,花川,
4185,34.824,137.669,51.915,34.824,137.668,0.077,12722,10927,坂田橋,井伊谷川,
4186,34.812,137.549,13.203,34.811,137.549,0.094,12636,10936,釣橋川,釣橋川,
4187,34.801,137.549,38.483,34.801,137.549,0.043,12636,10944,鵺代,釣橋川,
4188,34.726,137.708,4.938,34.726,137.707,0.068,12750,10998,富塚,段子川,
4189,35.017,138.397,7.059,35.017,138.396,0.063,13246,10788,麻機南,巴川,
4190,35.001,138.417,22.527,35,138.417,0.083,13261,10800,上土,巴川,
4191,35.015,138.438,11.907,35.014,138.438,0.067,13276,10790,楠,巴川,
4192,35.024,138.458,22.979,35.024,138.458,0.047,13290,10783,能島,巴川,
4193,35.022,138.478,39.993,35.021,138.479,0.076,13305,10785,江尻,巴川,
4194,35.016,138.391,2.38,35.015,138.391,0.108,13242,10789,麻機第４,巴川,
4195,35.02,138.406,1.962,35.021,138.406,0.098,13253,10786,麻機第３,巴川,
4196,35.059,138.422,10.69,35.06,138.422,0.115,13264,10758,平山,長尾川,
4197,35.019,138.419,16.045,35.019,138.419,0.037,13262,10787,水梨橋,長尾川,
4198,34.963,138.42,54.476,34.964,138.42,0.091,13263,10827,大谷,大谷川,
4199,34.722,138.934,52.059,34.722,138.934,0.053,13633,11001,深根橋,稲生沢川,
4200,34.694,138.94,70.452,34.694,138.94,0.046,13637,11021,本郷橋,稲生沢川,
4201,34.755,138.792,44.13,34.754,138.792,0.1,13531,10977,伏倉橋,那賀川,
4202,35.109,138.478,58.285,35.109,138.479,0.049,13305,10722,和田島橋,興津川,
4203,35.059,138.534,123.886,35.059,138.534,0.005,13345,10758,興津,興津川,
4204,35.044,138.49,18.419,35.044,138.489,0.06,13313,10769,庵原,庵原川,
4205,34.831,138.31,3.007,34.831,138.31,0.049,13184,10922,一色,木屋川,
4206,34.701,138.195,31.86,34.7,138.195,0.078,13101,11016,東中橋,萩間川,
4207,34.909,138.795,21.89,34.909,138.796,0.08,13533,10866,金山橋,山川,
4208,34.848,138.788,26.314,34.847,138.788,0.103,13528,10910,宇久須,宇久須川,
4209,34.772,138.783,55.803,34.771,138.783,0.067,13524,10965,築地橋,仁科川,
4210,34.653,138.858,41.428,34.653,138.857,0.079,13578,11050,前原橋,青野川,
4211,34.769,138.973,66.971,34.769,138.973,0.029,13661,10967,峰大橋,河津川,
4212,34.966,139.095,39.914,34.966,139.095,0.013,13749,10825,岡橋,伊東大川,
4213,34.947,139.081,26.186,34.946,139.081,0.064,13739,10839,大川,伊東大川,
4214,34.927,139.059,5.34,34.928,139.059,0.102,13723,10853,白川橋,伊東大川,
4215,34.937,139.067,11.612,34.937,139.068,0.061,13729,10846,奥野ダム,伊東大川,
4216,34.955,139.09,33.885,34.955,139.09,0.041,13745,10833,和泉橋,伊東大川,
4217,34.801,138.298,5.172,34.801,138.298,0.035,13175,10944,田中新橋,志太田中川,
4218,34.74,138.777,23.227,34.739,138.776,0.118,13520,10988,岩科川,岩科川,
4219,34.894,138.216,50.31,34.894,138.216,0.028,13116,10877,助宗橋,瀬戸川,
4220,34.866,138.251,62.323,34.866,138.251,0.028,13141,10897,勝草橋,瀬戸川,
4221,34.877,138.316,177.748,34.877,138.316,0.01,13188,10889,入江橋,瀬戸川,
4222,34.823,138.297,43.489,34.823,138.296,0.048,13174,10928,新道橋,栃山川,
4223,34.742,138.222,24.821,34.742,138.221,0.063,13120,10986,深谷橋,勝間田川,
4224,34.898,138.284,58.026,34.898,138.284,0.009,13165,10874,横内橋,朝比奈川,
4225,34.887,138.281,28.33,34.886,138.281,0.092,13163,10882,八幡橋,葉梨川,
4226,34.642,138.14,25.08,34.642,138.139,0.067,13061,11058,雨垂橋,新野川,
4227,34.677,137.965,45.204,34.677,137.965,0.038,12935,11033,昭和水門,弁財天川,
4228,34.71,137.759,8.159,34.71,137.759,0.047,12787,11009,芳川,芳川,
4229,35.359,138.987,148.441,35.36,138.987,0.109,13671,10542,小山,鮎沢川,
4230,34.784,138.24,18.234,34.784,138.239,0.053,13133,10956,千草橋,湯日川,
4231,34.798,137.774,15.779,34.798,137.774,0.029,12798,10946,矢矧橋,馬込川,
4232,34.747,137.747,40.699,34.746,137.747,0.072,12778,10983,新橋,馬込川,
4233,34.708,137.742,58.591,34.707,137.743,0.092,12775,11011,松江,馬込川,
4234,34.667,138.855,29.978,34.667,138.856,0.112,13576,11040,岩殿,青野川,
4235,34.759,138.245,16.532,34.759,138.245,0.014,13137,10974,坂口谷川橋,坂口谷川,
4236,35.327,137.947,263.987,35.327,137.946,0.049,12922,10565,和田,遠山川,
4237,35.138,137.703,77.603,35.138,137.703,0.049,12747,10701,川合,大入川,
4238,35.059,137.773,345.096,35.059,137.773,0.007,12797,10758,浦川,大千瀬川,
4239,35.158,137.749,32.825,35.157,137.749,0.076,12780,10687,大立,古真立川,
4240,34.985,137.526,248.814,34.985,137.525,0.079,12619,10811,布里,豊川,
4241,34.967,137.553,292.431,34.967,137.554,0.063,12639,10824,長楽,豊川,
4242,34.891,137.495,542.486,34.891,137.495,0.014,12597,10879,石田,豊川,
4243,34.867,137.447,603.544,34.866,137.447,0.157,12562,10896,東上,豊川,
4244,34.834,137.426,623.103,34.834,137.424,0.155,12547,10920,向河原,豊川,
4245,34.81,137.419,647.521,34.811,137.419,0.069,12542,10937,当古,豊川,
4246,34.773,137.385,19.447,34.772,137.385,0.109,12518,10964,豊橋,豊川,
4247,34.78,137.337,710.266,34.781,137.331,0.546,12483,10959,前芝,豊川,
4248,34.931,137.574,169.231,34.932,137.574,0.088,12654,10850,内金,宇連川,
4249,34.803,137.401,682.102,34.804,137.401,0.066,12529,10942,放水路第１,豊川放水路,
4250,34.802,137.399,682.134,34.802,137.399,0.029,12528,10943,放水路第２,豊川放水路,
4251,34.978,137.559,33.995,34.979,137.559,0.059,12643,10816,海老川,海老川,
4252,34.878,137.094,17.026,34.882,137.091,0.466,12308,10888,小島,矢作古川,
4253,34.835,137.066,82.698,34.835,137.066,0.046,12288,10919,上横須賀矢作,矢作古川,
4254,34.842,137.03,34.258,34.842,137.03,0.042,12262,10914,北浜,北浜川,
4255,35.233,137.36,628.704,35.232,137.36,0.08,12500,10633,小渡,矢作川,
4256,35.152,137.217,869.723,35.152,137.218,0.059,12397,10691,猿投,矢作川,
4257,35.09,137.166,1.562,35.09,137.166,0.046,12360,10736,高橋,矢作川,
4258,35.003,137.166,1374.522,35.003,137.167,0.108,12360,10798,岩津,矢作川,
4259,34.962,137.151,1434.029,34.962,137.152,0.12,12349,10828,岡崎,矢作川,
4260,34.895,137.099,1699.123,34.896,137.098,0.152,12312,10876,木戸,矢作川,
4261,34.888,137.059,1738.738,34.889,137.059,0.089,12283,10881,米津,矢作川,
4262,34.827,136.974,1752.473,34.827,136.971,0.304,12222,10925,碧南,矢作川,
4263,34.869,137.103,63.131,34.869,137.103,0.051,12315,10895,永良,広田川,
4264,34.835,137.066,82.698,34.835,137.066,0.046,12288,10919,上横須賀広田,広田川,
4265,35.219,137.508,76.003,35.219,137.508,0.042,12606,10643,真弓,名倉川,
4266,34.947,137.131,9.83,34.947,137.132,0.087,12335,10839,筒針,鹿乗川,
4267,34.917,137.097,31.583,34.918,137.097,0.084,12310,10860,鹿乗川,鹿乗川,
4268,34.937,137.244,176.564,34.937,137.243,0.072,12416,10846,茅原沢,乙川,
4269,34.933,137.203,200.513,34.933,137.203,0.059,12387,10849,大平,乙川,
4270,34.951,137.176,237.333,34.95,137.176,0.082,12367,10836,明大寺,乙川,
4271,35.055,137.215,303.803,35.055,137.214,0.054,12395,10761,九久平,巴川,
4272,35.106,137.17,57.062,35.106,137.169,0.107,12363,10724,京町,籠川,
4273,34.967,137.177,9.463,34.967,137.177,0.041,12368,10824,伊賀川,伊賀川,
4274,34.899,137.378,4.678,34.9,137.378,0.088,12513,10873,栗田橋,雨山川,
4275,35.26,137.528,113.102,35.261,137.528,0.079,12621,10613,押山,根羽川,
4276,35.358,137.19,286.903,35.357,137.19,0.081,12377,10543,土岐,庄内川,
4277,35.334,137.127,366.656,35.334,137.127,0.007,12332,10560,多治見,庄内川,
4278,35.252,137.019,523.859,35.252,137.019,0.024,12254,10619,志段味,庄内川,
4279,35.215,136.933,558.054,35.214,136.933,0.072,12192,10646,味鋺,庄内川,
4280,35.222,136.908,558.721,35.221,136.908,0.067,12174,10641,洗堰,庄内川,
4281,35.209,136.883,674.442,35.209,136.882,0.059,12156,10650,小田井（越流堤）,庄内川,
4282,35.202,136.876,675.193,35.202,136.875,0.064,12151,10655,枇杷島,庄内川,
4283,35.192,136.867,675.462,35.193,136.867,0.078,12145,10662,枇杷島橋,庄内川,
4284,35.109,136.835,308.295,35.109,136.836,0.052,12122,10722,当知,庄内川,
4285,35.234,136.898,109.427,35.234,136.898,0.007,12167,10632,久地野,新川,
4286,35.213,136.863,7.862,35.214,136.864,0.116,12142,10647,水場川外水位,新川,
4287,35.112,136.835,308.259,35.112,136.835,0.044,12122,10720,新川下之一色,新川,
4288,35.176,136.837,298.209,35.175,136.837,0.079,12123,10674,大治,新川,
4289,35.267,137.019,16.556,35.268,137.017,0.175,12254,10608,内津川旧河川,内津川,
4290,35.272,137.02,16.502,35.271,137.021,0.097,12255,10605,松本,内津川,
4291,35.235,136.944,17.561,35.235,136.944,0.051,12200,10631,味美,八田川,
4292,35.306,136.881,64.479,35.306,136.881,0.036,12155,10580,曽本,五条川,
4293,35.266,136.88,91.777,35.266,136.879,0.078,12154,10609,曽野,五条川,
4294,35.24,136.84,149.636,35.241,136.84,0.162,12125,10628,春日,五条川,
4295,35.223,136.845,151.49,35.223,136.845,0.015,12129,10640,一場,五条川,
4296,35.223,136.952,14.12,35.223,136.952,0.013,12206,10640,勝川,地蔵川,
4297,35.249,136.909,40.487,35.247,136.91,0.271,12175,10621,豊山,大山川,
4298,35.288,136.944,18.033,35.288,136.943,0.072,12200,10593,二重堀,大山川,
4299,35.301,136.927,4.19,35.304,136.923,0.521,12188,10584,自才橋,合瀬川,
