GRDC Station Number,Latitude,Longitude,Catchment Area,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
4151300,32.02320099,-104.0546036,1784.5,"Near Red Bluff, N.M.",DELAWARE RIVER,US,2020/1/31,2019/11/4,4151515,884.1199951
4151400,33.30149841,-104.7204971,2494.199951,"Below Diamond A Dam Near Roswell, Nm",HONDO,US,2020/1/31,2019/11/4,4151511,1203.859985
4151410,32.74340057,-104.4141006,2745.399902,"Dayton, Nm",RIO PENASCO,US,2020/1/31,2019/11/4,4151515,1031.810059
4151420,35.18199921,-104.9002991,1579.900024,"Near Colonias, Nm",GALLINAS CREEK,US,2020/1/31,2019/11/4,4151514,1506.930054
4151421,35.65200043,-105.3189011,217.6000061,"Near Montezuma, Nm",GALLINAS CREEK,US,2020/1/31,2019/11/4,4151420,2095.5
4151511,32.98839951,-104.3227005,38228.39844,"Near Lake Arthur, Nm",PECOS RIVER,US,2020/1/31,2019/11/4,4151515,1014.090027
4151512,34.33229828,-104.1808014,-999,"Below Taiban Creek Near Fort Sumner,Nm",PECOS RIVER,US,2020/1/31,2019/11/4,4151511,-999
4151513,34.60419846,-104.3878021,11370.09961,"Below Sumner Dam, Nm",PECOS RIVER,US,2020/1/31,2019/11/4,4151512,1262.689941
4151514,34.73009872,-104.5250015,10282.2998,"Near Puerto De Luna, Nm",PECOS RIVER,US,2020/1/31,2019/11/4,4151513,1314.099976
4151515,31.11310005,-102.4171982,76560.39844,Near Girvin,PECOS RIVER,US,2020/1/31,2019/11/4,4151510,691.789978
4151600,34.40919876,-106.8531036,19036.5,"Near Bernardo, Nm",RIO PUERCO,US,2020/1/31,2019/11/4,4151801,1439.369995
4151610,35.07419968,-107.7509003,5957,"Near Grants, Nm",RIO SAN JOSE,US,2020/1/31,2019/11/4,4151600,1910.930054
4151620,35.38999939,-106.5346985,2688.399902,"Below Jemez Canyon Dam, Nm",JEMEZ RIVER,US,2020/1/31,2019/11/4,4151801,1553.140015
4151650,36.07389832,-106.111702,8143,"Near Chamita, Nm",RIO CHAMA,US,2020/1/31,2019/11/4,4151802,1723.219971
4151651,36.58000183,-106.7238998,2271.399902,"Below El Vado Dam, Nm",RIO CHAMA,US,2020/1/31,2019/11/4,4151650,2040.97998
4151801,32.88479996,-107.2925034,79513,"Below Caballo Dam, Nm",RIO GRANDE,US,2020/1/31,2019/11/4,4151800,1262.150024
4151802,35.87469864,-106.1421967,37037,"Otowi Bridge, Nm",RIO GRANDE,US,2020/1/31,2019/11/4,4151801,1672.890015
4151803,36.31999969,-105.7544022,25200.69922,"Below Taos Junction Bridge Near Taos,Nm",RIO GRANDE,US,2020/1/31,2019/11/4,4151802,1844.130005
4151804,27.40029907,-99.48829651,332770.8125,"Pipeline Crossing Below Laredo, Tx",RIO GRANDE,US,2020/1/31,2019/11/4,-999,102.1100006
4151805,37.68939972,-106.4611969,3418.800049,"Near Del Norte, Co",RIO GRANDE,US,2020/1/31,2019/11/4,4151803,2432.379883
4152050,32.7317009,-114.631897,618715,"Below Yuma Main Canal Ww At Yuma,Az","COLORADO, RIO",US,2020/1/31,2019/11/4,4352100,31.09000015
4152100,32.72919846,-114.6207962,609679,"Yuma, Ariz.","COLORADO, RIO",US,2020/1/31,2019/11/4,4152050,31.35000038
4152101,36.20220184,-111.8171005,295964.5,Above Little Colorado R Nr Desert View,"COLORADO, RIO",US,2020/1/31,2019/11/4,4152103,818.9099731
4152103,36.01530075,-114.7386017,444703,"Below Hoover Dam, Az-Nv","COLORADO, RIO",US,2020/1/31,2019/11/4,4152100,205.8899994
4152110,36.64300156,-114.5397034,17560.19922,"Near Glendale, Nv",MUDDY RIVER,US,2020/1/31,2019/11/4,4152103,445.0100098
4152120,34.23089981,-113.6088028,11999.5,"Below Alamo Dam, Az",BILL WILLIAMS RIVER,US,2020/1/31,2019/11/4,4152100,294.7399902
4152200,32.72700119,-108.6755981,7327.100098,"Near Redrock,Nm",GILA RIVER,US,2020/1/31,2019/11/4,4152202,1246.630005
4152201,33.06119919,-108.5373001,4827.799805,"Near Gila, Nm",GILA RIVER,US,2020/1/31,2019/11/4,4152200,1418.780029
4152202,32.76089859,-114.4205017,149831.5,"Near Dome, Az",GILA RIVER,US,2020/1/31,2019/11/4,4152100,42.41999817
4152300,33.61949921,-110.9215012,11152.5,"Near Roosevelt, Ariz",SALT RIVER,US,2020/1/31,2019/11/4,4152202,663.5900269
4152301,38.79809952,-110.4998016,7378.899902,"Near Chrysotile, Az",SALT RIVER,US,2020/1/31,2019/11/4,4152300,1022.469971
4152400,34.07310104,-111.716301,15174.7998,"Below Tangle Creek Abv Horseshoe Dam, Az",VERDE RIVER,US,2020/1/31,2019/11/4,4152103,618.4400024
4152450,36.86470032,-111.5882034,289562,"Lees Ferry, Ariz.","COLORADO, RIO",US,2020/1/31,2019/11/4,4152101,946.7600098
4152460,38.8105011,-109.2934036,62419,"Near Cisco, Utah","COLORADO, RIO",US,2020/1/31,2019/11/4,4152450,1246.630005
4152465,35.92639923,-111.5673981,68528.79688,"Near Cameron, Ariz",LITTLE COLORADO RIVER,US,2020/1/31,2019/11/4,4152103,1212.859985
4152466,34.78279877,-110.0442963,20906.5,"Woodruff, Az",LITTLE COLORADO RIVER,US,2020/1/31,2019/11/4,4152467,1563.719971
4152467,34.90110016,-110.2554016,32074.59961,"Near Joseph City, Az",LITTLE COLORADO RIVER,US,2020/1/31,2019/11/4,4152465,1533.47998
4152470,35.17779922,-109.4548035,5584,"Near Chambers, Az",PUERCO RIVER,US,2020/1/31,2019/11/4,4152467,1738.880005
4152500,31.38010025,-110.1111984,1908.800049,"Palominas, Ariz.",SAN PEDRO RIVER,US,2020/1/31,2019/11/4,4152202,1276.390015
4152550,38.98609924,-110.1511993,116161.5,"Green River, Utah",GREEN RIVER,US,2020/1/31,2019/11/4,4152450,1231.449951
4152551,40.40940094,-109.2353973,76819.39844,"Near Jensen, Ut",GREEN RIVER,US,2020/1/31,2019/11/4,4152550,1450.23999
4152552,41.51639938,-109.4489975,36260,"Near Green River, Wy",GREEN RIVER,US,2020/1/31,2019/11/4,4152551,1847.01001
4152553,42.19269943,-110.1632004,10126.90039,"Near La Barge, Wy",GREEN RIVER,US,2020/1/31,2019/11/4,4152552,1987.290039
4152560,41.94749832,-109.6882019,4454.799805,"Gasson Bridge Near Eden, Wy",BIG SANDY RIVER,US,2020/1/31,2019/11/4,4152552,1935.5
4152570,41.54610062,-109.6934967,8029,"Near Little America, Wy",BLACKS FORK,US,2020/1/31,2019/11/4,4152551,1867.709961
4152580,40.54719925,-108.4243011,9660.700195,"Near Lily, Co",LITTLE SNAKE RIVER,US,2020/1/31,2019/11/4,4152551,1732.790039
4152590,39.97890091,-109.1787033,10411.7998,"Near Watson, Ut",WHITE RIVER,US,2020/1/31,2019/11/4,4152550,1507.780029
4152600,37.14690018,-109.8647995,59570,"Near Bluff, Utah",SAN JUAN RIVER,US,2020/1/31,2019/11/4,4152450,1233.829956
4152601,37.00559998,-109.0339966,37814,"Four Corners, Co",SAN JUAN RIVER,US,2020/1/31,2019/11/4,4152600,1402.079956
4152602,36.72280121,-108.2256012,18751.59961,"Farmington, Nm",SAN JUAN RIVER,US,2020/1/31,2019/11/4,4152601,1594.219971
4152610,40.21549988,-109.7835007,10999.7002,"Near Randlett, Ut",DUCHESNE RIVER,US,2020/1/31,2019/11/4,4152550,1449.660034
4152620,38.09420013,-110.407402,10771.7998,"Above Poison Sp Wash Near Hanksville, Ut",DIRTY DEVIL RIVER,US,2020/1/31,2019/11/4,4152450,1173.47998
4152650,38.75299835,-108.0783997,14576.5,"Delta, Co",GUNNISON RIVER,US,2020/1/31,2019/11/4,4152460,1496.569946
4152651,38.52920151,-107.6489029,10269.40039,"Below Gunnison Tunnel, Co",GUNNISON RIVER,US,2020/1/31,2019/11/4,4152650,1989.140015
4152652,38.54190063,-106.9497986,2621.100098,"Near Gunnison, Co",GUNNISON RIVER,US,2020/1/31,2019/11/4,4152651,2333.23999
4152660,38.79719925,-109.1950989,11862.2002,"Near Cisco, Ut",DOLORES RIVER,US,2020/1/31,2019/11/4,4152460,1269.48999
4152700,40.50270081,-108.0298004,8831.900391,"Near Maybell, Co",YAMPA RIVER,US,2020/1/31,2019/11/4,4152701,1798.390015
4152701,40.45159912,-108.5251007,19839.40039,"Deerlodge Park, Co",YAMPA RIVER,US,2020/1/31,2019/11/4,4152551,1706.880005
4152800,36.89160156,-113.9244003,13183.09961,"Littlefield, Ariz",VIRGIN RIVER,US,2020/1/31,2019/11/4,4152202,537.5700073
4152900,33.04949951,-109.2958984,7163.899902,"Clifton, Ariz",SAN FRANCISCO RIVER,US,2020/1/31,2019/11/4,4152202,1047.339966
4185050,18.40940094,-66.26039886,538.7000122,Highway 2 Near Toa Alta,RIO DE LA PLATA,PR,2020/1/31,2018/6/1,-999,10
4185051,18.34379959,-66.23770142,448.1000061,Below La Plata Damsite,RIO DE LA PLATA,PR,2020/1/31,2018/6/1,4185050,23.06999969
4185052,18.22109985,-66.22460175,281,Comerio,RIO DE LA PLATA,PR,2020/1/31,2018/6/1,4185051,184.1600037
4185053,18.1583004,-66.22850037,141.8999939,Proyecto La Plata,RIO DE LA PLATA,PR,2020/1/31,2018/6/1,4185052,259.0799866
4185100,18.35969925,-67.09210205,184.3999939,Highway 404 Near Moca,RIO CULEBRINAS,PR,2020/1/31,2018/6/1,4185101,13.72000027
4185101,18.39240074,-67.15070343,245,Margarita Damsite Near Aguada,RIO CULEBRINAS,PR,2020/1/31,2018/6/1,-999,4.510000229
4185150,18.45359993,-66.70240021,518,Central Cambalache,RIO GRANDE DE ARECIBO,PR,2020/1/31,2018/6/1,-999,3.690000057
4185151,18.42079926,-66.69909668,450.7000122,Above Arecibo,RIO GRANDE DE ARECIBO,PR,2020/1/31,2018/6/1,4185150,9.140000343
4185152,18.29999924,-66.70379639,170,Below Utuado,RIO GRANDE DE ARECIBO,PR,2020/1/31,2018/6/1,4185151,90.01000214
4185200,18.03249931,-66.03240204,47.40000153,Near Patillas,RIO GRANDE DE PATILLAS,PR,2020/1/31,2018/6/1,4185201,71.62999725
4185201,18.01889992,-66.02159882,66.30000305,Lago Patillas,RIO GRANDE DE PATILLAS,PR,2020/1/31,2018/6/1,-999,50.02000046
4185250,18.42910004,-66.5266037,510.2000122,Highway 2 Near Manati,RIO GRANDE DE MANATI,PR,2020/1/31,2018/6/1,-999,4.269999981
4185251,18.32189941,-66.45960236,331.5,Ciales,RIO GRANDE DE MANATI,PR,2020/1/31,2018/6/1,4185250,42.66999817
4185252,18.29380035,-66.41269684,143,Near Morovis,RIO GRANDE DE MANATI,PR,2020/1/31,2018/6/1,4185251,134.1100006
4185300,18.34049988,-66.00520325,541.2999878,Below Damsite Loiza,RIO GRANDE DE LOIZA,PR,2020/1/31,2018/6/1,-999,15
4185301,18.2404995,-66.00910187,232.6000061,Caguas,RIO GRANDE DE LOIZA,PR,2020/1/31,2018/6/1,4185300,52
4185350,18.1413002,-67.14880371,310.7999878,Near Hormingueros,RIO GUANAJIBO,PR,2020/1/31,2018/6/1,-999,2.24000001
4185400,18.25629997,-65.96769714,155.8999939,Gurabo,RIO GURABO,PR,2020/1/31,2018/6/1,4185300,41.63999939
4185450,18.05249977,-66.51069641,129,Juana Diaz,RIO JACAGUAS,PR,2020/1/31,2018/6/1,-999,39.93000031
4185500,18.28269958,-67.0510025,244.1999969,Near San Sebastian,RIO GRANDE DE ANASCO,PR,2020/1/31,2018/6/1,-999,31.61000061
4185550,18.33359909,-66.13659668,108.3000031,Near Bayamon,RIO DE BAYAMON,PR,2020/1/31,2018/6/1,-999,19.98999977
4185600,18.08139992,-66.35410309,112.6999969,Highway 14 At Coamo,"COAMO, RIO",PR,2020/1/31,2018/6/1,-999,100
4185650,18.44610023,-66.3742981,256.7000122,Vega Baja,RIO CIBUCO,PR,2020/1/31,2018/6/1,-999,2.380000114
4185700,18.22940063,-66.63680267,98.30000305,Paso Palma,RIO CAONILLAS,PR,2020/1/31,2018/6/1,4185152,294.0100098
4186100,10.59000015,-61.36000061,388.5,Caroni Kelly,CARONI RIVER,TT,2020/1/31,2018/6/1,-999,-999
4186200,10.68000031,-61.04999924,45.09999847,North Oropuche,MATURA RIVER,TT,2020/1/31,2018/6/1,-999,-999
4186300,10.14999962,-61.43000031,143.6999969,South Oropuche,OROPUCHE RIVER,TT,2020/1/31,2018/6/1,-999,-999
4186400,10.23999977,-61.13999939,146.1000061,Ortoire,ORTOIRE RIVER,TT,2020/1/31,2018/6/1,-999,-999
4186900,11.21000004,-60.77000046,29.5,Courland,COURLAND RIVER,TT,2020/1/31,2018/6/1,-999,-999
4202100,60.11920166,-137.9741974,16200,Above Bates River,ALSEK RIVER,CA,2020/1/31,2019/11/4,4102050,-999
4202110,60.74829865,-137.5052948,8500,Haines Junction,DEZADEASH RIVER,CA,2020/1/31,2019/11/4,4202100,-999
4202120,61.18439865,-136.9900055,2960,Below Aishihik Lake,AISHIHIK RIVER,CA,2020/1/31,2019/11/4,4202110,-999
4202130,61.19670105,-136.9871979,194,Near The Mouth,GILTANA CREEK,CA,2020/1/31,2019/11/4,4202120,-999
4202140,61.56389999,-137.5325012,1250,Outlet Of Sekulmun Lake,SEKULMUN RIVER,CA,2020/1/31,2019/11/4,4202120,-999
4202200,60.11830139,-137.0874939,1750,Near Dalton Post,TATSHENSHINI RIVER,CA,2020/1/31,2019/11/4,4102050,-999
4202210,60.09719849,-136.9167023,365,Km 167 Haines Highway,TAKHANNE RIVER,CA,2020/1/31,2019/11/4,4202200,-999
4202600,58.63999939,-133.5399933,15500,Near Tulsequah,TAKU RIVER,CA,2020/1/31,2019/11/4,4102600,-999
4202601,58.53860092,-133.6999969,17700,Near Juneau,TAKU RIVER,CA,2020/1/31,2019/11/4,-999,-999
4203050,67.56388855,-139.8833313,55400,Old Crow,PORCUPINE RIVER,CA,2020/1/31,2019/11/4,4103710,240
4203051,67.4402771,-137.7836151,36000,Below Bell River,PORCUPINE RIVER,CA,2020/1/31,2019/11/4,4203050,-999
4203060,67.63444519,-139.6963959,13900,Near The Mouth,OLD CROW RIVER,CA,2020/1/31,2019/11/4,4203050,-999
4203070,66.44166565,-136.7083282,1720,Dempster Highway Bridge,EAGLE RIVER,CA,2020/1/31,2019/11/4,4203051,-999
4203080,66.42722321,-138.402771,6730,Near The Mouth,EAST PORCUPINE RIVER,CA,2020/1/31,2019/11/4,4203051,-999
4203150,63.59000015,-135.8899994,31598,Mayo,STEWART RIVER,CA,2020/1/31,2019/11/4,4203151,-999
4203151,63.38000107,-136.6799927,35000,Stewart Crossing,STEWART RIVER,CA,2020/1/31,2019/11/4,4203152,-999
4203152,63.28194427,-139.2488861,51000,At The Mouth,STEWART RIVER,CA,2020/1/31,2019/11/4,4203202,-999
4203160,63.48805618,-135.1349945,30588,Above Fraser Falls,STEWART RIVER,CA,2020/1/31,2019/11/4,4203150,-999
4203165,63.61111069,-137.2694397,2870,Near The Mouth,MCQUESTEN RIVER,CA,2020/1/31,2019/11/4,4203152,-999
4203170,63.70000076,-135.8600006,2260,Near Mayo,MAYO RIVER,CA,2020/1/31,2019/11/4,4203151,-999
4203200,64.06999969,-139.4299927,264000,Dawson,YUKON RIVER,CA,2020/1/31,2019/11/4,4203201,310
4203201,64.78944397,-141.1977844,294000,Eagle,YUKON RIVER,CA,2020/1/31,2019/11/4,4103800,-999
4203202,63.31000137,-139.4199982,251000,Stewart River,YUKON RIVER,CA,2020/1/31,2019/11/4,4203200,-999
4203210,64.04277802,-139.4077759,7800,Above Bonanza Creek,KLONDIKE RIVER,CA,2020/1/31,2019/11/4,4203200,320
4203215,64.02111053,-138.5827789,1100,Near The Mouth,NORTH KLONDIKE RIVER,CA,2020/1/31,2019/11/4,4203210,-999
4203217,63.99583435,-137.5722198,860,Below Ross Creek,LITTLE SOUTH KLONDIKE RIVER,CA,2020/1/31,2019/11/4,4203210,-999
4203220,63.77111053,-139.6291656,2220,Above The Mouth,INDIAN RIVER,CA,2020/1/31,2019/11/4,4203201,-999
4203250,63.08388901,-139.4944458,149961,Above White River,YUKON RIVER,CA,2020/1/31,2019/11/4,4203202,-999
4203300,61.98666763,-140.5530548,6240,Km 1881.6 Alaska Highway,WHITE RIVER,CA,2020/1/31,2019/11/4,4203202,680
4203310,62.47638702,-140.8686066,676,Km 1945.6 Alaska Highway,SNAG CREEK,CA,2020/1/31,2019/11/4,4203202,-999
4203320,62.08222198,-139.859726,12400,Below Kluane River,DONJEK RIVER,CA,2020/1/31,2019/11/4,4203202,-999
4203330,61.42694473,-139.0488892,4950,Outlet Of Kluane Lake,KLUANE RIVER,CA,2020/1/31,2019/11/4,4203320,-999
4203335,61.36027908,-139.1563873,631,Near The Mouth,DUKE RIVER,CA,2020/1/31,2019/11/4,4203320,-999
4203340,62.56861115,-137.0161133,1730,Near The Mouth,BIG CREEK,CA,2020/1/31,2019/11/4,4203250,620
4203400,62.09583282,-136.2716675,81800,Carmacks,YUKON RIVER,CA,2020/1/31,2019/11/4,4203250,530
4203410,62.04999924,-136.2791595,6370,Below Rowlinson Creek,NORDENSKIOLD RIVER,CA,2020/1/31,2019/11/4,4203400,-999
4203420,61.87277603,-134.8333282,6760,Near Carmacks,BIG SALMON RIVER,CA,2020/1/31,2019/11/4,4203400,-999
4203425,61.38611221,-134.3708344,515,Below Livingstone Creek,SOUTH BIG SALMON RIVER,CA,2020/1/31,2019/11/4,4203400,-999
4203500,62.82972336,-136.5805511,49000,Pelly Crossing,PELLY RIVER,CA,2020/1/31,2019/11/4,4203250,460
4203501,62.22222137,-133.3777771,22100,Below Vangorda Creek,PELLY RIVER,CA,2020/1/31,2019/11/4,4203500,-999
4203502,61.97999954,-132.4400024,18400,Ross River,PELLY RIVER,CA,2020/1/31,2019/11/4,4203501,-999
4203503,62.03055573,-130.6027832,5020,Below Fortin Creek,PELLY RIVER,CA,2020/1/31,2019/11/4,4203502,-999
4203505,62.34000015,-133.3999939,208,Below Faro Creek,ROSE CREEK,CA,2020/1/31,2019/11/4,4203502,-999
4203510,61.9944458,-132.3777771,7250,Ross River,ROSS RIVER,CA,2020/1/31,2019/11/4,4203502,-999
4203520,63.33555603,-131.5,4840,Above Emerald Creek,HESS RIVER,CA,2020/1/31,2019/11/4,4203160,-999
4203530,62.89333344,-135.5099945,13800,Near The Mouth,MACMILLAN RIVER,CA,2020/1/31,2019/11/4,4203500,-999
4203535,62.92499924,-130.5416718,997,Km 407 Canol Road,SOUTH MACMILLAN RIVER,CA,2020/1/31,2019/11/4,4203510,-999
4203700,60.61249924,-134.4575043,1700,Near Whitehorse,M'CLINTOCK RIVER,CA,2020/1/31,2019/11/4,4203901,660
4203740,60.20999908,-134.7299957,1150,Near Carcross,WATSON RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203745,60.29000092,-134.3000031,76.90000153,Near Carcross,TAGISH CREEK,CA,2020/1/31,2019/11/4,4203901,-999
4203750,60.13472366,-134.8958282,875,Near Carcross,WHEATON RIVER,CA,2020/1/31,2019/11/4,4203901,660
4203755,59.83777618,-135.0138855,240,Near Bennett,LINDEMAN CREEK,CA,2020/1/31,2019/11/4,4203901,-999
4203760,61.49000168,-134.7799988,36519,Near Whitehorse,TESLIN RIVER,CA,2020/1/31,2019/11/4,4203400,-999
4203770,60.48444366,-133.3019409,30300,Near Teslin,TESLIN RIVER,CA,2020/1/31,2019/11/4,4203760,-999
4203780,60.34305573,-132.5447235,8030,Above Wolf River,NISUTLIN RIVER,CA,2020/1/31,2019/11/4,4203770,-999
4203785,60.78472137,-133.0541687,372,Km 46 South Canol Road,SIDNEY CREEK,CA,2020/1/31,2019/11/4,4203420,-999
4203790,59.93055725,-131.7677765,3320,Near Swift River,SWIFT RIVER,CA,2020/1/31,2019/11/4,4203780,-999
4203800,59.59444427,-134.3905487,717,Outlet Of Fantail Lake,FANTAIL RIVER,CA,2020/1/31,2019/11/4,4203901,690
4203810,59.4319458,-134.2055511,269,Near Atlin,WANN RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203820,64.39722443,-140.6111145,16600,Near The Mouth,FORTYMILE RIVER,CA,2020/1/31,2019/11/4,4203201,-999
4203850,59.59916687,-133.8133392,6810,Near Atlin,ATLIN RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203855,59.56000137,-133.6600037,697,Near Atlin,PINE CREEK,CA,2020/1/31,2019/11/4,4203901,-999
4203857,60.08111191,-133.8583374,1770,Near Atlin,LUBBOCK RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203860,59.94666672,-134.3247223,992,Outlet Of Tutshi Lake,TUTSHI RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203870,59.90555573,-132.9138947,1910,Outlet Of Gladys Lake,GLADYS RIVER,CA,2020/1/31,2019/11/4,4203860,-999
4203900,61.43444443,-135.1883392,30821,Above Frank Creek,YUKON RIVER,CA,2020/1/31,2019/11/4,4203400,-999
4203901,60.71389008,-135.0430603,19400,Whitehorse,YUKON RIVER,CA,2020/1/31,2019/11/4,4203901,-999
4203910,60.85222244,-135.7391663,6990,Near Whitehorse,TAKHINI RIVER,CA,2020/1/31,2019/11/4,4203900,-999
4203911,60.61000061,-136.1199951,4070,Outlet Of Kusawa Lake,TAKHINI RIVER,CA,2020/1/31,2019/11/4,4203910,-999
4203915,60.7266655,-135.4850006,457,Near Whitehorse,IBEX RIVER,CA,2020/1/31,2019/11/4,4203900,-999
4204010,56.73888779,-131.6736145,9350,Below Johnson River,ISKUT RIVER,CA,2020/1/31,2019/11/4,4204900,-999
4204050,57.48611069,-131.75,36000,Above Butterfly Creek,STIKINE RIVER,CA,2020/1/31,2019/11/4,4204900,-999
4204100,57.90083313,-131.1544495,29300,Telegraph Creek,STIKINE RIVER,CA,2020/1/31,2019/11/4,4204050,175
4204500,57.04083252,-130.4013824,844,Near The Mouth,MORE CREEK,CA,2020/1/31,2019/11/4,4204010,440
4204900,56.70769882,-132.1320038,51592.80078,Near Wrangell,STIKINE RIVER,CA,2020/1/31,2018/8/13,-999,7.619999886
4206010,56.35138702,-130.6916656,1480,Near Stewart,UNUK RIVER,CA,2020/1/31,2019/11/4,-999,140
4206100,55.26388931,-129.0861053,19200,Above Shumal Creek,NASS RIVER,CA,2020/1/31,2019/11/4,-999,65
4206210,54.36305618,-129.3113861,370,Near Terrace,EXCHAMSIKS RIVER,CA,2020/1/31,2019/11/4,-999,20
4206250,54.6305542,-128.4319458,42200,Usk,SKEENA RIVER,CA,2020/1/31,2019/11/4,4206210,100
4206280,54.60277939,-127.4950027,368,Below Tsai Creek,TELKWA RIVER,CA,2020/1/31,2019/11/4,4206250,720
4206295,55.31999969,-126.6299973,6480,Babine,BABINE RIVER,CA,2020/1/31,2019/11/4,4206250,-999
4206300,53.61388779,-132.2097168,477,Near Port Clements,YAKOUN RIVER,CA,2020/1/31,2019/11/4,-999,-999
4206500,52.42222214,-126.1572189,3730,Above Burnt Bridge Creek,BELLA COOLA RIVER,CA,2020/1/31,2019/11/4,-999,-999
4206550,51.67916489,-127.1791687,3940,Outlet Of Owikeno Lake,WANNOCK RIVER,CA,2020/1/31,2019/11/4,-999,-999
4206650,50.98472214,-124.9169464,5720,At The Mouth,HOMATHKO RIVER,CA,2020/1/31,2019/11/4,-999,-999
4206820,50.43694305,-126.574173,360,Below Catherine Creek,TSITIKA RIVER,CA,2020/1/31,2019/11/4,-999,60
4206840,49.70888901,-126.0977783,185,At The Mouth,UCONA RIVER,CA,2020/1/31,2019/11/4,-999,30
4206860,49.34999847,-124.4800034,237,Near Qualicum Beach,LITTLE QUALICUM RIVER,CA,2020/1/31,2019/11/4,-999,20
4206880,48.57611084,-124.3111115,580,Near Port Renfrew,SAN JUAN RIVER,CA,2020/1/31,2019/11/4,-999,20
4206890,48.72750092,-123.6697235,209,Near Cowichan Station,KOKSILAH RIVER,CA,2020/1/31,2019/11/4,-999,30
4206900,49.47000122,-123.6999969,65,Above Sechelt Diversion,CHAPMAN CREEK,CA,2020/1/31,2019/11/4,-999,140
4206920,55.71611023,-127.6847229,12400,Above Babine River,SKEENA RIVER,CA,2020/1/31,2019/11/4,4206250,-999
4206950,49.79444504,-123.1999969,2330,Near Brackendale,SQUAMISH RIVER,CA,2020/1/31,2019/11/4,-999,-999
4207050,53.65250015,-127.5369415,87,Near The Mouth,LAVENTIE CREEK,CA,2020/1/31,2019/11/4,4207160,900
4207100,54.00916672,-125.0049973,3600,Glenannan,STELLAKO RIVER,CA,2020/1/31,2019/11/4,4207160,730
4207130,54.61055374,-124.2444534,414,Near The Mouth,TSILCOH RIVER,CA,2020/1/31,2019/11/4,4207220,720
4207150,54.41638947,-124.2688904,14600,Near Fort St. James,STUART RIVER,CA,2020/1/31,2019/11/4,4207310,-999
4207160,54.0261116,-124.0077667,22500,Vanderhoof,NECHAKO RIVER,CA,2020/1/31,2019/11/4,4207180,-999
4207180,53.96027756,-123.2336121,42500,Isle Pierre,NECHAKO RIVER,CA,2020/1/31,2019/11/4,4207310,-999
4207190,54.01111221,-122.6166687,32400,Shelley,FRASER RIVER,CA,2020/1/31,2019/11/4,4207310,-999
4207200,54.04555511,-122.3730621,2875,Above Hay Creek,WILLOW RIVER,CA,2020/1/31,2019/11/4,4207190,600
4207220,54.0961113,-122.6780624,4300,Near Prince George,SALMON RIVER,CA,2020/1/31,2019/11/4,4207190,-999
4207250,53.31111145,-122.8874969,12400,Near Cinema,WEST ROAD RIVER,CA,2020/1/31,2019/11/4,4207310,-999
4207300,52.06999969,-123.5366669,6940,Near Redstone,CHILKO RIVER,CA,2020/1/31,2019/11/4,4207305,760
4207305,51.84860992,-122.6533432,19300,Below Big Creek,CHILCOTIN RIVER,CA,2020/1/31,2019/11/4,4207900,-999
4207310,52.52999878,-122.4422226,114000,Near Marguerite,FRASER RIVER,CA,2020/1/31,2019/11/4,4207900,430
4207320,52.84361267,-122.2236099,11500,Near Quesnel,QUESNEL RIVER,CA,2020/1/31,2019/11/4,4207310,-999
