ID,lat_mod,lon_mod,area_mod,lat_ori,lon_ori,area_ori,Memo,Station Name,River Name,Country,File Date,Last Update,Downstream GRDC Station,Altitude
3206150,8.51,-70.46,810,8.51,-70.46,810, ,El Paso,"PAGUEY, RIO",VE,2020/1/31,2018/6/1,3206500,187
3206610,5.9,-64.49,11610,5.9,-64.49,11610, ,El Perro,"EREBATO, RIO",VE,2020/1/31,2018/6/1,3206640,180
3206620,5.93,-64.42,-999,5.93,-64.42,-999, ,Entre Rios,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206630,175
3206630,5.97,-64.43,25000,5.97,-64.43,25000, ,Dos Aguas,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206640,173
3206640,6.31,-64.48,-999,6.31,-64.48,-999, ,Pie De Salto,"CAURA, RIO",VE,2020/1/31,2018/6/1,3206720,240
3206720,8.15,-63.6,836000,8.15,-63.6,836000, ,Puente Angostura,"ORINOCO, RIO",VE,2020/1/31,2018/6/1,-999,20
3206800,3.12,-65.87,37870,3.12,-65.87,37870, ,Tama-Tama,"ORINOCO, RIO",VE,2020/1/31,2018/6/1,3206700,-999
3218050,1.93,-67.12,103760,1.93,-67.12,103760, ,San Carlos De Rio Negro,"NEGRO, RIO",VE,2020/1/31,2018/6/1,3618090,-999
3218100,1.95,-66.95,80960,1.95,-66.95,80960, ,Solano,"CASIQUIARE, RIO",VE,2020/1/31,2018/6/1,3218050,-999
3264500,-27.37,-55.88,975000,-27.37,-55.88,975000, ,Posadas,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265300,800
3265010,-25.28,-65.38,7100,-25.28,-65.38,7100, ,San Gabriel,"ARIAS, RIO",AR,2020/1/31,2018/5/17,3265100,900
3265050,-25.33,-64.5,1650,-25.33,-64.5,1650, ,Desembocadura Al Pasaje,"METAN, RIO",AR,2020/1/31,2018/5/17,3265100,470
3265100,-26.22,-63.75,40000,-26.22,-63.75,40000, ,El Arenal,"SALADO, RIACHO",AR,2020/1/31,2018/5/17,-999,185
3265300,-27.97,-58.85,1950000,-27.97,-58.85,1950000, ,Corrientes,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265810,60
3265600,-31.57,-60.33,-999,-31.57,-60.33,-999, ,Chapeton,"PARANA, RIO",AR,2020/1/31,2018/5/17,3265601,-999
3265601,-32.67,-60.71,2346000,-32.67,-60.71,2346000, ,Timbues,"PARANA, RIO",AR,2020/1/31,2018/5/17,-999,-999
3265700,-32.93,-64.7,340,-32.93,-64.7,340, ,Piedra Blanca,"PIEDRAS BLANCAS, ARROYO",AR,2020/1/31,2018/5/17,3265750,662
3265810,-29.48,-59.58,-999,-29.48,-59.58,-999, ,Isla Pati (Brazo Prinzipal),"PARANA, RIO",AR,2020/1/31,2018/5/17,3265600,-999
3265815,-29.48,-59.55,-999,-29.48,-59.55,-999, ,Isla Pati (Brazo Secundario),"PARANA, RIO",AR,2020/1/31,2018/5/17,3265600,-999
3265910,-28.97,-58.55,13877,-28.97,-58.55,13877, ,Paso Lucero,"CORRIENTES, RIO",AR,2020/1/31,2018/5/17,3265810,-999
3268100,-22.72,-64.37,4450,-22.72,-64.37,4450, ,Aguas Blancas,"BERMEJO, RIO",AR,2020/1/31,2018/5/17,3268150,405
3268210,-24.73,-65.27,850,-24.73,-65.27,850, ,El Angosto,"MOJOTORO, RIO",AR,2020/1/31,2018/5/17,3268270,1070
3268270,-23.73,-64.47,25800,-23.73,-64.47,25800, ,Caimancito (Puente Carretero),"SAN FRANCISCO, RIO",AR,2020/1/31,2018/5/17,3268900,367
3268310,-24.58,-64.22,85,-24.58,-64.22,85, ,El Sombrero (1.9.81: Barrialito),"DORADO, RIO",AR,2020/1/31,2018/5/17,3268300,400
3268900,-26.3,-59.38,65736,-26.3,-59.38,65736, ,El Colorado,"BERMEJO, RIO",AR,2020/1/31,2018/5/17,3265300,78
3269300,-29.83,-57.68,10056,-29.83,-57.68,10056, ,Paso Ledesma,MIRINAY RIO,AR,2020/1/31,2018/5/17,3469050,-999
3274050,-28.92,-67.63,440,-28.92,-67.63,440, ,Famatina,"FAMATINA, RIO",AR,2020/1/31,2018/5/17,-999,1100
3274080,-27.58,-67,1700,-27.58,-67,1700, ,Playa Larga,"BELEN, RIO",AR,2020/1/31,2018/5/17,-999,1250
3274100,-27.4,-65.98,1000,-27.4,-65.98,1000, ,Potrero Del Clavillo,"CANAS, RIO DE LAS",AR,2020/1/31,2018/5/17,3274150,1300
3274110,-27.67,-65.77,900,-27.67,-65.77,900, ,Escaba,"MARAPA, RIO",AR,2020/1/31,2018/5/17,3274150,565
3274120,-27.1,-65.6,620,-27.1,-65.6,620, ,Km 19-Ruta 307,"LAS SOSAS, RIO DE",AR,2020/1/31,2018/5/17,3274150,1500
3274130,-26.35,-65.35,600,-26.35,-65.35,600, ,Potrero De Las Tablas,"LULES, RIO",AR,2020/1/31,2018/5/17,3274140,950
3274140,-26.52,-65.22,3720,-26.52,-65.22,3720, ,San Vicente,"SALI, RIO",AR,2020/1/31,2018/5/17,3274150,580
3274800,-31.1,-65.18,2000,-31.1,-65.18,2000, ,Los Noques,"PICHANAS, RIO",AR,2020/1/31,2018/5/17,-999,515
3275100,-31.52,-68.63,25000,-31.52,-68.63,25000, ,La Puntilla,"SAN JUAN, RIO",AR,2020/1/31,2018/5/17,3275270,715
3275130,-31.92,-69.68,4790,-31.92,-69.68,4790, ,El Horcajo,"BLANCO, RIO",AR,2020/1/31,2018/5/17,3275140,1925
3275140,-31.88,-69.68,8500,-31.88,-69.68,8500, ,La Plateada,"PATOS, RIO DE LOS",AR,2020/1/31,2018/5/17,3275100,1900
3275150,-31.95,-69.7,3710,-31.95,-69.7,3710, ,Alvarez Condarco,"PATOS, RIO DE LOS",AR,2020/1/31,2018/5/17,3275140,1950
3275200,-32.85,-69.77,1800,-32.85,-69.77,1800, ,Punta De Vacas,"TUPUNGATO, RIO",AR,2020/1/31,2018/5/17,3275270,2430
3275210,-32.85,-69.27,8180,-32.85,-69.27,8180, ,Guido,"MENDOZA, RIO",AR,2020/1/31,2018/5/17,3275220,1150
3275250,-33.78,-69.25,2380,-33.78,-69.25,2380, ,Valle De Uco,"TUNUYAN, RIO",AR,2020/1/31,2018/5/17,3275750,1200
3275270,-33.38,-67.17,102120,-33.38,-67.17,102120, ,Arco Del Desaguadero,"DESAGUADERO, RIO",AR,2020/1/31,2018/5/17,3275750,450
3275280,-34.67,-69.33,2753,-34.67,-69.33,2753, ,La Jaula,"DIAMANTE, RIO",AR,2020/1/31,2018/5/17,3275290,-999
3275290,-34.57,-68.57,4150,-34.57,-68.57,4150, ,Los Reyunos,"DIAMANTE, RIO",AR,2020/1/31,2018/5/17,3275750,850
3275310,-33.02,-65.68,265,-33.02,-65.68,265, ,Casa Viscontini,"ROSARIO, RIO",AR,2020/1/31,2018/5/17,3275350,950
3275400,-35.03,-68.87,3800,-35.03,-68.87,3800, ,La Angostura,"ATUEL, RIO",AR,2020/1/31,2018/5/17,3275750,1200
3275450,-35.87,-69.88,-999,-35.87,-69.88,-999, ,La Gotera,"GRANDE, RIO",AR,2020/1/31,2018/5/17,3275700,-999
3275500,-36.73,-69.95,2900,-36.73,-69.95,2900, ,Barrancas,"BARRANCAS, RIO",AR,2020/1/31,2018/5/17,3275700,950
3275700,-37.1,-69.73,15300,-37.1,-69.73,15300, ,Buta Ranquil,"COLORADO, RIO",AR,2020/1/31,2018/5/17,3275750,850
3275750,-38.83,-64.83,223000,-38.83,-64.83,223000, ,Pichi Mahuida,"COLORADO, RIO",AR,2020/1/31,2018/5/17,-999,122
3275800,-38.53,-69.42,30200,-38.53,-69.42,30200, ,Paso De Los Indios,"NEUQUEN, RIO",AR,2020/1/31,2018/5/17,3275990,500
3275880,-39.8,-71.22,790,-39.8,-71.22,790, ,Huechulaufquen (Naciente),"CHIMEHUIN, RIO",AR,2020/1/31,2018/5/17,3275900,-999
3275950,-41.07,-71.15,3900,-41.07,-71.15,3900, ,Nahuel Huapi,"LIMAY, RIO",AR,2020/1/31,2018/5/17,3275910,760
3275990,-40.43,-63.67,95000,-40.43,-63.67,95000, ,Primera Angostura,"NEGRO, RIO",AR,2020/1/31,2018/5/17,-999,320
3276100,-42.1,-71.17,1200,-42.1,-71.17,1200, ,El Maiten,"CHUBUT, RIO",AR,2020/1/31,2018/5/17,3276200,680
3276150,-42.7,-70.53,2800,-42.7,-70.53,2800, ,Gualjaina,"GUALJAINA, RIO",AR,2020/1/31,2018/5/17,3276200,510
3276200,-43.85,-68.5,16400,-43.85,-68.5,16400, ,Los Altares,"CHUBUT, RIO",AR,2020/1/31,2018/5/17,-999,275
3276300,-44.97,-71.35,1300,-44.97,-71.35,1300, ,Nacimiento,"SENGUER, RIO",AR,2020/1/31,2018/5/17,3276320,925
3276320,-45.45,-69.42,17500,-45.45,-69.42,17500,??,Vuelta Del Senguerr,"SENGUER, RIO",AR,2020/1/31,2018/5/17,-999,-999
3276800,-50.27,-71.9,15550,-50.27,-71.9,15550, ,Charles Fuhr,"SANTA CRUZ, RIO",AR,2020/1/31,2018/5/17,-999,206
3289050,-43.7,-71.3,1500,-43.7,-71.3,1500, ,La Elena,"PALENA, RIO",AR,2020/1/31,2018/5/17,-999,802
3290500,-43.13,-71.58,4650,-43.13,-71.58,4650, ,Balsa Garzon,"FUTALEUFU, RIO",AR,2020/1/31,2018/5/17,-999,320
3292100,-41.38,-71.75,750,-41.38,-71.75,750, ,Los Alerces,"MANSO, RIO",AR,2020/1/31,2018/5/17,-999,728
3308100,7.64,-60.06,2490,7.64,-60.06,2490, ,Eclipse Falls,"BARIMA, RIO",GY,2020/1/31,2018/5/30,-999,-999
3308300,6.38,-60.38,14000,6.38,-60.38,14000, ,Apaikwa,MAZARUNI RIVER,GY,2020/1/31,2018/5/30,-999,-999
3308400,6.43,-58.82,53400,6.43,-58.82,53400, ,Kamaria Falls,CUYUNI RIVER,GY,2020/1/31,2018/5/30,-999,12
3308600,5.85,-58.58,66600,5.85,-58.58,66600, ,Plantain Island,ESSEQUIBO RIVER,GY,2020/1/31,2018/5/30,-999,18
3309300,5.31,-58.53,2460,5.31,-58.53,2460, ,Great Falls,DEMERARA RIVER,GY,2020/1/31,2018/5/30,-999,-999
3309400,4.88,-58.23,5100,4.88,-58.23,5100, ,Itabru Falls,BERBICE RIVER,GY,2020/1/31,2018/5/30,-999,-999
3309700,5.26,-57.62,277,5.26,-57.62,277, ,Reynold'S Bridge,CANJE,GY,2020/1/31,2018/5/30,-999,-999
3410100,4.83,-57.73,902,4.83,-57.73,9020,UpareaModified,Avanavero Boven,KABALEBO RIVIER,SR,2020/1/31,2018/5/30,3410500,17
3411100,5.1,-56.52,5160,5.1,-56.52,5160, ,Stondansie,NICKERIE RIVIER,SR,2020/1/31,2018/5/30,-999,7
3411500,4.9,-55.57,3520,4.9,-55.57,3520, ,Dramhosso,SARAMACCA RIVIER,SR,2020/1/31,2018/5/30,-999,19
3412700,3.66,-54.22,4930,3.66,-54.22,4930, ,Oelemarie,OELEMARI RIVIER,SR,2020/1/31,2018/5/30,3512400,-999
3458100,-34.37,-56.25,-999,-34.37,-56.25,-999, ,Paso Pache,"SANTA LUCIA, RIO",UY,2020/1/31,2018/5/30,-999,-999
3458200,-34.77,-54.9,-999,-34.77,-54.9,-999, ,San Carlos,"SAN CARLOS, ARROYO",UY,2020/1/31,2018/5/30,-999,-999
3469050,-31.38,-57.93,244000,-31.38,-57.93,244000, ,Salto,URUGUAY RIVER,UY,2020/1/31,2018/5/30,3269500,6
3469150,-33.22,-56.9,12668,-33.22,-56.9,12668, ,Paso Del Bote,"YI, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469200,-32.23,-55.4,14038,-32.23,-55.4,14038, ,Paso De La Laguna,"TACUAREMBO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469210,-31.88,-55.47,-999,-31.88,-55.47,-999, ,Paso Borracho,"TACUAREMBO, RIO",UY,2020/1/31,2018/5/30,3469200,-999
3469300,-32.13,-55,1097,-32.13,-55,1097, ,Paso De Las Toscas,"CARAGUATA, ARROYO",UY,2020/1/31,2018/5/30,3469100,-999
3469400,-32.42,-55.2,11773,-32.42,-55.2,11773, ,Paso Pereira,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469900,-32.831,-56.421,-999,-32.831,-56.421,-999, ,Rincon Del Bonete,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3469910,-32.622,-55.813,-999,-32.622,-55.813,-999, ,San Gregorio,"NEGRO, RIO",UY,2020/1/31,2018/5/30,3469100,-999
3471100,-32.53,-53.47,-999,-32.53,-53.47,-999, ,Rio Branco,MIRINAY RIO,UY,2020/1/31,2018/5/30,-999,-999
3471200,-32.12,-53.73,-999,-32.12,-53.73,-999, ,Paso Centuri,"YAGUARON, RIO",UY,2020/1/31,2018/5/30,-999,-999
3471300,-33.83,-54.77,-999,-33.83,-54.77,-999, ,Picada De Corbo,"CEBOLLATI, RIO",UY,2020/1/31,2018/5/30,-999,-999
3471400,-33.25,-54.4,-999,-33.25,-54.4,-999, ,Treinta Y Tres,"OLIMAR GRANDE, RIO",UY,2020/1/31,2018/5/30,-999,-999
3472100,-34.818,-55.059,-999,-34.818,-55.059,-999, ,Vertedero,"SAUCE, LAGUNA DEL",UY,2020/1/31,2018/5/30,-999,-999
3472200,-32.433,-54.333,-999,-32.433,-54.333,-999, ,Laguna Negra,"LAGUNA DEL NEGRO, ARROYO",UY,2020/1/31,2018/5/30,-999,-999
3512100,3.42,-53.87,7650,3.42,-53.87,7650, ,Degrad-Roche,"TAMPOK, RIVIERE",GF,2020/1/31,2018/5/30,3512400,110
3512400,4.98,-54.43,60930,4.98,-54.43,60930, ,Langa Tabiki,MARONI RIVER,GF,2020/1/31,2018/5/30,3412800,-999
3513300,4.97,-53.03,5150,4.97,-53.03,5150, ,Saut Tigre,LE SINNAMARY FLEUVE,GF,2020/1/31,2018/5/30,-999,5
3514800,3.82,-51.88,25120,3.82,-51.88,25120, ,Maripa,OYAPOK FLEUVE,GF,2020/1/31,2018/5/30,-999,103
3617100,-11.06,-64.08,1141,-11.06,-64.08,1141, ,Seringal Sao Luiz,"PACAAS NOVOS, RIO",BR,2020/1/31,2018/5/18,3627050,-999
3617800,-15.2,-59.33,5050,-15.2,-59.33,5050, ,Pontes E Lacerda,"GUAPORE, RIO",BR,2020/1/31,2018/5/18,3617810,-999
3617810,-12.83,-62.93,116731,-12.83,-62.93,116731, ,Pedras Negras,"GUAPORE, RIO",BR,2020/1/31,2018/5/18,3627050,-999
3618000,-3.063,-59.648,2854286,-3.063,-59.648,2854286, ,Jatuarana,AMAZON RIVER,BR,2020/1/31,2019/12/4,3629000,-999
3618001,-3.196,-59.834,2583079,-3.196,-59.834,2583079, ,Careiro,"CAREIRO, PARANA DO",BR,2020/1/31,2018/5/18,3618000,-999
3618051,-0.482,-64.827,279945,-0.482,-64.827,279945, ,Serrinha,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618000,-999
3618052,-0.201,-66.802,194462,-0.201,-66.802,194462, ,Curicuriari,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618051,-999
3618053,0.372,-67.313,110862,0.372,-67.313,110862, ,Sao Felipe,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618052,-999
3618090,1.215,-66.853,61781,1.215,-66.853,61781, ,Cucui,"NEGRO, RIO",BR,2020/1/31,2018/5/18,3618053,-999
3618110,1.074,-67.595,22282,1.074,-67.595,22282, ,Missao Icana,"ICANA, RIO",BR,2020/1/31,2018/5/18,3618053,0
3618115,1.339,-68.686,4708,1.339,-68.686,4708, ,Louro Poco,"AIARI, RIO",BR,2020/1/31,2018/5/18,3618110,-999
3618120,0.209,-69.378,4198,0.209,-69.378,4198, ,Cunuri,"TIQUIE, RIO",BR,2020/1/31,2018/5/18,3618052,-999
3618121,0.249,-69.785,1617,0.249,-69.785,1617, ,Pari Cachoeira,"TIQUIE, RIO",BR,2020/1/31,2018/5/18,3618120,-999
3618130,-0.246,-67.009,10228,-0.246,-67.009,10228, ,Justante Da Cachoeira Do Caju,"CURICURIARI, RIO",BR,2020/1/31,2018/5/18,3618051,-999
3618150,0.884,-62.622,14756,0.884,-62.622,14756, ,Posto Ajuricaba,RIO DEMINI,BR,2020/1/31,2018/5/18,3618000,-999
3618200,0.518,-60.466,8639,0.518,-60.466,8639, ,Fazenda Sao Jose,"JAUAPERI, RIO",BR,2020/1/31,2018/5/18,3618000,-999
3618500,1.821,-61.124,124980,1.821,-61.124,124980, ,Caracarai,"BRANCO, RIO",BR,2020/1/31,2018/5/18,3618501,-999
3618600,-0.859,-60.52,6589,-0.859,-60.52,6589, ,Base Alalau,"ALALAU, RIO",BR,2020/1/31,2018/5/18,3618000,59
3618700,5.03,-60.5,3340,5.03,-60.5,3340, ,Fazenda Bandeira Branca-Vietna,"COTINGO, RIO",BR,2020/1/31,2018/5/18,3618711,-999
3618710,4.631,-60.471,3075,4.631,-60.471,3075, ,Fazenda Bandeira Branca,"COTINGO, RIO",BR,2020/1/31,2018/5/18,3618711,-999
3618711,4.168,-60.528,5815,4.168,-60.528,5815, ,Maloca Do Contao,"COTINGO, RIO",BR,2020/1/31,2018/5/18,3618500,-999
3618715,4.196,-60.794,2428,4.196,-60.794,2428, ,Vila Surumu,"SURUMU, RIO",BR,2020/1/31,2018/5/18,3618711,-999
3618720,3.208,-60.571,50985,3.208,-60.571,50985, ,Fazenda Passarao,"URARICOERA, RIO",BR,2020/1/31,2018/5/18,3618500,-999
3618721,3.438,-61.037,37430,3.438,-61.037,37430, ,Fazenda Cajupiranga,"URARICOERA, RIO",BR,2020/1/31,2018/5/18,3618720,-999
3618722,3.55,-63.169,16065,3.55,-63.169,16065, ,Uaicas,"URARICOERA, RIO",BR,2020/1/31,2018/5/18,3618721,-999
3618730,2.871,-61.441,13658,2.871,-61.441,13658, ,Fe E Esperance,"MUCAJAI, RIO",BR,2020/1/31,2018/5/18,3618500,-999
3618731,2.732,-62.017,9300,2.732,-62.017,9300, ,PÖSto Funai,"MUCAJAI, RIO",BR,2020/1/31,2018/5/18,3618730,-999
3618950,0.477,-69.128,40506,0.477,-69.128,40506, ,Uaracu,"UAUPES, RIO",BR,2020/1/31,2018/5/18,3618951,-999
3618951,0.13,-68.539,44732,0.13,-68.539,44732, ,Taraqua,"UAUPES, RIO",BR,2020/1/31,2018/5/18,3618052,-999
3620000,-3.102,-67.936,1134540,-3.102,-67.936,1134540, ,Santo Antonio Do Ica,AMAZON RIVER,BR,2020/1/31,2018/5/18,3621000,53
3621000,-3.311,-60.609,2147736,-3.311,-60.609,2147736, ,Manacapuru,AMAZON RIVER,BR,2020/1/31,2018/5/18,3618000,-999
3621200,-1.821,-66.6,242259,-1.821,-66.6,242259, ,Acanaui,"JAPURA, RIO",BR,2020/1/31,2018/5/18,3621000,-999
3621400,-1.395,-69.428,197136,-1.395,-69.428,197136, ,Vila Bittencourt,"JAPURA, RIO",BR,2020/1/31,2018/5/18,3621200,-999
3622400,-4.341,-70.906,62105,-4.341,-70.906,62105, ,Estirao Do Repouso,"JAVARI, RIO",BR,2020/1/31,2018/5/18,3623100,89
3622401,-5.139,-72.814,16256,-5.139,-72.814,16256, ,Palmeiras Do Javari,"JAVARI, RIO",BR,2020/1/31,2018/5/18,3622400,142
3622450,-4.579,-71.413,24351,-4.579,-71.413,24351, ,Santa Maria,"CURUCA, RIO",BR,2020/1/31,2018/5/18,3622400,114
3622800,-4.733,-70.3,18236,-4.733,-70.3,18236, ,Ladario,"ITUI, RIO",BR,2020/1/31,2018/5/18,3622801,-999
3622801,-4.733,-70.3,19103,-4.733,-70.3,19103, ,Seringal Do Itui,"ITUI, RIO",BR,2020/1/31,2018/5/18,3623100,-999
3623100,-3.45,-68.75,990781,-3.45,-68.75,990781, ,Sao Paulo De Olivenca,AMAZON RIVER,BR,2020/1/31,2018/5/18,3621000,71
3624100,-7.447,-73.664,1136.63,-7.447,-73.664,1136.63, ,Serra Do Moa,"MOA, RIO",BR,2020/1/31,2018/5/18,3624160,-999
3624120,-4.839,-66.851,162000,-4.839,-66.851,162000, ,Gaviao,"JURUA, RIO",BR,2020/1/31,2018/5/18,3625000,-999
3624121,-6.44,-68.246,142234,-6.44,-68.246,142234, ,Santos Dumont,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624120,-999
3624122,-6.684,-69.881,77136,-6.684,-69.881,77136, ,Eirunepe-Montane,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624121,-999
3624123,-7.056,-71.689,55806,-7.056,-71.689,55806, ,Ipixuna,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624122,-999
3624160,-7.633,-72.662,38537,-7.633,-72.662,38537, ,Cruzeiro Do Sul,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624123,-999
3624180,-8.934,-72.789,16581,-8.934,-72.789,16581, ,Taumaturgo,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624160,-999
3624190,-9.41,-72.716,10446,-9.41,-72.716,10446, ,Foz Do Breu,"JURUA, RIO",BR,2020/1/31,2018/5/18,3624180,-999
3624200,-4.221,-67.893,35880,-4.221,-67.893,35880, ,Barreira Alta,"JUTAI, RIO",BR,2020/1/31,2018/5/18,3625000,-999
3624201,-5.383,-68.998,10257,-5.383,-68.998,10257, ,Colocacao Caxias,"JUTAI, RIO",BR,2020/1/31,2018/5/18,3624200,-999
3624250,-4.326,-67.344,11047,-4.326,-67.344,11047, ,Barreira Branca,"BIA, RIO",BR,2020/1/31,2018/5/18,3625000,-999
3624300,-7.428,-70.022,48317,-7.428,-70.022,48317, ,Envira,"TARAUACA, RIO",BR,2020/1/31,2018/5/18,3624121,-999
3624301,-8.146,-70.715,16050,-8.146,-70.715,16050, ,Tarauca-Jusante,"TARAUACA, RIO",BR,2020/1/31,2018/5/18,3624300,-999
3624310,-8.164,-70.356,16400,-8.164,-70.356,16400, ,Feijo,"ENVIRA, RIO",BR,2020/1/31,2018/5/18,3624300,-999
3624320,-7.951,-71.482,2041,-7.951,-71.482,2041, ,Fazenda Paranacre,"GREGORIO, RIO",BR,2020/1/31,2018/5/18,3624300,-999
3624400,-4.292,-65.202,13708,-4.292,-65.202,13708, ,Estirao Da Santa Cruz,"TEFE, RIO",BR,2020/1/31,2018/5/18,3625000,-999
3624500,-5.109,-63.985,8078,-5.109,-63.985,8078, ,Seringal Moreira,"COARI, RIO",BR,2020/1/31,2018/5/18,3625000,-999
3625000,-4.058,-63.028,1769000,-4.058,-63.028,1769000, ,Itapeua,AMAZON RIVER,BR,2020/1/31,2018/5/18,3621000,40
3625100,-11,-68.762,6712,-11,-68.762,6712, ,Brasileia,"ACRE, RIO",BR,2020/1/31,2018/5/18,3625140,-999
3625110,-10.944,-69.566,4241,-10.944,-69.566,4241, ,Assis Brazil,"ACRE, RIO",BR,2020/1/31,2018/5/18,3625100,-999
3625140,-10.651,-68.506,7579.41,-10.651,-68.506,7579.41, ,Xapuri,"ACRE, RIO",BR,2020/1/31,2018/5/18,3625150,-999
3625150,-9.975,-67.801,22670,-9.975,-67.801,22670, ,Rio Branco,"ACRE, RIO",BR,2020/1/31,2018/5/18,3625160,-999
3625160,-9.067,-67.397,33469,-9.067,-67.397,33469, ,Floriano Peixoto,"ACRE, RIO",BR,2020/1/31,2018/5/18,3625360,-999
3625200,-7.55,-67.55,23365,-7.55,-67.55,23365, ,Fazenda Borangaba,"PAUINI, RIO",BR,2020/1/31,2018/5/18,3625340,-999
3625220,-6.319,-64.886,38270,-6.319,-64.886,38270, ,Bacaba,"TAPAUA, RIO",BR,2020/1/31,2018/5/18,3625310,-999
3625310,-4.729,-62.145,359853,-4.729,-62.145,359853, ,Aruma-Jusante,"PURUS, RIO",BR,2020/1/31,2018/5/18,3621000,-999
3625320,-6.537,-64.384,230012,-6.537,-64.384,230012, ,Canutama,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625310,-999
3625340,-7.258,-64.798,226351,-7.258,-64.798,226351, ,Labrea,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625320,60
3625350,-7.716,-67,153016,-7.716,-67,153016, ,Seringal Fortaleza,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625340,-999
3625360,-8.653,-67.375,103285,-8.653,-67.375,103285, ,Valparaiso-Montante,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625350,-999
3625370,-9.044,-68.577,63166,-9.044,-68.577,63166, ,Seringal Da Caridade,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625360,-999
3625380,-8.884,-69.268,33693,-8.884,-69.268,33693, ,Manoel Urbano,"PURUS, RIO",BR,2020/1/31,2018/5/18,3625370,-999
3625400,-9.374,-68.724,10471,-9.374,-68.724,10471, ,Seringal Sao Jose,"IACO, RIO",BR,2020/1/31,2018/5/18,3625370,-999
3625450,-9.11,-68.993,6025,-9.11,-68.993,6025, ,Seringal Guarany,"CAETE, RIO",BR,2020/1/31,2018/5/18,3625370,-999
3625500,-7.465,-64.243,6482,-7.465,-64.243,6482, ,Cristo,"MUCUIM, RIO",BR,2020/1/31,2018/5/18,3625310,-999
3627010,-4.897,-60.025,1310000,-4.897,-60.025,1310000, ,Fazenda Vista Alegre,"MADEIRA, RIO",BR,2020/1/31,2018/5/18,3629000,-999
3627030,-5.817,-61.302,1150000,-5.817,-61.302,1150000, ,Manicore,"MADEIRA, RIO",BR,2020/1/31,2018/5/18,3627010,-999
3627035,-7.503,-63.018,1090000,-7.503,-63.018,1090000, ,Humaita,"MADEIRA, RIO",BR,2020/1/31,2018/5/18,3627030,-999
3627040,-8.748,-63.917,976000,-8.748,-63.917,976000, ,Porto Velho,"MADEIRA, RIO",BR,2020/1/31,2018/5/18,3627035,42.5
3627041,-9.703,-65.365,921000,-9.703,-65.365,921000, ,Abuna,"MADEIRA, RIO",BR,2020/1/31,2018/5/18,3627040,74.65000153
3627060,-9.785,-65.527,31000,-9.785,-65.527,31000, ,Morada Nova-Jusante,"ABUNA, RIO",BR,2020/1/31,2018/5/18,3627040,-999
3627100,-6.359,-61.766,26200,-6.359,-61.766,26200, ,Nova Esperanca,"MARMELOS, RIO DOS",BR,2020/1/31,2018/5/18,3627030,-999
3627101,-7.958,-62.042,3550,-7.958,-62.042,3550, ,Maloca Tenharim,"MARMELOS, RIO DOS",BR,2020/1/31,2018/5/18,3627100,-999
3627110,-10.792,-65.348,609000,-10.792,-65.348,609000, ,Guajara-Mirim,"MAMORE, RIO",BR,2020/1/31,2018/5/18,3627041,109.2900009
3627120,-10.917,-65.043,4410,-10.917,-65.043,4410, ,Boca Do Pompeu-Jusante,"OURO PRETO, RIO",BR,2020/1/31,2018/5/18,3627110,-999
3627130,-11.067,-64.083,1050,-11.067,-64.083,1050, ,Seringal Sao Luiz,"PACAAS NOVOS, RIO",BR,2020/1/31,2018/5/18,3627120,-999
3627300,-8.749,-63.507,14900,-8.749,-63.507,14900, ,Cachoeira Do Samuel 17-F,"JAMARI, RIO",BR,2020/1/31,2018/5/18,3627035,-999
3627301,-9.926,-63.071,8110,-9.926,-63.071,8110, ,Ariquemes,"JAMARI, RIO",BR,2020/1/31,2018/5/18,3627300,87.66999817
3627310,-8.799,-63.711,12600,-8.799,-63.711,12600, ,Santa Isabel,"CANDEIAS, RIO",BR,2020/1/31,2018/5/18,3627035,-999
3627320,-8.775,-63.487,220,-8.775,-63.487,220, ,Ponte Da Br-364,"NOVO, RIO",BR,2020/1/31,2018/5/18,3627035,54
3627330,-9.179,-62.952,1180,-9.179,-62.952,1180, ,Mineracao Jacunda,"JACUNDA, RIO",BR,2020/1/31,2018/5/18,3627300,86
