ID,lat_alloc,lon_alloc,area_alloc,lat_ori,lon_ori,area_ori,area_diff,area_error,loc_km_diff,alloc_score,rivname,locname,flag,memo
94,44.166,142.377,622.715,44.166,142.377,612,10.715,0.018,0.008,0.019,剣淵川,士別,1,
95,44.301,142.649,316.201,44.301,142.649,316,0.201,0.001,0.042,0.009,名寄川,下川,1,
96,44.319,142.583,623.941,44.319,142.583,620,3.941,0.006,0.039,0.014,名寄川,上名寄,1,
97,44.333,142.485,686.448,44.333,142.485,695,-8.552,-0.012,0.052,0.02,名寄川,真勲別,1,
98,44.462,142.37,230.905,44.463,142.365,222,8.905,0.04,0.43,0.126,ペンケニウプ川,仁宇布,1,
99,44.319,142.447,155.39,44.319,142.447,-9999,-999,-999,0.047,-999,風連別川,北興橋,1,
100,44.898,142.008,4178.207,44.898,142.008,4190,-11.793,-0.003,0.029,0.008,天塩川,新問寒別橋,1,
101,44.902,141.967,4509.938,44.9,141.967,4235,274.938,0.065,0.233,0.112,天塩川,辰根牛,1,
102,44.927,141.881,4660.15,44.926,141.879,4685,-24.85,-0.005,0.215,0.047,天塩川,円山,1,
103,44.992,141.815,4834.485,44.994,141.814,4839,-4.515,-0.001,0.187,0.038,天塩川,天塩大橋,1,
104,44.902,141.731,5582.715,44.892,141.74,5588,-5.285,-0.001,1.317,0.264,天塩川,天塩河口,1,correctly allocated
105,45.01,142.078,92.665,45.011,142.078,92,0.665,0.007,0.074,0.023,問寒別川,上問寒別,1,
106,44.959,142.058,199.261,44.959,142.058,203,-3.739,-0.018,0.027,0.019,問寒別川,中問寒別,1,
107,44.919,142.017,259.029,44.918,142.018,257,2.029,0.008,0.098,0.027,問寒別川,下問寒別,1,
108,44.885,141.915,101.973,44.886,141.913,103,-1.027,-0.01,0.141,0.036,雄信内川,上雄信内,1,
110,45.003,141.709,589.654,45.004,141.706,596,-6.346,-0.011,0.245,0.057,サロベツ川,音類橋,1,
111,44.987,141.72,646.522,44.987,141.716,634.9,11.622,0.018,0.327,0.084,サロベツ川,浜里,1,
112,26.76,128.216,9.71,26.761,128.216,10.7,-0.99,-0.093,0.064,0.116,与那川,与那（廃止）,1,
113,43.849,141.806,50.501,43.85,141.806,49,1.501,0.031,0.079,0.053,留萌川,峠下,1,
114,43.856,141.76,168.852,43.856,141.759,166,2.852,0.017,0.118,0.041,留萌川,幌糠,1,
115,43.913,141.698,239.936,43.914,141.698,253.3,-13.364,-0.053,0.09,0.06,留萌川,大和田,1,
116,43.937,141.665,264.491,43.937,141.666,260,4.491,0.017,0.116,0.04,留萌川,留萌河口,1,
117,26.73,128.173,15.522,26.719,128.177,18.8,-3.278,-0.174,1.27,0.744,比地川,比地（廃止）,1,
118,26.726,128.181,5.953,26.726,128.181,6.5,-0.547,-0.084,0.042,0.102,奥間川,奥間（廃止）,1,
119,43.717,142.133,3534.186,43.718,142.133,3558,-23.814,-0.007,0.076,0.02,石狩川,納内,1,
120,43.715,142.047,3604.623,43.716,142.046,3630,-25.377,-0.007,0.162,0.038,石狩川,深川橋,1,
121,43.678,141.981,3661.941,43.677,141.982,3683,-21.059,-0.006,0.175,0.039,石狩川,妹背牛橋,1,
122,43.635,141.913,5427.69,43.636,141.918,5460,-32.31,-0.006,0.393,0.083,石狩川,伏古,1,
123,43.559,141.885,5688.922,43.559,141.884,5711,-22.078,-0.004,0.116,0.026,石狩川,橋本町,1,
124,43.503,141.898,8739.022,43.503,141.903,8747,-7.978,-0.001,0.414,0.084,石狩川,砂川橋,1,
125,43.431,141.845,8941.851,43.433,141.839,8943,-1.149,0,0.534,0.107,石狩川,奈井江大橋,1,
126,43.33,141.694,9286.726,43.332,141.691,9306,-19.274,-0.002,0.328,0.067,石狩川,月形,1,
127,43.224,141.663,9376.109,43.221,141.666,9405,-28.891,-0.003,0.432,0.089,石狩川,岩見沢大橋,1,
128,43.124,141.542,12651.872,43.122,141.542,12697,-45.128,-0.004,0.257,0.054,石狩川,石狩大橋,1,
129,43.17,141.423,14066.818,43.167,141.42,14153,-86.182,-0.006,0.422,0.089,石狩川,篠路,1,
130,43.237,141.348,14283.287,43.237,141.346,14314,-30.713,-0.002,0.158,0.033,石狩川,石狩,1,
131,43.247,141.358,14289.806,43.248,141.357,14314,-24.194,-0.002,0.172,0.036,石狩川,石狩河口,1,
132,43.255,141.366,14291.192,43.255,141.369,14315,-23.808,-0.002,0.247,0.051,石狩川,来札,1,
133,44.013,142.151,640.018,44.013,142.151,642,-1.982,-0.003,0.032,0.009,雨竜川,幌加内,1,
134,43.806,142.013,985.3,43.807,142.013,996,-10.7,-0.011,0.084,0.025,雨竜川,多度志,1,
135,43.788,141.928,1150.613,43.789,141.928,1156,-5.387,-0.005,0.098,0.023,雨竜川,達布橋,1,
136,43.73,141.912,1409.682,43.73,141.914,1425,-15.318,-0.011,0.179,0.044,雨竜川,北竜橋,1,
137,43.674,141.915,1677.522,43.674,141.915,1661,16.522,0.01,0.047,0.019,雨竜川,旧雨竜橋,1,
138,43.684,141.915,1661.681,43.684,141.913,1661,0.681,0,0.128,0.026,雨竜川,雨竜橋,1,
139,43.166,142.585,368.7,43.166,142.586,377,-8.3,-0.022,0.047,0.026,空知川,幾寅,1,
140,43.365,142.36,1557.714,43.364,142.358,1541,16.714,0.011,0.207,0.052,空知川,学田,1,
141,43.441,142.281,1684.16,43.441,142.281,1662.1,22.06,0.013,0.021,0.018,空知川,空知大滝,1,
142,43.56,142.044,2548.811,43.56,142.044,2531,17.811,0.007,0.051,0.017,空知川,赤平,1,
143,43.547,141.91,2634.728,43.548,141.911,2626,8.728,0.003,0.17,0.037,空知川,空知大橋,1,
144,43.424,141.863,41.53,43.425,141.863,60,-18.47,-0.308,0.079,0.354,奈井江川,中奈井江,1,
145,43.342,141.82,88.305,43.342,141.82,93,-4.695,-0.05,0.042,0.049,美唄川,美唄,1,
146,43.288,141.715,115.914,43.288,141.714,112,3.914,0.035,0.051,0.045,旧美唄川,大豊橋,1,
147,43.251,141.676,161.584,43.251,141.676,144,17.584,0.122,0.041,0.13,旧美唄川,第1旧美唄橋,1,
148,43.215,142.055,55.54,43.215,142.056,56,-0.46,-0.008,0.103,0.034,幾春別川,奥桂,1,
149,43.256,141.917,226.596,43.256,141.917,228,-1.404,-0.006,0.039,0.013,幾春別川,藤松,1,
150,43.24,141.866,267.129,43.24,141.866,276,-8.871,-0.032,0.046,0.034,幾春別川,市来知,1,
151,43.206,141.726,318.622,43.207,141.726,325,-6.378,-0.02,0.087,0.032,幾春別川,西川向,1,
152,42.947,141.874,791.166,42.946,141.875,792,-0.834,-0.001,0.082,0.017,夕張川,円山,1,
153,43.027,141.777,1006.872,43.027,141.778,868,138.872,0.16,0.075,0.175,夕張川,由仁,1,
154,43.058,141.77,1016.411,43.057,141.769,1090,-73.589,-0.068,0.117,0.078,夕張川,栗山（廃止）,1,
155,43.09,141.688,1108.222,43.089,141.688,1116,-7.778,-0.007,0.067,0.019,夕張川,清幌橋,1,
156,42.772,141.401,220.218,42.775,141.4,223,-2.782,-0.012,0.391,0.088,千歳川,支笏湖,1,
157,42.808,141.57,281.215,42.808,141.569,279,2.215,0.008,0.102,0.028,千歳川,ふ化場,1,
158,42.847,141.67,367.823,42.846,141.67,367,0.823,0.002,0.059,0.014,千歳川,西越,1,
159,42.944,141.651,661.019,42.943,141.651,618,43.019,0.07,0.087,0.087,千歳川,舞鶴,1,
160,42.983,141.623,943.021,42.983,141.623,848,95.021,0.112,0.041,0.12,千歳川,南6号樋門,1,
161,43.02,141.577,1130.622,43.02,141.578,1142,-11.378,-0.01,0.077,0.023,千歳川,裏の沢,1,
162,43.105,141.569,1240.773,43.105,141.569,1269,-28.227,-0.022,0.025,0.022,千歳川,東光,1,
163,42.873,141.153,64.689,42.873,141.153,65,-0.311,-0.005,0.04,0.014,豊平川,本流上流,1,
164,42.965,141.159,215.743,42.964,141.159,228,-12.257,-0.054,0.065,0.056,豊平川,定山渓市街,1,
165,42.974,141.173,200.52,42.974,141.173,203,-2.48,-0.012,0.035,0.016,白井川,一の沢,1,
166,42.966,141.267,514,42.966,141.284,13,10.665,0.82,1.357,1.573,豊平川,白川,1,The reported uparea seems to be erroneous and it was allocated to different river. Reported uparea was corrected.
167,42.967,141.322,537.076,42.966,141.322,550,-12.924,-0.023,0.156,0.049,豊平川,石山,1,
168,43.028,141.355,627.59,43.028,141.358,627,0.59,0.001,0.263,0.053,豊平川,幌平橋（廃止）,1,
169,43.03,141.355,627.993,43.03,141.354,627,0.993,0.002,0.071,0.016,豊平川,藻岩,1,
170,43.072,141.401,631.972,43.071,141.401,651,-19.028,-0.029,0.063,0.035,豊平川,雁来,1,
171,43.198,141.498,307.593,43.196,141.5,312.8,-5.207,-0.017,0.272,0.067,当別川,旧当別川下（廃止）,1,
172,43.183,141.492,307.924,43.183,141.491,313,-5.076,-0.016,0.117,0.036,当別川,当別川下,1,
173,43.167,141.348,125.952,43.167,141.348,141,-15.048,-0.107,0.041,0.098,茨戸川,茨戸,1,
174,43.709,141.926,76.876,43.709,141.926,88,-11.124,-0.126,0.024,0.114,大鳳川,大鳳橋,1,
175,43.366,141.798,76.001,43.366,141.798,67,9.001,0.134,0.008,0.136,産化美唄川,産化美唄,1,
176,43.277,141.972,36.028,43.278,141.971,36.02,0.008,0,0.111,0.037,奔別川,新奔別,1,
177,43.134,141.647,301.199,43.134,141.646,320,-18.801,-0.059,0.043,0.055,幌向川,豊幌,1,
178,42.91,141.723,62.18,42.91,141.723,63,-0.82,-0.013,0.047,0.022,嶮淵川,嶮淵,1,
179,42.858,141.403,40.291,42.857,141.403,40,0.291,0.007,0.081,0.033,漁川,光竜,1,
180,42.88,141.57,130.027,42.879,141.57,147,-16.973,-0.115,0.096,0.117,漁川,日の出橋,1,
181,42.988,141.565,24.749,42.988,141.564,24,0.749,0.031,0.053,0.053,輪厚川,輪厚,1,
182,42.866,141.16,40.492,42.866,141.16,42,-1.508,-0.036,0.035,0.039,漁入沢川,漁入沢,1,
183,42.931,141.119,16.673,42.931,141.12,19,-2.327,-0.122,0.106,0.153,白水川,白水橋,1,
184,42.94,141.126,10.906,42.939,141.126,11,-0.094,-0.009,0.07,0.049,小川,薄別,1,
185,43.033,141.128,68.047,43.033,141.129,68,0.047,0.001,0.058,0.015,小樽内川,小樽内,1,
186,42.951,141.285,2.721,42.95,141.286,3,-0.279,-0.093,0.09,0.181,野々沢川,野々沢,1,
187,42.96,141.287,3.666,42.96,141.287,-9999,-999,-999,0.049,-999,野々沢川,下野々沢,1,
188,42.944,141.309,4.379,42.943,141.309,4,0.379,0.095,0.083,0.178,オカバルシ川,オカバルシ,1,
189,42.962,141.313,7.369,42.961,141.313,7,0.369,0.053,0.092,0.122,オカバルシ川,下オカバルシ,1,
190,42.935,141.33,1.669,42.935,141.33,2,-0.331,-0.165,0.047,0.215,穴の川,穴の川,1,
191,42.958,141.323,4.941,42.958,141.323,-9999,-999,-999,0.041,-999,穴の川,下穴の川,1,
192,42.985,141.306,1.747,42.986,141.306,2,-0.253,-0.126,0.068,0.204,南の沢川,南の沢,1,
193,42.981,141.333,6.241,42.982,141.333,6,0.241,0.04,0.088,0.112,南の沢川,下南の沢,1,
194,43.058,141.431,23.713,43.058,141.432,28,-4.287,-0.153,0.073,0.163,月寒川,月寒,1,
195,43.074,141.426,17.813,43.075,141.426,-9999,-999,-999,0.081,-999,望月寒川,望月寒,1,
196,43.119,141.427,19.79,43.118,141.427,-9999,-999,-999,0.084,-999,篠路新川,モエレ,1,
197,43.115,141.477,184.06,43.112,141.478,183,1.06,0.006,0.296,0.065,厚別川,厚別,1,
198,43.153,141.37,60.602,43.153,141.371,71,-10.398,-0.146,0.087,0.149,伏籠川,伏籠下流,1,
199,43.158,141.362,60.858,43.158,141.361,72,-11.142,-0.155,0.077,0.156,伏籠川,福移橋,1,
200,42.865,141.412,41.517,42.864,141.411,42,-0.483,-0.012,0.093,0.038,ラルマナイ川,白扇,1,
201,43.013,141.155,14.592,43.013,141.154,14,0.592,0.042,0.074,0.082,滝の沢川,滝の沢,1,
202,42.977,141.138,91.235,42.977,141.138,91.5,-0.265,-0.003,0.019,0.006,白井川,白井,1,
203,43.124,141.344,8.21,43.125,141.344,16,-7.79,-0.487,0.079,0.751,創成川,創成上流,1,
204,43.156,141.352,17.269,43.156,141.352,21,-3.731,-0.178,0.029,0.175,創成川,創成,1,
205,43.148,141.317,19.08,43.148,141.318,18,1.08,0.06,0.052,0.084,発寒川,発寒上流,1,
206,43.159,141.348,27.245,43.159,141.348,24,3.245,0.135,0.008,0.138,発寒川,発寒,1,
207,42.941,141.569,52.195,42.941,141.569,50,2.195,0.044,0.021,0.05,島松川,下島松,1,
208,43.009,141.309,3.923,43.009,141.309,4,-0.077,-0.019,0.003,0.017,北の沢川,下北の沢,1,
209,42.935,141.349,2.425,42.934,141.341,3,-0.575,-0.192,0.696,0.981,真駒内川,真駒内常磐,1,
210,43.001,141.312,5.72,43.001,141.311,7,-1.28,-0.183,0.074,0.224,中の沢川,中の沢,1,
211,42.958,141.263,23.204,42.957,141.263,19,4.204,0.221,0.073,0.255,簾舞川,簾舞,1,
212,42.938,141.224,7.029,42.938,141.224,6,1.029,0.172,0.034,0.199,盤の沢川,盤の沢川,1,
213,43.633,143.01,111.383,43.633,143.01,113,-1.617,-0.014,0.053,0.021,石狩川,石狩平,1,
214,43.727,142.955,431.687,43.727,142.955,444,-12.313,-0.028,0.014,0.024,石狩川,層雲峡,1,
215,43.842,142.765,830.566,43.842,142.764,842,-11.434,-0.014,0.062,0.023,石狩川,上川,1,
216,43.89,142.655,1069.86,43.889,142.655,1083,-13.14,-0.012,0.065,0.022,石狩川,中愛別,1,
217,43.892,142.522,1299.432,43.893,142.522,1325,-25.568,-0.019,0.081,0.031,石狩川,比布,1,
218,43.816,142.419,1608.314,43.816,142.419,1423,185.314,0.13,0.021,0.134,石狩川,永山,1,
219,43.778,142.358,1892.149,43.778,142.358,1917,-24.851,-0.013,0.061,0.022,石狩川,旭橋,1,
220,43.765,142.277,3317.492,43.764,142.276,3379,-61.508,-0.018,0.109,0.036,石狩川,伊納,1,
221,43.645,143.066,45.113,43.646,143.066,45,0.113,0.003,0.096,0.031,ルベシナイ川,ルベシナイ,1,
222,43.862,142.842,208.91,43.863,142.843,208,0.91,0.004,0.142,0.033,留辺志部川,ルベシベ,1,
223,43.805,142.483,193.982,43.802,142.476,159.6,34.382,0.215,0.622,0.34,牛朱別川,桜岡（廃止）,1,
224,43.788,142.442,200.23,43.788,142.443,430,-229.77,-0.534,0.055,0.872,牛朱別川,旭永橋,1,
225,43.774,142.373,269.329,43.775,142.373,475,-205.671,-0.433,0.078,0.588,牛朱別川,中央橋,1,
226,43.649,142.585,244.631,43.649,142.586,249,-4.369,-0.018,0.058,0.025,忠別川,江卸,1,
227,43.694,142.501,259.94,43.693,142.501,278,-18.06,-0.065,0.087,0.069,忠別川,暁橋,1,
228,43.703,142.469,260.859,43.703,142.469,263.4,-2.541,-0.01,0.057,0.019,忠別川,暁橋(旧)（廃止）,1,
229,43.748,142.376,336.644,43.748,142.376,358,-21.356,-0.06,0.026,0.053,忠別川,大正橋,1,
230,43.585,142.456,135.998,43.586,142.456,149,-13.002,-0.087,0.068,0.085,美瑛川,西一区,1,
231,43.644,142.397,411.313,43.643,142.396,424,-12.687,-0.03,0.094,0.042,美瑛川,辺別太,1,
232,43.68,142.377,641.032,43.68,142.378,645,-3.968,-0.006,0.075,0.02,美瑛川,西神楽,1,
233,43.665,142.403,196.026,43.665,142.403,189,7.026,0.037,0.06,0.049,辺別川,18号,1,
234,43.824,142.328,173.406,43.824,142.329,181,-7.594,-0.042,0.054,0.044,オサラッペ川,鷹栖橋,1,
235,43.297,142.395,976.961,43.297,142.395,950,26.961,0.028,0.054,0.039,空知川,布部,1,
236,43.809,142.466,212.446,43.809,142.466,161,51.446,0.32,0.004,0.32,永山新川,北永,1,
237,43.62,142.753,126.063,43.62,142.754,124,2.063,0.017,0.045,0.026,忠別川,忠別川上流,1,
238,43.631,142.69,58.289,43.631,142.689,60,-1.711,-0.029,0.056,0.036,忠別川,ピウケナイ,1,
239,43.805,142.487,193.417,43.805,142.487,201,-7.583,-0.038,0.022,0.034,牛朱別川,鹿島橋,1,
240,26.713,128.165,9.098,26.714,128.164,-9999,-999,-999,0.107,-999,田嘉里川,田嘉里（廃止）,1,
241,42.79,140.934,241.009,42.789,140.934,230.8,10.209,0.044,0.065,0.057,尻別川,喜茂別下流（廃止）,1,
242,42.885,140.752,656.135,42.885,140.753,717.3,-61.165,-0.085,0.088,0.087,尻別川,倶知安（廃止）,1,
243,42.801,140.599,1280.543,42.801,140.599,1313.7,-33.157,-0.025,0.042,0.028,尻別川,昆布,1,
244,42.816,140.528,1325.002,42.815,140.529,1367.5,-42.498,-0.031,0.117,0.047,尻別川,蘭越,1,
245,42.812,140.453,1386.523,42.811,140.453,1402.2,-15.677,-0.011,0.098,0.028,尻別川,名駒,1,
246,42.877,140.366,1634.08,42.877,140.365,1636.3,-2.22,-0.001,0.079,0.017,尻別川,河口,1,
247,26.659,128.133,20.176,26.67,128.141,23.6,-3.424,-0.145,1.474,0.734,大保川,大保(廃止）,1,
248,26.658,128.128,22.206,26.658,128.128,-9999,-999,-999,0.061,-999,大保川,大保大橋,1,
249,26.656,128.138,15.079,26.656,128.138,-9999,-999,-999,0.035,-999,大保川,大工又橋,1,
250,42.508,140.191,48.835,42.507,140.191,48,0.835,0.017,0.071,0.038,後志利別川,上利別,1,
251,42.428,140.153,142.365,42.428,140.154,141.5,0.865,0.006,0.068,0.02,後志利別川,花石,1,
252,42.41,140.105,206.705,42.411,140.105,206.2,0.505,0.002,0.066,0.016,後志利別川,住吉,1,
253,42.422,140.009,355.993,42.421,140.009,361.4,-5.406,-0.015,0.058,0.023,後志利別川,今金,1,
254,42.416,139.922,613.921,42.417,139.921,612.3,1.621,0.003,0.122,0.027,後志利別川,大富,1,
255,42.424,139.848,720.488,42.425,139.848,720,0.488,0.001,0.078,0.016,後志利別川,河口,1,
256,42.499,140.231,17.679,42.499,140.231,17.7,-0.021,-0.001,0.039,0.019,ピリカベツ川,美利河別,1,
257,42.492,140.16,16.138,42.493,140.16,17.2,-1.062,-0.062,0.078,0.087,チュウシベツ川,忠志別,1,
258,26.617,128.059,14.145,26.614,128.059,14.7,-0.555,-0.038,0.372,0.224,源河川,源河（廃止）,1,
259,42.89,142.255,605.915,42.89,142.255,616.1,-10.185,-0.017,0.047,0.022,鵡川,福山,1,
260,42.759,142.137,944.115,42.759,142.136,949.5,-5.385,-0.006,0.066,0.018,鵡川,穂別,1,
261,42.658,142.072,1051.805,42.658,142.071,1069.2,-17.395,-0.016,0.06,0.024,鵡川,栄,1,
262,42.573,141.937,1224.911,42.573,141.937,1228,-3.089,-0.003,0.02,0.006,鵡川,鵡川,1,
263,42.851,142.173,124.485,42.851,142.172,122.7,1.785,0.015,0.082,0.031,穂別川,稲里,1,
264,26.616,128.019,11.366,26.616,128.019,12,-0.634,-0.053,0.025,0.056,羽地大川,稲搗橋,1,
265,42.71,142.245,767.352,42.711,142.246,765.2,2.152,0.003,0.095,0.022,沙流川,幌毛志橋,1,
266,42.584,142.141,1256.341,42.583,142.141,1253,3.341,0.003,0.114,0.025,沙流川,平取,1,
267,42.515,142.031,1325.513,42.517,142.031,1323,2.513,0.002,0.269,0.056,沙流川,富川,1,
268,42.681,142.387,236.075,42.681,142.386,234.3,1.775,0.008,0.072,0.022,額平川,平取ダムサイト,1,
269,42.667,142.247,364.242,42.668,142.246,365.8,-1.558,-0.004,0.083,0.02,額平川,貫気別,1,
270,43.323,142.942,538.196,43.323,142.943,534.1,4.096,0.008,0.052,0.018,十勝川,ニペソツ,1,
271,43.067,142.928,807.235,43.068,142.926,803.8,3.435,0.004,0.213,0.047,十勝川,共栄橋,1,
272,43.013,142.935,856.128,43.013,142.938,845.8,10.328,0.012,0.212,0.055,十勝川,熊牛,1,
273,42.928,143.047,1528.319,42.931,143.047,1546.4,-18.081,-0.012,0.284,0.066,十勝川,芽室太,1,
274,42.937,143.203,2674.479,42.934,143.203,2677.8,-3.321,-0.001,0.314,0.064,十勝川,帯広,1,
275,42.93,143.295,4470.246,42.927,143.291,4482.8,-12.554,-0.003,0.464,0.095,十勝川,十勝中央大橋,1,
276,42.923,143.385,5084.656,42.92,143.384,5081.5,3.156,0.001,0.344,0.07,十勝川,千代田,1,
277,42.808,143.512,8163.789,42.808,143.512,8208,-44.211,-0.005,0.043,0.013,十勝川,茂岩,1,
278,42.692,143.648,8361.323,42.69,143.648,8379.5,-18.177,-0.002,0.262,0.054,十勝川,大津,1,
279,43.412,142.862,160.725,43.418,142.866,162.8,-2.075,-0.013,0.767,0.163,十勝川,シイ十勝,1,
280,43.412,142.878,211.122,43.412,142.878,207.5,3.622,0.017,0.043,0.026,トムラウシ川,トムラウシ,1,
281,42.92,143.03,208.326,42.92,143.032,218,-9.674,-0.044,0.175,0.07,芽室川,芽室橋（廃止）,1,
282,42.802,142.958,146.743,42.802,142.957,150,-3.257,-0.022,0.053,0.027,美生川,上美生橋（廃止）,1,
283,42.923,143.067,191.177,42.923,143.066,194.8,-3.623,-0.019,0.113,0.037,美生川,美生橋,1,
284,43.055,143.085,333.58,43.055,143.086,280.8,52.78,0.188,0.049,0.198,然別川,上然別橋（廃止）,1,
285,42.951,143.148,653.873,42.951,143.147,646.4,7.473,0.012,0.083,0.028,然別川,国見橋,1,
286,43.19,143.224,535.907,43.186,143.225,540,-4.093,-0.008,0.402,0.086,音更川,士幌,1,
287,43.008,143.201,704.999,43.008,143.2,707.9,-2.901,-0.004,0.07,0.017,音更川,音更,1,
288,42.933,143.209,36.9,42.933,143.209,181,31.576,0.174,4.82,1.138,帯広川,東3条,1,"error in area_ori, modified area_alloc"
289,42.61,142.87,83.164,42.611,142.87,83.1,0.064,0.001,0.066,0.015,札内川,竜潭上流,1,
290,42.58,142.931,3.794,42.58,142.935,-9999,-999,-999,0.309,-999,札内川,札内ダム直下,1,
291,42.605,142.987,151.005,42.603,142.987,150.1,0.905,0.006,0.207,0.048,札内川,南札内,1,
292,42.642,143.09,182.958,42.642,143.092,188.9,-5.942,-0.031,0.203,0.065,札内川,上札内,1,
293,42.798,143.155,536.718,42.798,143.157,580,-43.282,-0.075,0.175,0.095,札内川,第二大川橋,1,
